项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报总类,最低投资额,项目图片数量,项目更新数,评论数,是否制作视频,无私支持数,最低投资支持人数,预计回报发送时间,发起人所在地,项目结束时间
农业,41320,有信仰的乌皮香核桃 协助村长助山区村民实现“通车梦 ”,已成功,5000,8341,106,7,5.00,31,3,89,否,0,21,项目成功结束后立即发货,重庆,已经结束
农业,182302,我出100万，请你喝瓶好酒！,已成功,119999,120329,106,6,9.00,27,23,86,否,1,33,项目成功结束后9天内,四川 泸州,已经结束
农业,179671,一场关乎健康的革命,已成功,100000,104013,105,5,288.00,11,5,39,否,1,68,项目成功结束后30天内,辽宁 大连,已经结束
农业,381349,核桃的力量，农民的希望!,已成功,5000,5441,105,2,22.00,20,8,5,否,15,48,项目成功结束后7天内,甘肃 陇南,已经结束
农业,295333,诚心橙意——自产自销最鲜赣南脐橙，绝对物超所值,已成功,5000,6486,104,6,18.00,22,23,52,否,1,10,项目成功结束后3天内,江西 赣州,已经结束
农业,213235,正大Q宝贝鲜鸡蛋——富含DHA，呵护宝贝，健康成长,已成功,99900,101900,104,0,999.00,15,8,59,是,3,101,项目成功结束后3天内,北京,已经结束
农业,496936,吕梁山给您的奇特礼物——桦褐孔菌,已成功,30000,30287,103,6,5.00,17,14,10,否,60,6,项目成功结束后10天内,山西 吕梁,已经结束
农业,445498,可以连皮吃的葡萄——三个大学老师的“半农半X”创业实践,已成功,30000,32586,103,4,20.00,43,6,30,否,28,38,项目成功结束后立即发货,广西 桂林,已经结束
农业,374416,今年普洱，靠谱的玩法,已成功,60000,60030,102,2,9.00,6,8,26,否,8,48,项目成功结束后30天内,辽宁 大连,已经结束
农业,24694,【兄弟创业】又闻板栗香 帮家乡人卖栗子,已成功,5000,5811,102,6,1.00,18,3,29,否,0,58,项目成功结束后7天内,北京,已经结束
农业,173950,90后大学生的“螃蟹梦”——传承了三代养蟹人的故事,已成功,5000,5010,101,6,1.00,15,9,11,否,1,73,项目成功结束后30天内,江苏 苏州,已经结束
农业,586834,一杯有机豆浆的故事,已成功,60000,60000,101,2,89.00,11,3,12,是,15,77,项目成功结束后15天内,黑龙江 齐齐哈尔,已经结束
农业,13744,寻100名吃货，尝鲜【石门蜜橘】限量首发啦,已成功,5800,10240,100,2,58.00,6,3,110,否,0,80,项目成功结束后30天内,湖南 常德,已经结束
农业,248143,赣南脐橙新定义——来自坳背岗的新鲜美味,已成功,10000,11667,100,4,58.00,7,15,110,否,1,63,项目成功结束后15天内,江西 南昌,已经结束
农业,439312,闽融名茶——一款可以全程追溯的茶叶,已成功,10000,10758,100,3,49.00,10,5,11,否,10,20,项目成功结束后立即发货,北京,已经结束
农业,133495,【乡村幼儿教师】众筹凯米农家小米，启迪梦想，照亮希望!,已成功,5250,9279,100,7,1.00,11,5,10,否,7,10,项目成功结束后立即发货,河北 张家口,已经结束
农业,466762,十年工程师回乡养殖生态鸡,已成功,20000,20552,100,4,10.00,3,19,9,否,5,41,项目成功结束后90天内,四川 德阳,已经结束
农业,85768,布依族原生态手工红糖、刺绣，因爱而甜为爱而美！,已成功,28000,28595,100,2,58.00,21,3,12,否,6,49,项目成功结束后20天内,四川 成都,已经结束
农业,332140,味道超赞 赞！赞！赞！的冻干无花果 5年培育！冻干无花果2016公开招募！,已成功,5000,5252,100,2,9.00,7,7,11,否,2,24,项目成功结束后立即发货,山东 聊城,已经结束
农业,153922,【亮仔果业】368元在新疆阿克苏拥有自己的果树,已成功,30000,48572,99,3,120.00,3,4,57,是,5,15,项目成功结束后60天内,新疆 阿克苏,已经结束
农业,633663,淡淡花椒香  浓浓家乡情,已成功,5000,5217,99,4,3.00,17,8,12,否,17,19,项目成功结束后立即发货,甘肃 庆阳,已经结束
农业,198991,曾叔的匠人精神与他的红心柚,已成功,1000,2754,97,5,1.00,1,5,36,否,0,50,项目成功结束后10天内,福建 漳州,已经结束
农业,602605,梨花一枝春带雨，酥梨变酒香满溢,已成功,9999,12976,97,3,1.00,10,3,2,否,4,1,项目成功结束后15天内,江苏 盐城,已经结束
农业,173527,北纬38度纯枣酿造容颜不老酒,已成功,15800,17293,96,3,1.00,7,6,17,否,1,64,项目成功结束后立即发货,山西 晋中,已经结束
农业,73114,如如堂·八年景邁枣香砖,已成功,60000,60016,96,6,198.00,13,3,13,否,14,30,项目成功结束后立即发货,北京,已经结束
农业,369355,安全食粮—山野原粮  与亲友共分享,已成功,5000,5480,96,2,29.00,7,8,14,否,3,40,项目成功结束后立即发货,山东 济南,已经结束
农业,392107,养自己的中华蜂，吃自己的土蜂蜜。农户家直接到您手中。电商扶贫，圆梦陇南。,已成功,10000,11619,96,5,3.00,26,9,29,是,6,30,项目成功结束后立即发货,甘肃 陇南,已经结束
农业,446476,97年到16年，20年间，40亩荒山已经成为了绿树成荫的果园,已成功,3800,3811,96,0,39.00,5,5,13,否,7,89,项目成功结束后立即发货,云南 楚雄,已经结束
农业,140911,要吃就吃最好的芒果，  桂七香芒原产地直供众筹,已成功,30000,31310,95,4,99.00,4,4,15,否,0,33,项目成功结束后5天内,广西 百色,已经结束
农业,518584,民以食为天，米以我为鲜——2016正宗五常稻花香鲜米！（新米）,已成功,10000,10747,95,3,1.00,12,1,16,否,6,7,项目成功结束后15天内,广东 深圳,已经结束
农业,181417,"原生态土蜂牧场,圆桶土蜂认领",已成功,120000,121610,95,1,598.00,1,9,16,否,0,14,项目成功结束后365天内,浙江 衢州,已经结束
农业,389620,传承1800年的味道——圆木桶古法土蜂蜜,已成功,2200,2430,95,5,5.00,22,11,6,否,38,7,项目成功结束后立即发货,甘肃 陇南,已经结束
农业,42607,振坤众茶：安溪铁观音世家传人王振坤邀您共赏正宗铁观音,已成功,39600,61479,95,3,99.00,15,3,38,否,0,61,项目成功结束后6天内,福建 泉州,已经结束
农业,476722,他放弃了魔都体面的工作，回乡做了一个不安分的农民,已成功,10000,10164,95,4,10.00,8,4,13,否,11,41,项目成功结束后10天内,江苏 宿迁,已经结束
农业,621712,燕赤霞•日光晒红，真正的日光晒红！,已成功,90000,91110,95,0,990.00,10,5,2,否,3,92,项目成功结束后5天内,NOTFOUND,已经结束
农业,200338,国礼辣木，生命之树；美啦辣木茶，国际化养生新贵,已成功,10000,12260,94,4,1.00,31,5,27,否,0,46,项目成功结束后5天内,河南 南阳,已经结束
农业,340423,2016年紫阳富硒特级毛尖---纯芽尖春茶火热众筹,已成功,3000,8467,94,3,45.00,12,6,30,否,3,52,项目成功结束后立即发货,陕西 安康,已经结束
农业,545749,这里的葡萄，喝饱了临泉寺的水,已成功,10000,10238,94,3,5.00,5,8,16,否,21,9,项目成功结束后立即发货,北京,已经结束
农业,17207,长白山下野生松籽——2014，我们再次出发！,已成功,10000,28160,94,3,128.00,26,3,60,否,0,48,项目成功结束后5天内,北京,已经结束
农业,323680,冬日暖羊 — 扶贫众筹,已成功,20000,23742,94,5,210.00,9,7,16,否,3,14,项目成功结束后7天内,内蒙古 鄂尔多斯,已经结束
农业,162883,正宗古蔺赶黄草 保肝健脾一杯就好,已成功,6000,6166,93,4,3.00,23,8,8,否,6,47,项目成功结束后立即发货,四川 泸州,已经结束
农业,372538,第三季 贵州茅台封坛洞藏老酒,已成功,9999,32520,93,4,99.00,11,9,65,是,3,49,项目成功结束后15天内,贵州 遵义,已经结束
农业,195652,食柜优品-坚果的上新季-致力于全球最优质的坚果！,已成功,50000,50104,93,5,1.00,25,12,52,否,9,52,项目成功结束后3天内,广东 深圳,已经结束
农业,402334,订制眉县猕猴桃，每年新鲜奇异果送到家,已成功,1000,6814,93,4,49.00,25,14,66,否,9,51,项目成功结束后20天内,陕西 宝鸡,已经结束
农业,660249,墙头人，墙头的胡萝卜，府谷人的绿色菜篮子。送亲戚、送朋友、送长辈、送健康。,众筹中,10000,1776,93,5,10.00,5,0,10,否,28,NOTFOUND,项目成功结束后立即发货,陕西 榆林,20天
农业,259933,来自家乡的琯溪蜜柚，留住最清新正宗的味道。,已成功,3000,3936,92,7,1.00,25,8,29,否,0,25,项目成功结束后立即发货,福建 漳州,已经结束
农业,434239,沧源山地旱稻——红米之王,已成功,5000,5140,92,4,30.00,1,4,1,否,0,61,项目成功结束后30天内,云南 临沧,已经结束
农业,596377,田园梦享家：回归食物原本的味道,已成功,20000,20082,92,7,5.00,3,9,4,否,2,6,项目成功结束后15天内,上海,已经结束
农业,566983,60后老哥，抛弃城市，扎根米易高山沃土。回归园林，数十年在高山上培育甜美果实。,已成功,3000,3464,91,3,1.00,10,11,8,否,1,41,项目成功结束后5天内,四川 攀枝花,已经结束
农业,270190,“飞天”原浆茅台镇酱香典范,已成功,30000,40508,91,5,99.00,12,13,51,是,1,60,项目成功结束后立即发货,广东 深圳,已经结束
农业,384265,“萱”到“鲜”得！把第一次给你——头轮春茶众筹来袭,已成功,10000,11270,91,3,48.00,18,17,17,否,12,16,项目成功结束后立即发货,广东 湛江,已经结束
农业,53260,给洋里一个机会，让苦橘走得更远——福州大学创行柑苦与共项目,已成功,4500,5539,91,2,5.00,30,3,8,否,13,22,项目成功结束后3天内,福建 福州,已经结束
农业,282667,【当黑蒜遇上双十一】  上南顿，就够了！（第二期）,已成功,9999,10213,89,7,1.00,22,23,51,否,5,29,项目成功结束后立即发货,云南 昆明,已经结束
农业,426661,来自大山深处纯天然，无污染的一份心意,已成功,10000,13140,89,1,138.00,19,15,24,否,24,44,项目成功结束后30天内,北京,已经结束
农业,21123,来自国家AAA 风景区的农家有机茶花粉和蜂王浆 等你来尝,已成功,3000,17461,89,6,28.00,34,3,77,否,0,40,项目成功结束后5天内,湖北 荆门,已经结束
农业,126301,中国最好的大米：一餐五常米，浑忘酒肉香，0污染0农残0掺杂。,已成功,2000,3293,88,3,1.00,15,8,20,否,7,58,项目成功结束后5天内,山东 烟台,已经结束
农业,341305,山东烟台红富士苹果--抗战老兵有机果园【第二季】,已成功,3000,3215,88,10,1.00,13,11,14,否,0,7,项目成功结束后立即发货,山东 烟台,已经结束
农业,356428,不是每一滴蜂蜜都能走过成熟酿造期,已成功,3000,4869,88,4,30.00,17,7,56,否,2,20,项目成功结束后立即发货,山东 临沂,已经结束
农业,130117,大学生普洱茶文化主题推广,已成功,30000,30085,88,6,10.00,1,4,26,否,21,28,项目成功结束后立即发货,云南 昆明,已经结束
农业,343711,探寻中华瑰宝 长白山林下山参,已成功,5000,6013,88,6,1.00,18,11,13,否,0,43,项目成功结束后7天内,吉林 长春,已经结束
农业,164896,【五颗松子】专为宝贝和孕妈的顶级坚果,已成功,20000,20074,87,4,10.00,11,4,16,否,2,48,项目成功结束后15天内,北京,已经结束
农业,564034,我叫大山，是客家人的后代—赣南脐橙,已成功,8000,8068,87,4,18.00,15,1,13,是,0,1,项目成功结束后5天内,江西 赣州,已经结束
农业,214522,国家非物质文化遗产--红曲酒（六百年传承从未改变）,已成功,99000,123651,87,5,99.00,20,7,39,否,0,39,项目成功结束后10天内,浙江 金华,已经结束
农业,466072,最方便的现磨挂耳咖啡，送杯子，为全民普及，告别速溶,已成功,1000,2066,87,3,10.00,15,13,10,否,3,53,项目成功结束后30天内,北京,已经结束
农业,270472,凡了茶境主题众筹《一杯茶而已》——白茶篇,已成功,3000,4106,87,3,1.00,15,12,35,否,2,50,项目成功结束后立即发货,湖北 武汉,已经结束
农业,636888,如 · 菓爱，你的专属果茶。,已成功,20000,20586,87,4,1.00,6,6,17,是,16,19,项目成功结束后7天内,广西 桂林,已经结束
农业,12554,天空菜园——追逐都市的田园梦,已成功,80000,215158,86,5,1.00,11,3,46,否,0,58,项目成功结束后30天内,北京,已经结束
农业,18759,2014年头批香榧 — 养生珍品，干果中的贵族,已成功,6000,31208,86,5,1.00,9,3,42,否,0,12,项目成功结束后15天内,浙江 杭州,已经结束
农业,256945,天赐良橙——赣南脐橙 绿色无公害种植,已成功,10000,10268,86,6,66.00,20,10,27,否,0,62,项目成功结束后15天内,江西 赣州,已经结束
农业,293953,天赐良橙——赣南脐橙 绿色无公害种植,已成功,5000,5370,86,5,36.00,12,9,12,否,0,42,项目成功结束后10天内,江西 赣州,已经结束
农业,18081,品一口大山深处的纯“脆”，栖霞苹果送健康,已成功,160000,169534,86,5,89.00,19,3,72,否,0,44,项目成功结束后3天内,山东 烟台,已经结束
农业,317992,“拯救古桑树·我们在行动”古树霜桑叶茶第二季,已成功,5000,6208,86,6,1.00,12,9,38,否,1,10,项目成功结束后30天内,山东 聊城,已经结束
农业,35299,怀柔油栗，特制烤箱，栗子控们自己动手做健康美味烤栗子吧,已成功,50000,54153,85,6,10.00,6,3,34,否,1,20,项目成功结束后立即发货,北京,已经结束
农业,148489,轩辕氏家邀您共品——朤燚轩辕纯高粱酒（第一季）,已成功,50000,50636,85,6,116.00,29,4,57,否,51,10,项目成功结束后30天内,山东 济宁,已经结束
农业,240214,因爱而筹，为爱做“主”,已成功,10000,10031,85,4,1.00,5,6,40,否,7,55,项目成功结束后10天内,陕西 延安,已经结束
农业,423340,榛子寻亲记,已成功,5000,5869,85,4,40.00,3,4,13,否,18,30,项目成功结束后立即发货,内蒙古 呼伦贝尔,已经结束
农业,581044,会说话的红糖，有感情的红糖，新一代撩妹神糖,已成功,10000,10780,85,5,48.00,21,0,7,是,62,10,项目成功结束后15天内,广东 深圳,已经结束
农业,200302,健康心情食品-茶叶茶氨酸糖,已成功,100000,100421,85,2,100.00,14,7,55,是,3,54,项目成功结束后30天内,重庆,已经结束
农业,433093,雪域藏狼酒  藏家不老方,已成功,10000,10217,84,7,11.00,7,4,25,否,24,40,项目成功结束后30天内,北京,已经结束
农业,129424,放飞都市人的农耕梦想  追寻一片宁静的心灵绿地,已成功,10000,11681,84,3,1.00,7,5,10,否,7,35,项目成功结束后立即发货,天津,已经结束
农业,270352,“那楼淮山营养酒”第一季： 中国首款山药发酵酒，做最好的营养酒,已成功,19998,24913,84,5,9.00,16,9,31,是,0,25,项目成功结束后立即发货,广西 南宁,已经结束
农业,246442,肉中极品谁最强，中国牛羊找“大牧场”---源于锡林郭勒大草原原生态好牛羊,已成功,10000,13605,84,9,1.00,2,9,19,否,0,21,项目成功结束后3天内,重庆,已经结束
农业,15323,咱家的沙窝萝卜——还是那个味儿,已成功,5000,6210,83,3,39.00,11,3,84,否,0,70,项目成功结束后60天内,天津,已经结束
农业,244198,传承农家传统手工艺，回忆儿童时候的美味，发展耒阳特色土特产豆角干,已成功,2000,2632,83,5,10.00,21,5,19,否,1,5,项目成功结束后10天内,湖南 衡阳,已经结束
农业,107686,不怨天，不靠人，60岁张大妈靠黑木耳再创业,已成功,120000,120521,83,2,118.00,6,3,6,否,27,26,项目成功结束后30天内,内蒙古 呼伦贝尔,已经结束
农业,15894,筹爱心冬鞋 品井蛙咖啡,已成功,10000,11770,83,3,10.00,12,3,14,否,0,29,项目成功结束后10天内,云南 昆明,已经结束
农业,153322,养生保健——石柱参，诸多媒体联袂推荐,已成功,6000,11642,83,10,1.00,7,7,15,是,1,35,项目成功结束后5天内,辽宁 沈阳,已经结束
农业,360610,UNIBALE，来自新西兰的纯净蜂蜜，给您不一样的甜蜜,已成功,5000,5033,83,9,5.00,4,8,21,是,10,25,项目成功结束后5天内,四川 成都,已经结束
农业,120883,天然绿色海产——龙须菜,已成功,5000,6307,83,5,9.00,9,4,9,否,4,21,项目成功结束后立即发货,广东 潮州,已经结束
农业,662526,为了寻找故乡舌尖上的味道，养殖吃松针，水果的走地鸡,众筹中,20000,4089,83,3,1.00,18,3,10,是,16,NOTFOUND,项目成功结束后30天内,广东 云浮,24天
农业,185542,宗虬龙的板栗林,已成功,3000,4417,82,3,1.00,13,7,26,是,4,21,项目成功结束后15天内,山东 青岛,已经结束
农业,442636,纯粹咖啡 | BOP精品豆联合竞标,已成功,80000,81808,82,2,100.00,3,5,5,否,16,18,项目成功结束后立即发货,上海,已经结束
农业,194254,酸甜永泰芙蓉李干，梦想重回历史舞台,已成功,3000,3091,82,4,3.00,1,4,6,否,0,49,项目成功结束后7天内,福建 福州,已经结束
农业,180247,抛弃化学外衣，奉献有机红心,已成功,9400,10826,81,2,1.00,10,4,10,否,1,45,项目成功结束后7天内,广西 南宁,已经结束
农业,101497,高州荔枝众筹，枝头采摘顺丰专机直达用户,已成功,3000,7213,81,5,1.00,16,17,36,否,0,40,项目成功结束后20天内,广东 茂名,已经结束
农业,25354,【中茶普洱众筹】忠茶君邀您参与中茶普洱新品口感测评,已成功,3000,3754,81,4,1.00,17,3,37,是,1,20,项目成功结束后立即发货,云南 昆明,已经结束
农业,239539,来自焦作温县的有机铁棍山药 原生态营养更高 口感甜面糯 老人小孩孕妇滋补圣品,已成功,10000,10428,81,5,1.00,12,4,28,是,0,18,项目成功结束后立即发货,河南 焦作,已经结束
农业,177064,果都果海——大沙河红富士苹果,已成功,1000,2424,80,8,1.00,19,6,25,是,1,40,项目成功结束后15天内,江苏 徐州,已经结束
农业,249055,鄂西北 武当山东麓  老爸自种 野生椴木 香菇,已成功,10000,10210,80,6,35.00,19,15,61,否,8,17,项目成功结束后立即发货,湖北 襄樊,已经结束
农业,558532,【一生一柿第二季】我有柿情想告诉你,已成功,3000,3066,80,2,39.00,4,5,6,否,19,48,项目成功结束后90天内,河北 保定,已经结束
农业,307567,慎初移动酒窖 源自茅台 酱香典范 附带酒糟 原浆封存,已成功,35000,35207,79,4,1.00,21,8,34,否,2,13,项目成功结束后3天内,北京,已经结束
农业,352417,烟台栖霞苹果第二季--苹果“侠”给您送健康,已成功,1000,1504,79,11,1.00,10,12,28,否,6,17,项目成功结束后立即发货,山东 烟台,已经结束
农业,182896,苹安到家--记忆中小时候的味道,已成功,20000,20322,78,4,69.00,29,4,9,否,0,11,项目成功结束后15天内,山东 烟台,已经结束
农业,298921,【游洋镇电商助农】农情奉献，源于大自然的甜味，“游洋小镇”带给您最纯正的农家蜂蜜,已成功,6000,7252,78,3,2.00,19,8,17,否,2,20,项目成功结束后5天内,福建 莆田,已经结束
农业,524926,姜姜好®美微紫米：源自六祖故里，不多不少姜姜好，每一粒都是诱惑！,已成功,10000,10377,78,5,1.00,3,1,10,否,2,40,项目成功结束后立即发货,广东 云浮,已经结束
农业,113032,告别添加剂，我的果酱我做主：带您找回食物天然的味道,已成功,5000,5890,78,2,38.00,18,3,3,否,8,23,项目成功结束后10天内,河北 保定,已经结束
农业,181039,酥月——夙愿 但愿人长久，千里共团圆,已成功,8000,8061,77,4,9.00,7,4,5,否,23,3,项目成功结束后30天内,浙江 杭州,已经结束
农业,292768,来自北纬37.48°的红色甘甜——中宁无硫枸杞,已成功,5000,5030,77,6,1.00,10,6,7,是,2,22,项目成功结束后1天内,广东 广州,已经结束
农业,207226,产自梁子湖畔  天然有香气的黄秋葵养生花茶,已成功,10000,10009,76,4,1.00,10,6,16,否,5,37,项目成功结束后立即发货,湖北 武汉,已经结束
农业,217027,爱吃龙眼（桂圆）的看过来！古法烘制桂圆干，农家地道手工艺。,已成功,9999,10145,76,6,1.00,4,5,21,是,0,26,项目成功结束后立即发货,福建 莆田,已经结束
农业,316678,【蓟县3000亩高山生态散养鹊山鸡】富含“硒”的高山鹊山鸡野鸡蛋！,已成功,5000,5005,76,7,5.00,7,9,23,否,6,9,项目成功结束后30天内,天津,已经结束
农业,137026,【霍山石斛第一波】让霍山石斛护航每个家庭,已成功,2000,3286,76,4,1.00,6,7,29,是,3,35,项目成功结束后10天内,安徽 六安,已经结束
农业,149536,云南纯天然野生蜂蜜 与有蜜缘的人共享,已成功,10000,10283,76,6,1.00,19,6,25,是,6,47,项目成功结束后3天内,云南 普洱,已经结束
农业,598276,宁夏贺兰山东麓小产区葡萄酒众筹,众筹中,5000,4802,76,3,80.00,15,0,1,否,48,NOTFOUND,项目成功结束后立即发货,宁夏 银川,49天
农业,2704,尝鲜众筹——延安宜川红富士,已成功,11600,11774,75,3,116.00,17,3,23,否,0,43,项目成功结束后立即发货,北京,已经结束
农业,443362,拒绝加班——我们“认醉”！,已成功,2088,4383,75,3,1.00,10,32,26,否,11,21,项目成功结束后12天内,河北 保定,已经结束
农业,610030,在这里，你众筹的是不一样的甜蜜,已成功,30000,30375,75,2,300.00,9,0,5,否,31,15,项目成功结束后立即发货,山东 烟台,已经结束
农业,391753,【益茶众筹】包茶山！猴年要喝头采太平猴魁 全程监制手工制茶,已成功,30000,30700,74,3,100.00,6,10,44,是,3,41,项目成功结束后立即发货,安徽 黄山,已经结束
农业,212488,爱泡饮，枸杞、茶叶、蜂蜜…随心泡，只要够专业，我们就能在一起,已成功,20000,20040,74,5,10.00,13,5,35,否,1,14,项目成功结束后3天内,江苏 苏州,已经结束
农业,620911,授渔助农-景迈山原生态普洱古树茶,已成功,2000,12661,74,5,58.00,10,17,21,否,4,21,项目成功结束后5天内,云南,已经结束
农业,66322,最美霞浦海鲜： 闵亿源 • 初紫菜,已成功,50000,50314,74,5,1.00,8,3,6,否,0,22,项目成功结束后3天内,福建 宁德,已经结束
农业,177643,无催红素、无农药污染自然成熟的茶淀玫瑰香葡萄，天津地标产品-能闻到玫瑰味的好葡萄,已成功,2000,2458,73,2,1.00,27,4,6,否,0,12,项目成功结束后立即发货,天津,已经结束
农业,413398,"“守一片古老，候一羽希望""—贫困村黎明的曙光",已成功,5000,5111,72,6,20.00,23,4,1,是,63,2,项目成功结束后10天内,甘肃 陇南,已经结束
农业,199858,“八月桂花酒更香“第一季： 做中国最好的桂花酒,已成功,15800,16820,71,4,10.00,16,8,19,是,1,43,项目成功结束后立即发货,四川 泸州,已经结束
农业,250966,来自家乡的脆爽美味蜜枣牛奶枣青枣子绿色无污染,已成功,4000,4017,71,5,1.00,16,7,22,否,1,34,项目成功结束后立即发货,福建 漳州,已经结束
农业,444760,让老爸喝上黑六黑茶,已成功,40000,41035,71,4,5.00,4,4,5,否,2,0,项目成功结束后立即发货,山东 济南,已经结束
农业,168040,康县电商扶贫进行时---木桶土蜂蜜众筹“闺蜜”,已成功,8000,8938,71,2,1.00,18,6,24,是,10,23,项目成功结束后立即发货,甘肃 陇南,已经结束
农业,235501,东北段木木耳，在木头上生长的木耳,已成功,10000,11324,71,8,2.00,13,9,51,否,1,23,项目成功结束后立即发货,北京,已经结束
农业,16554,家乡好食材——舜芋，好吃到没朋友！,已成功,3000,3081,71,4,1.00,11,3,40,否,0,41,项目成功结束后10天内,浙江 金华,已经结束
农业,160306,舌尖上的幸福滋味：松茸宴,已成功,10000,21028,71,6,5.00,23,7,33,是,3,45,项目成功结束后10天内,云南 昆明,已经结束
农业,181552,【百年赖茅传家路】海归女设计师回归白酒家族使命,已成功,50000,58530,71,4,59.00,10,7,18,是,3,38,项目成功结束后3天内,贵州 贵阳,已经结束
农业,310954,自然之珍，水果之王——枇杷,已成功,1000,1347,71,4,1.00,7,9,32,否,1,23,项目成功结束后10天内,云南 红河,已经结束
农业,166918,【老茧粮品】舌尖上的山珍——来自福建顺昌的野生春笋干,已成功,3000,11025,70,6,1.00,7,5,29,否,2,19,项目成功结束后7天内,广东 深圳,已经结束
农业,380413,众筹易武茶山•落水洞村 村长家的古树普洱茶！,已成功,10000,10032,70,6,10.00,5,10,17,否,4,20,项目成功结束后5天内,安徽 合肥,已经结束
农业,550849,紫蒜辣酱，来自家乡的心灵慰藉！,已成功,2000,2912,70,2,29.00,16,1,8,否,1,52,项目成功结束后立即发货,广东 深圳,已经结束
农业,93607,中国最美小镇 一“天下第一崮乡”农家纯天然蜂蜜,已成功,10000,18418,70,3,32.00,26,9,45,否,2,41,项目成功结束后10天内,山东 临沂,已经结束
农业,263350,不时不食 乐享脐橙与您共享来自中国脐橙之乡的富川脐橙,已成功,7000,7220,70,3,68.00,7,13,19,否,1,45,项目成功结束后5天内,广西 贺州,已经结束
农业,159625,为你做一饼只属于你自己的茶,已成功,10000,10228,70,3,50.00,16,3,7,否,1,14,项目成功结束后15天内,山东 济南,已经结束
农业,478747,他在深山里，用自然调味传统红茶,已成功,10000,10289,70,6,75.00,19,4,19,否,0,23,项目成功结束后30天内,云南 昆明,已经结束
农业,509806,中秋新食尚，当传统撞上全新无糖科技,已成功,20000,20167,70,4,88.00,15,0,20,否,3,10,项目成功结束后7天内,湖北 武汉,已经结束
农业,95998,书峰枇杷－果满肉甜自然美味，您不容错过的新鲜直递,已成功,2600,5532,69,2,26.00,11,3,47,否,0,30,项目成功结束后5天内,福建 莆田,已经结束
农业,150217,田家四姐妹紧急帮乡计划,已成功,5000,8835,69,2,25.00,3,5,115,否,8,50,项目成功结束后13天内,山东 烟台,已经结束
农业,255664,富硒认证山东红薯 天然富硒沙土土壤种植 养生的好红薯,已成功,2000,2161,69,3,1.00,15,7,36,否,0,50,项目成功结束后3天内,山东 聊城,已经结束
农业,303667,关中四食，很北方的朴素良食,已成功,10000,10655,69,6,58.00,21,9,73,否,5,29,项目成功结束后15天内,陕西 宝鸡,已经结束
农业,12774,再寻200名品位吃货：尝鲜【石门蜜橘】赢惊喜，后会还有期,已成功,11600,11662,69,3,58.00,7,3,81,否,0,49,项目成功结束后15天内,湖南 常德,已经结束
农业,354754,烟台栖霞苹果第三季-吃了栖霞苹果才知道什么叫苹果,已成功,1000,1372,69,13,1.00,13,9,51,否,7,16,项目成功结束后立即发货,山东 烟台,已经结束
农业,598351,渭北高原白水苹果，助力果农,已成功,2000,2316,69,4,39.00,9,1,5,否,61,7,项目成功结束后立即发货,陕西 渭南,已经结束
农业,176689,一瓶关于你的“蜜秘”,已成功,2999,3112,68,2,5.00,2,5,26,否,4,20,项目成功结束后立即发货,山东 德州,已经结束
农业,90142,【凤庆红茶众筹】爸爸遗失的梦想 - 甘氏红茶,已成功,5000,8266,68,6,1.00,12,7,32,否,0,7,项目成功结束后立即发货,云南 临沧,已经结束
农业,125431,足不出户在家喝好水，喜欢天然苏打水的看过来,已成功,9999,10002,68,7,1.00,13,3,9,否,24,33,项目成功结束后7天内,北京,已经结束
农业,472642,品蓝莓红酒原汁纯酿，享黔东南州生态琼浆,已成功,6000,6000,68,6,48.00,10,7,2,否,9,8,项目成功结束后30天内,贵州 黔东南,已经结束
农业,659784,浙江衢州”sandiesang.town” 客栈，诚邀合伙人，共赏山水交汇的风情,众筹中,500000,22479,68,8,5.00,8,0,12,否,29,NOTFOUND,项目成功结束后90天内,浙江 衢州,84天
农业,207592,临潼渭北沙土地红薯，无农药残留，无激素添加，不反季种植，还原味于蔬果,已成功,2000,2421,67,3,26.00,8,5,16,否,51,7,项目成功结束后10天内,陕西 西安,已经结束
农业,213973,军嫂众筹【兰姐西旗羊肉】,已成功,20000,24405,67,11,9.00,10,7,25,是,3,31,项目成功结束后20天内,北京,已经结束
农业,625021,美味儿的相遇-“枣”想“核”你在一起,已成功,3000,3250,67,3,26.00,9,0,3,否,27,10,项目成功结束后3天内,河北 保定,已经结束
农业,121750,吃出来的血色浪漫！野生血桃，伏牛山的馈赠！,已成功,5000,5171,67,2,1.00,8,12,17,否,0,35,项目成功结束后2天内,河南 驻马店,已经结束
农业,445033,爱与美食不可辜负——爱在丽江，吃在丽江,已成功,9999,13353,67,7,1.00,10,6,10,否,17,3,项目成功结束后3天内,云南 丽江,已经结束
农业,329332,学习五老，扶贫支农！长寿的秘密，富硒高钙香小米。,已成功,20000,20000,67,4,50.00,15,4,9,否,49,10,项目成功结束后立即发货,河北 承德,已经结束
农业,75130,小黑哥：一个留住阳光的北京知青,已成功,5000,5863,67,3,30.00,15,6,6,否,7,16,项目成功结束后5天内,北京,已经结束
农业,115846,【父亲的水稻田】第二季：挽留最后的农耕,已成功,30000,30127,66,5,150.00,14,4,19,否,4,25,项目成功结束后200天内,浙江,已经结束
农业,845,众筹酿造无添加纯酿葡萄果酒,已成功,10000,11820,66,2,58.00,6,3,62,否,0,3,项目成功结束后45天内,江苏 盐城,已经结束
