项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报总类,最低投资额,项目图片数量,项目更新数,评论数,是否制作视频,无私支持数,最低投资支持人数,预计回报发送时间,发起人所在地,项目结束时间
公益,186154,【众筹参展】徐京还需要六套乐高玩具才能搞定社会创新实验室！,已成功,2500,2575,43,3,10.00,4,7,11,否,6,13,项目成功结束后7天内,广东 深圳,已经结束
公益,130159,爱暖青海湖畔——为青海慈善孤残学校众筹一台电脑和打印机,已成功,4500,4894,42,3,15.00,5,8,28,是,12,15,项目成功结束后立即发货,四川 成都,已经结束
公益,460408,他们的童年很孤单，让我们携手送山区孩子一丝温暖。,已成功,2700,2701,42,4,10.00,12,0,4,否,26,8,项目成功结束后10天内,贵州 黔南,已经结束
公益,162232,湖南师范大学双峰暑期社会实践队岩石小学夏令营,已成功,2500,2500,42,4,10.00,8,2,3,否,4,23,项目成功结束后30天内,湖南 娄底,已经结束
公益,180811,【众筹参展】心之翼——残疾人就业服务项目 ——2015慈展会“筹盘缠”,已成功,1000,1156,42,2,1.00,7,4,6,否,4,16,项目成功结束后立即发货,江苏 南京,已经结束
公益,626067,鸡不可失,已成功,10000,10106,42,3,188.00,8,0,0,否,0,5,项目成功结束后5天内,内蒙古 鄂尔多斯,已经结束
公益,8569,为爱同行——助力湖南四川支教项目 为孩子带去梦想,已成功,5000,5000,42,7,20.00,6,3,7,是,0,9,项目成功结束后21天内,江苏 南京,已经结束
公益,588517,一起来香格里拉纳帕海边盖房子【瞰古青旅·众筹2期】,已成功,10000,11560,42,3,20.00,23,0,6,是,9,25,项目成功结束后30天内,云南 迪庆,已经结束
公益,41317,从北京到昆明再到台北——学生社会服务计划【第八期】,已成功,3000,3000,42,5,10.00,7,3,4,是,0,30,项目成功结束后30天内,台湾 新竹,已经结束
公益,110602,透过剪纸的镂空 让爱心传递——北京大学爱心社资助部剪纸义卖,已成功,10000,10001,42,9,8.00,9,3,1,是,9,8,项目成功结束后10天内,北京,已经结束
公益,14899,彩绘校园，美丽杨山——开启大山孩子的缤纷新学年,已成功,2000,2350,41,5,10.00,16,3,5,否,0,16,项目成功结束后30天内,安徽 六安,已经结束
公益,165865,春风化雨润新蕾——清华大学春蕾联合支队与蕾儿十年相约,已成功,10000,10602,41,7,10.00,11,4,10,是,5,11,项目成功结束后立即发货,云南 昆明,已经结束
公益,93499,春风十里，寻找中国公益造风人——众筹网公益众筹培训计划,已成功,1000,1387,41,1,30.00,11,4,5,否,7,16,项目成功结束后7天内,北京,已经结束
公益,150460,给孩子远航的帆 给孩子勇气的桨,已成功,3000,3171,41,5,5.00,15,4,15,否,16,6,项目成功结束后5天内,四川 凉山,已经结束
公益,128893,爱妈妈生育年,已成功,8000,8022,41,2,20.00,0,4,3,否,31,3,项目成功结束后7天内,湖南 长沙,已经结束
公益,414670,“清暖湘曦”——筹款为寄宿学校搭建热水器,已成功,21823,21823,41,5,10.00,8,5,2,否,20,14,项目成功结束后3天内,湖南 湘西,已经结束
公益,13431,环西部公益远征——西藏尼玛中学支教行,已成功,5000,5040,40,5,20.00,11,3,27,是,0,17,项目成功结束后7天内,西藏 那曲,已经结束
公益,181996,高中生的多肉“创业”与公益——将种植的乐趣传递给藏族孩子们,已成功,3000,3814,40,5,25.00,13,4,14,否,16,0,项目成功结束后10天内,北京,已经结束
公益,416500,让“先天性共济失调”患者的自食其力之路走的不再艰难,已成功,2380,2380,40,3,10.00,4,5,5,否,30,5,项目成功结束后2天内,宁夏 吴忠,已经结束
公益,179401,【众筹参展】安全的血液拯救生命,已成功,3500,3500,40,1,20.00,2,6,8,否,33,3,项目成功结束后立即发货,广东 深圳,已经结束
公益,378175,一双木枴支撑蜜巢，养蜂大叔也有朴素愿望,已成功,2000,2081,40,4,50.00,9,7,1,否,1,32,项目成功结束后15天内,甘肃 陇南,已经结束
公益,389458,【艺创】木艺——饰你温情小屋，助我公益小梦！,已成功,4500,4507,40,7,4.00,15,4,2,否,10,5,项目成功结束后40天内,甘肃 陇南,已经结束
公益,15336,154件“爱心校服”——给贫困乡村里的孩子,已成功,5000,7008,40,5,30.00,11,3,1,是,0,11,项目成功结束后7天内,北京,已经结束
公益,653271,大手牵小手,已成功,3000,3001,40,1,10.00,4,0,3,否,32,7,项目成功结束后3天内,湖北 鄂州,已经结束
公益,19921,义卖5A级红玛瑙手工饰品——这个冬天，让一本书温暖心灵！,已成功,1000,3440,40,2,28.00,22,3,48,否,0,30,项目成功结束后5天内,北京,已经结束
公益,249826,传家宝的故事,已成功,3000,3160,40,3,10.00,4,6,7,否,2,7,项目成功结束后立即发货,上海,已经结束
公益,380539,关注空巢老人 陇南特级土蜂蜜 西北最古老的味道,已成功,5000,5825,40,2,80.00,2,6,0,否,7,12,项目成功结束后10天内,甘肃 陇南,已经结束
公益,301594,我们要回家办“民族村晚”,已成功,3600,3600,39,4,20.00,7,4,17,否,28,5,项目成功结束后30天内,湖南 湘西,已经结束
公益,441007,北师大湘江暑期教育实践支教队众筹,已成功,6235,6244,39,2,20.00,4,5,2,否,31,3,项目成功结束后30天内,湖南 常德,已经结束
公益,152557,行知山城，践言求实——赴重庆调研小南海水电站项目,已成功,2000,2228,39,3,10.00,5,7,3,否,13,13,项目成功结束后15天内,重庆,已经结束
公益,5116,给山区孩子一片绿荫——绿色山区，爱心支教,已成功,5000,5570,39,7,10.00,5,3,14,否,0,10,项目成功结束后15天内,四川 凉山,已经结束
公益,379615,即将出生的小猪崽，急需一个温暖的窝,已成功,3000,3005,39,2,50.00,8,10,1,否,33,3,项目成功结束后3天内,甘肃 陇南,已经结束
公益,17998,他们也需要知识——为临沧地区乡村筹建科教图书馆,已成功,6000,6010,38,4,30.00,5,3,6,否,0,5,项目成功结束后30天内,云南 临沧,已经结束
公益,100948,星光美育图书室——助力云南乡村孩子的素质教育,已成功,6000,16001,38,6,20.00,10,3,9,否,11,6,项目成功结束后20天内,云南 大理,已经结束
公益,130057,“光华戈十”益行者计划,已成功,3000,7729,38,4,112.00,2,4,1,否,5,29,项目成功结束后30天内,北京,已经结束
公益,176863,铸梦书屋，让爱徜徉——关注雅安宝田小学震后重建,已成功,3000,3482,38,4,1.00,4,7,4,否,4,17,项目成功结束后立即发货,湖北 武汉,已经结束
公益,102295,授人以渔——圆孤儿、留守儿童及贫困生上学梦,已成功,10000,10000,38,6,14.00,4,4,2,否,17,10,项目成功结束后立即发货,河北 保定,已经结束
公益,380707,实在的山野菜，慰藉山里的贫困户,已成功,5000,5760,38,3,5.00,13,8,4,否,10,7,项目成功结束后7天内,甘肃 陇南,已经结束
公益,498676,品生态果蔬        为扶贫助力,已成功,60000,62099,38,7,50.00,1,0,3,是,19,4,项目成功结束后立即发货,内蒙古 呼伦贝尔,已经结束
公益,79459,【蓝心计划】为留守儿童众筹一个温暖元宵节,已成功,1500,1670,38,6,10.00,10,3,5,否,12,8,项目成功结束后20天内,贵州 黔南,已经结束
公益,45595,让爱传递——为四川阆中53个贫困生众筹美好明天,已成功,10000,11283.01,37,4,20.00,6,3,6,否,3,2,项目成功结束后立即发货,北京,已经结束
公益,360055,众筹 ▏支持“ Hey Britain！”助梦“heArtS心公益”,已成功,2000,2055,37,4,30.00,3,6,2,否,20,6,项目成功结束后立即发货,上海,已经结束
公益,470413,益路有你——中南大学“圆梦西部”云南大理支教公益众筹,已成功,1366,1372,37,3,10.00,12,6,18,否,19,12,项目成功结束后5天内,云南 大理,已经结束
公益,44656,【一元梦想许愿池】音知故乡事  记录云南边境少数民族的家庭民艺故事,已成功,22000,22140.01,37,8,1.00,11,3,4,否,1,10,项目成功结束后立即发货,云南 临沧,已经结束
公益,99826,让我陪你一起跑——2015全球关爱自闭症儿童“点亮蓝色”公益行动,已成功,5000,5064,37,3,30.00,4,3,1,否,15,13,项目成功结束后10天内,北京,已经结束
公益,180976,【众筹参展】重返家园——2015慈展会“筹盘缠”,已成功,2000,2168,37,2,1.00,6,4,2,否,11,8,项目成功结束后5天内,江苏 南京,已经结束
公益,6301,酥油灯传递计划 把爱撒向高原,已成功,10000,10020,37,5,10.00,10,3,12,是,0,2,项目成功结束后30天内,西藏 日喀则,已经结束
公益,14954,陶土情，轮盘梦——智障人士的陶艺梦想空间,已成功,6800,7870,37,8,10.00,3,3,16,是,0,8,项目成功结束后15天内,陕西 西安,已经结束
公益,116968,众筹大中学生交流夏令营暑期交流活动,已成功,10000,10902,36,4,20.00,3,6,5,是,13,6,项目成功结束后立即发货,贵州 遵义,已经结束
公益,129643,“光华戈十”益行者计划——李相国,已成功,3000,9115,36,4,112.00,6,4,1,否,12,20,项目成功结束后30天内,北京,已经结束
公益,259666,相信可能——拥翠山冬令营,已成功,12250,12401.34,36,6,50.00,10,6,5,否,14,7,项目成功结束后30天内,云南 大理,已经结束
公益,418075,南音雅艺·上海公益课程,已成功,8000,12288,36,4,128.00,8,4,12,是,15,16,项目成功结束后立即发货,上海,已经结束
公益,15290,当公益遇上创业——公益众筹主题沙龙暨第九期火焰会,已成功,500,680,36,3,1.00,17,3,11,否,0,18,项目成功结束后立即发货,北京,已经结束
公益,44554,【一元梦想许愿池】下一个筑梦者，是你吗？,已成功,21150,21218.01,36,8,1.00,9,3,3,否,1,18,项目成功结束后15天内,陕西 西安,已经结束
公益,246727,“健康人生”性工作者关怀项目,已成功,3000,3000,36,0,50.00,5,5,8,否,22,14,项目成功结束后15天内,上海,已经结束
公益,72535,【友成创业咖啡】《契灵王》——与神秘英灵缔结契约吧！,已成功,30000,30038,36,5,5.00,13,7,10,否,13,5,项目成功结束后30天内,湖北 武汉,已经结束
公益,627921,鄂托克旗牧民扶贫众筹——草原生态羊，爱心第二波,已成功,35000,35010,36,0,0.00,8,0,2,否,1,35,项目成功结束后5天内,NOTFOUND,已经结束
公益,110728,朝冉支教队 of UESTC，将爱送往四川大凉山,已成功,5850,5861,36,6,15.00,4,4,1,否,19,5,项目成功结束后立即发货,四川 凉山,已经结束
公益,249163,相约两点半，我们等你来！,已成功,3000,3412,35,4,10.00,2,4,11,否,20,4,项目成功结束后立即发货,上海,已经结束
公益,624004,让香薰文化走近普通家庭—《普贤香业》纯天然家用熏香,已成功,3000,3060,35,4,50.00,9,4,3,否,4,0,项目成功结束后立即发货,NOTFOUND,已经结束
公益,22453,【海航社会创新创投】为乡村环境投一票 共建美好村庄,已成功,3500,3625,35,4,1.00,7,3,4,否,0,12,项目成功结束后60天内,河南 信阳,已经结束
公益,164086,喀斯特之爱——南京航空航天大学暑期贵州支教团队,已成功,2000,2027,35,5,5.00,10,4,1,否,9,11,项目成功结束后立即发货,贵州 铜仁,已经结束
公益,186634,月圆人圆情更圆——给农民工兄弟献上一份中秋回家过节的心意,已成功,2000,2003,35,3,10.00,6,6,17,否,7,16,项目成功结束后立即发货,内蒙古 呼和浩特,已经结束
公益,635730,给云南贫困学生一个温暖的冬天——大连理工大学支教团,已成功,3500,3866,35,3,100.00,8,3,8,否,29,4,项目成功结束后30天内,NOTFOUND,已经结束
公益,248671,再看一眼老街坊——留下静安老家记忆,已成功,3000,3331,35,2,20.00,4,4,15,否,11,0,项目成功结束后14天内,上海,已经结束
公益,128554,阳光候鸟——流动儿童教育关爱公益项目,已成功,30000,30369,34,4,50.00,3,3,1,否,22,2,项目成功结束后立即发货,重庆,已经结束
公益,122929,护苗计划-春暖启梦助学团队 与爱同行-为山区孩子众筹卫生包,已成功,2000,4290,34,5,20.00,7,7,2,是,10,8,项目成功结束后立即发货,甘肃 白银,已经结束
公益,448546,华中农业大学爱心协会赴广西柳州山区支教“心之念”支教队,已成功,2000,2010,34,3,10.00,5,10,1,否,29,0,项目成功结束后10天内,广西 柳州,已经结束
公益,421204,【网豫之行】计算机基础知识教育，让孩子们拥有更好的未来！,已成功,1000,1040,34,4,1.00,3,7,4,否,21,3,项目成功结束后20天内,河南 南阳,已经结束
公益,129529,“光华戈十”益行者计划——王宝森,已成功,3000,4162,34,4,112.00,6,4,1,否,13,20,项目成功结束后30天内,北京,已经结束
公益,9970,“同一蓝天下”——农民工子女城市拥抱计划,已成功,3000,3101,34,4,1.00,3,3,1,否,0,11,项目成功结束后7天内,江苏 苏州,已经结束
公益,7062,心系爱心——为佛山助残慈善协会众筹,已成功,30000,32700,33,5,100.00,3,3,2,否,0,8,项目成功结束后20天内,广东 佛山,已经结束
公益,434482,用高科技建立人类数字化身，让生命在时空中永生,已成功,5000,10028,33,5,29.00,8,4,6,否,11,1,项目成功结束后20天内,广东 广州,已经结束
公益,139165,奔跑在希望的田野上——为贵州孩子们助跑,已成功,10000,11227,33,2,5.00,2,9,4,否,12,3,项目成功结束后立即发货,贵州 黔东南,已经结束
公益,13911,星囊骑士的公益梦,已成功,4000,5440,33,3,80.00,7,3,8,否,0,28,项目成功结束后30天内,贵州 黔东南,已经结束
公益,96229,铺路石爱眼项目——关注打工人群子弟用眼健康,已成功,10000,10272,33,4,10.00,12,3,1,否,6,12,项目成功结束后30天内,上海,已经结束
公益,389668,青少年素质拓展—“花季护航行动”,已成功,5000,5113,33,4,10.00,7,5,2,是,11,12,项目成功结束后立即发货,江苏 苏州,已经结束
公益,44611,【一元梦想许愿池】一个娃娃，一次精神障碍伙伴工疗的机会,已成功,20000,30006.01,33,8,1.00,31,3,12,是,4,3,项目成功结束后立即发货,上海,已经结束
公益,178474,葡萄很甜，孩子们的笑更甜——太阳村的葡萄等您领回家,已成功,1000,1216,33,5,1.00,2,4,7,否,9,10,项目成功结束后20天内,北京,已经结束
公益,163570,赴四川甘孜搭建微电网——清华大学暑期实践“梦之网”第二期,已成功,2000,2000,32,2,10.00,10,4,3,否,3,20,项目成功结束后30天内,四川 甘孜,已经结束
公益,433120,看到希望的眼睛--关爱留守儿童,已成功,15000,15061,32,5,3.00,6,4,5,是,10,6,项目成功结束后立即发货,贵州 黔南,已经结束
公益,124900,共筑潮州小岛美好家园 提升孩子环保教育,已成功,2340,2560,32,2,20.00,4,4,1,否,10,2,项目成功结束后立即发货,广东 潮州,已经结束
公益,179728,【众筹参展】珠海市民安救援中心—2015慈展会“筹盘缠”,已成功,3000,3000,32,4,1.00,8,6,14,是,0,9,项目成功结束后立即发货,广东 珠海,已经结束
公益,166006,留住爱心，守护温暖--为留守儿童点燃生活希望,已成功,3500,3669,32,5,9.00,14,4,4,否,8,13,项目成功结束后10天内,山东 泰安,已经结束
公益,382798,这个夏天吃青皮核桃很简单,已成功,2000,2061,32,8,1.00,10,6,4,否,4,7,项目成功结束后3天内,甘肃 陇南,已经结束
公益,14985,让稀有血型不再稀有,已成功,3000,3100,31,0,100.00,4,3,1,否,0,31,项目成功结束后20天内,北京,已经结束
公益,132328,“光华戈十”益行者计划——陈蔚,已成功,3000,4312,31,4,112.00,6,4,1,否,16,14,项目成功结束后30天内,北京,已经结束
公益,270433,【爱是冬日里的暖阳】关爱失独老人行动,已成功,666,818,31,2,10.00,5,6,10,否,17,5,项目成功结束后30天内,四川 成都,已经结束
公益,469786,大霾下的未来——清华大学法学院赴河北邯郸市暑期社会实践,已成功,2000,2652,31,3,50.00,3,4,3,否,30,0,项目成功结束后立即发货,河北 邯郸,已经结束
公益,114553,北大戏剧祭——释放执念 感怀师友,已成功,12000,12065,30,5,5.00,9,8,1,是,0,6,项目成功结束后立即发货,北京,已经结束
公益,94594,请用您的双眼，帮孩子还原整个世界,已成功,2000,2500,30,4,40.00,5,4,1,否,8,11,项目成功结束后5天内,内蒙古 赤峰,已经结束
公益,167272,绿色离校，感恩有你--百校项目优秀社团奖金众筹,已成功,10000,10010,30,6,10.00,6,4,14,是,13,2,项目成功结束后30天内,北京,已经结束
公益,119452,沅梦征程----复旦学子筑梦镇沅古城，青年携手助跑求学渴望！,已成功,5000,5037,30,4,50.00,11,4,6,否,22,4,项目成功结束后40天内,云南 普洱,已经结束
公益,128761,“光华戈十”益行者计划 ——朱冠宇,已成功,3000,10100,30,4,112.00,6,4,1,否,8,16,项目成功结束后30天内,北京,已经结束
公益,424969,尽我们最大的努力！让油用牡丹带农户走向致富之路！,已成功,6000,6054,30,3,6.00,24,5,1,否,0,2,项目成功结束后5天内,甘肃 陇南,已经结束
公益,435094,为“太阳部落”的孩子们拍一张照——拍立得与相纸众筹,已成功,929,931,30,3,9.00,5,5,20,否,14,4,项目成功结束后90天内,四川 甘孜,已经结束
公益,138067,阳光1+1——关爱经济欠发达地区空巢老人活动,已成功,1000,1097,30,3,5.00,2,4,1,是,9,7,项目成功结束后80天内,河南 商丘,已经结束
公益,623152,我们一起改善12个贫困孩子的一日三餐,已成功,2000,2030,30,2,30.00,6,0,3,否,20,10,项目成功结束后立即发货,贵州 毕节,已经结束
公益,129517,“光华戈十”益行者计划——王冠鸿,已成功,3000,3027,30,4,112.00,6,4,1,否,6,24,项目成功结束后30天内,北京,已经结束
公益,182725,【众筹参展】为爱心会”蓝天使助学计划“——参加慈展会众筹盘缠,已成功,2660,3000,30,3,10.00,7,4,8,是,7,7,项目成功结束后3天内,广东 韶关,已经结束
公益,9974,公益校园行——DIY环保购物袋行动,已成功,4470,4486,29,4,2.00,2,3,0,否,0,18,项目成功结束后20天内,江苏 苏州,已经结束
公益,132082,护苗计划——许愿熊，托起大山里的太阳,已成功,1000,1059,29,6,10.00,11,4,1,否,11,4,项目成功结束后40天内,贵州 毕节,已经结束
公益,175687,关爱自闭症儿童：帮助他们用画笔打开与世界沟通的一扇窗,已成功,10000,10853,29,5,30.00,11,4,4,否,7,9,项目成功结束后3天内,北京,已经结束
公益,246685,让护理走进家庭，让孝心带来健康,已成功,3000,3451,29,3,20.00,1,4,7,否,13,12,项目成功结束后14天内,上海,已经结束
公益,390943,抢救“非遗”邻里分享文化,已成功,5000,5013,29,4,10.00,6,6,0,否,25,0,项目成功结束后立即发货,江苏 苏州,已经结束
公益,8856,sunshine予翼贵州暑期支教,已成功,4000,4280,29,4,20.00,13,3,24,是,0,14,项目成功结束后立即发货,贵州 黔东南,已经结束
公益,128752,点燃梦想——为山区儿童送去阅读和写作,已成功,30000,30543,29,2,30.00,5,6,19,否,11,8,项目成功结束后立即发货,重庆,已经结束
公益,147145,接近梦想 从一本书开始,已成功,3000,3007,29,5,10.00,8,4,22,是,6,7,项目成功结束后7天内,贵州 毕节,已经结束
公益,18803,森林家园，绿色中国——为5万亩林业资源众筹,已成功,10000,10005,29,5,1.00,7,3,6,否,4,9,项目成功结束后立即发货,山东 淄博,已经结束
公益,123280,为山区学校募集电开水器，让孩子们不喝生水,已成功,1038,1124,29,4,20.00,6,7,1,是,12,9,项目成功结束后25天内,甘肃 白银,已经结束
公益,181279,羌族非遗纪录片《最后的释比》,已成功,13000,13041,29,7,30.00,10,8,17,否,12,5,项目成功结束后60天内,四川 阿坝,已经结束
公益,161653,齐心众筹 记录一个民族的脚印 圆老人心愿,已成功,10000,12000,29,9,10.00,13,4,12,是,6,4,项目成功结束后60天内,北京,已经结束
公益,18965,思源•仁慧公益基金助力西吉福利院儿童实现愿望,已成功,3000,3000,28,3,20.00,4,3,2,否,0,5,项目成功结束后60天内,宁夏 固原,已经结束
公益,42055,【一元梦想许愿池】发现中国的梵高,已成功,20000,20671,28,5,10.00,7,3,1,否,2,2,项目成功结束后立即发货,上海,已经结束
公益,18890,少喝一杯咖啡 给孩子们一次艺术教育机会,已成功,6100,6159,28,6,20.00,2,3,2,否,7,5,项目成功结束后30天内,广西 桂林,已经结束
公益,130063,“光华戈十”益行者计划——郑家成,已成功,3000,3025,28,4,112.00,6,4,1,否,3,25,项目成功结束后30天内,北京,已经结束
公益,433396,ReBag旧衣新生-时尚和公益的新玩法,已成功,3000,3100,28,3,88.00,8,4,3,否,15,2,项目成功结束后5天内,上海,已经结束
公益,16031,大病医保众筹计划：满族屯乡,已成功,37400,38000,28,4,50.00,16,3,8,否,0,4,项目成功结束后30天内,北京,已经结束
公益,17443,154件“爱心校服”接力进行中——公益的路上，我们不曾停歇！,已成功,5000,5000,28,9,1.00,13,3,3,否,0,8,项目成功结束后立即发货,北京,已经结束
公益,8797,“微光计划”——千万“微光”汇集孩子们的明天！,已成功,3000,3036,28,5,10.00,5,3,12,否,0,7,项目成功结束后40天内,江苏 南京,已经结束
公益,11807,大雨过后有温情——兰州慧灵智障学员小农场需要您的支持,已成功,5700,5760,27,9,10.00,3,3,13,是,0,5,项目成功结束后10天内,甘肃 兰州,已经结束
公益,418960,《以爱筑梦》—让孩子们有书可读,已成功,3300,3323,27,5,10.00,14,8,1,否,17,5,项目成功结束后立即发货,四川 成都,已经结束
公益,470083,一书一世界-西南科技大学牧歌支教团队凉山冕宁支教项目,已成功,2000,2006,27,5,5.00,7,4,5,是,20,0,项目成功结束后30天内,四川 凉山,已经结束
公益,7065,星空下的眼睛——为贫困地区的孩子们拍摄一照片,已成功,8000,10150,27,4,50.00,5,3,4,否,0,7,项目成功结束后20天内,云南 迪庆,已经结束
公益,42505,让孩子们在乡村更好的成长——2015年广西公益冬令营,已成功,2500,2695.01,27,5,1.00,23,3,4,是,7,15,项目成功结束后立即发货,广西,已经结束
公益,114199,春天给孤独症艺术一座花园,已成功,10000,10163,27,5,30.00,4,4,1,否,10,2,项目成功结束后30天内,北京,已经结束
公益,3118,清溪家庭教育联盟——为家长和家庭教育提供社会服务,已成功,1000,4230,27,2,10.00,4,3,33,否,0,3,项目成功结束后10天内,广东 东莞,已经结束
公益,174754,打工子弟学生与外国志愿者探秘老北京——四合书院国际公益夏令营,已成功,8000,8005,27,3,50.00,9,6,5,否,5,5,项目成功结束后15天内,北京,已经结束
公益,407227,携医保之手，与健康相约——将医疗政策与预防知识普及进入每家,已成功,1500,1602,27,1,10.00,8,6,10,否,22,4,项目成功结束后10天内,甘肃 武威,已经结束
公益,193141,生命阳光“救爱你”-2015慈展会筹盘缠,已成功,8328,9470,26,4,10.00,9,4,6,否,5,5,项目成功结束后15天内,湖北 武汉,已经结束
公益,20466,筹建云南鲁甸鹏鹏智慧屋 为灾区儿童提供心灵避风港,已成功,10000,13100,26,4,100.00,7,3,2,否,0,22,项目成功结束后30天内,云南 昭通,已经结束
公益,321016,让爱1+1，圆666个山区小学生的新年悦读梦,已成功,12990,20394,26,5,15.00,11,12,7,否,15,7,项目成功结束后60天内,四川 成都,已经结束
公益,657789,【小鹰计划】2017我将扮靓一个村庄，静待你的光临,众筹中,7600,1356,26,5,56.00,6,0,10,否,19,NOTFOUND,项目成功结束后10天内,NOTFOUND,9天
公益,305899,黑嘴鸥保护协会—2015环保NGO年会“筹路费”,已成功,720,750,26,2,20.00,7,6,11,是,19,5,项目成功结束后立即发货,辽宁 盘锦,已经结束
公益,329578,缘聚上镇，为爱驻足——上镇小学2016冬令营支教,已成功,950,1416,26,2,15.00,6,4,7,是,9,2,项目成功结束后立即发货,广西 河池,已经结束
公益,14314,让法律走进生活——北京律师咨询公益服务,已成功,5000,6100,25,1,100.00,5,3,1,否,0,13,项目成功结束后20天内,北京,已经结束
公益,391294,东港戏曲情暖夕阳·公益性行,已成功,5000,6653,25,2,10.00,7,9,1,否,19,3,项目成功结束后30天内,江苏 苏州,已经结束
公益,117784,为茂名观珠麻风康复村老人众筹投影仪,已成功,1000,3887,25,5,10.00,2,7,4,否,8,8,项目成功结束后立即发货,广东 茂名,已经结束
公益,137929,带盲人“看”一场龙舟赛,已成功,5000,5023,25,4,1.00,2,6,5,否,3,8,项目成功结束后30天内,江苏 苏州,已经结束
公益,151216,我愿手捧墨香 带你阅过高山 ——“为彩云之南的大文中学图书包邮”邮费筹集活动,已成功,1150,1150,25,2,20.00,16,3,12,否,0,15,项目成功结束后立即发货,浙江 杭州,已经结束
公益,128902,“光华戈十”益行者计划——黄锋利,已成功,3000,4878,25,4,112.00,6,4,1,否,7,16,项目成功结束后30天内,北京,已经结束
公益,373795,为您在小山村经营一个爱心家庭农场共享田园生活,已成功,12000,12019,25,3,12.00,12,9,7,否,2,4,项目成功结束后15天内,甘肃 陇南,已经结束
公益,120748,朝霞行动·以爱的名义集结 支持川渝少数民族地区小学 ,已成功,5000,5052,25,2,10.00,16,4,5,是,9,11,项目成功结束后立即发货,四川,已经结束
公益,652830,明天会更好,已成功,3000,3080,25,2,5.00,6,0,0,否,22,0,项目成功结束后3天内,湖北 鄂州,已经结束
公益,74113,爸妈陪我看场电影 吃顿饺子——关怀打工子弟 留守儿童,已成功,1000,1915,24,4,10.00,5,5,3,否,6,10,项目成功结束后3天内,广西 百色,已经结束
公益,151918,残阳重燃——重新点燃困难家庭生活的希望,已成功,5000,5010,24,5,10.00,8,4,12,否,11,3,项目成功结束后立即发货,江苏 苏州,已经结束
公益,408160,做地球卫士，带萌萌的北极熊回家——为环保教育宣传、水环境治理募集资金,已成功,1000,1017,24,0,50.00,12,5,5,是,4,20,项目成功结束后立即发货,甘肃 武威,已经结束
公益,14445,“点滴关爱 善行中国” 让贫困地区上学儿童圆学习梦,已成功,5000,5053,24,3,1.00,16,3,2,否,0,3,项目成功结束后5天内,广东 广州,已经结束
公益,44614,【一元梦想许愿池】圆恩墙上咖啡——岁末感恩之夜,已成功,20000,20157,24,7,1.00,12,3,4,否,4,6,项目成功结束后5天内,北京,已经结束
公益,128860,“光华戈十”益行者计划——张炜,已成功,3000,5528,24,4,112.00,6,4,1,否,3,19,项目成功结束后30天内,北京,已经结束
公益,140635,【十童十梦】想要一辆儿童小电车和很多很多的玩具,已成功,2000,2000,24,4,10.00,8,2,7,否,7,8,项目成功结束后20天内,云南 德宏,已经结束
公益,652770,曙光--关爱困境未成年人,已成功,3000,3000,24,1,10.00,5,0,1,否,8,5,项目成功结束后3天内,湖北 鄂州,已经结束
公益,9837,保护我们的共同文化遗产——苏州吴歌保护计划,已成功,2124,2134,23,3,18.00,7,3,2,否,0,3,项目成功结束后30天内,江苏 苏州,已经结束
公益,14955,让美丽的大寨更美丽——“美丽大寨”奖学金计划,已成功,3700,5250,23,4,50.00,14,3,11,是,0,3,项目成功结束后40天内,云南 临沧,已经结束
公益,1294,闪聚力量——圣诞老人的一份礼物,已成功,1000,1000,23,4,10.00,6,6,14,否,0,5,项目成功结束后30天内,广东 广州,已经结束
公益,24664,盛放·在山间——为云南山里的合唱团购置基础装备,已成功,2006,2300,23,4,10.00,7,3,7,否,0,10,项目成功结束后5天内,云南 楚雄,已经结束
公益,397021,“电子科技大学支教公益活动”——多一本书，多一丝希望,已成功,2000,2005,23,2,10.00,4,5,3,否,11,3,项目成功结束后10天内,重庆,已经结束
公益,129652,“光华戈十”益行者计划——朱岩,已成功,3000,3306,23,4,112.00,6,4,2,否,5,17,项目成功结束后30天内,北京,已经结束
公益,304582,助环保NGO搭建交流平台,已成功,30000,30004,23,3,50.00,9,4,10,否,11,5,项目成功结束后立即发货,北京,已经结束
公益,9466,为爱黔行——关系黔南儿童教育，手牵手传播爱心,已成功,1500,2083,23,5,1.00,4,3,11,否,0,8,项目成功结束后20天内,贵州 贵阳,已经结束
公益,96022,为“种光班”的孩子们众筹班级活动经费,已成功,2000,2110,23,2,10.00,6,5,1,否,10,10,项目成功结束后40天内,北京,已经结束
公益,215062,让世界看看中国00后的机器人,已成功,25000,25132,23,5,30.00,5,4,15,否,5,4,项目成功结束后30天内,广东 深圳,已经结束
公益,384499,拯救濒临失传的传统工艺——柳编,已成功,2000,2030,23,2,5.00,15,4,2,否,5,2,项目成功结束后20天内,甘肃 陇南,已经结束
公益,200767,＂益起来＂社区交互式健康沙龙项目,已成功,3000,3004,22,1,10.00,13,4,6,否,11,3,项目成功结束后立即发货,浙江 宁波,已经结束
公益,20952,思源•仁慧公益基金助力西吉福利院儿童实现愿望,已成功,2000,2310,22,3,20.00,4,3,3,否,0,8,项目成功结束后60天内,宁夏 固原,已经结束
