项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报总类,最低投资额,项目图片数量,项目更新数,评论数,是否制作视频,无私支持数,最低投资支持人数,预计回报发送时间,发起人所在地,项目结束时间
艺术,81736,【凡越工坊】定制一串文玩佛珠,已成功,1000,1000,6,4,88.00,14,5,13,否,3,3,项目成功结束后3天内,北京,已经结束
艺术,336271,疯狂石头，纯天然粉晶众筹 第四期,已成功,1000,1120,6,9,99.00,9,5,7,否,0,2,项目成功结束后15天内,广东 深圳,已经结束
艺术,522277,钱志云紫砂作品《汉君》,已成功,2000,2300,6,1,459.00,5,6,5,否,1,5,项目成功结束后30天内,广东 中山,已经结束
艺术,393655,天然珍珠众筹，给女人最美的爱 三期,已成功,1000,2014,5,7,199.00,8,6,9,否,0,1,项目成功结束后10天内,广东 深圳,已经结束
艺术,18857,挖掘亿年水晶的天然之美【3EX 】将能量重组,已成功,5000,5205,5,6,327.00,19,3,30,否,0,2,项目成功结束后1天内,贵州 贵阳,已经结束
艺术,22507,点翠：中国传统首饰的奢华之色,已成功,3500,4419,5,4,155.00,18,3,21,否,0,0,项目成功结束后15天内,北京,已经结束
艺术,53815,木本自然结缘为珠——迎新春 大河奉送精品二期,已成功,3000,10364,5,5,588.00,32,3,12,否,1,1,项目成功结束后1天内,福建 莆田,已经结束
艺术,424255,天然珍珠众筹，给自己和家人一份礼物 四期,已成功,1000,1076,4,4,299.00,9,3,1,否,1,2,项目成功结束后15天内,广东 深圳,已经结束
艺术,616507,一瓶一世界、一沙一艺术,众筹中,6000,4,4,6,5.00,10,4,2,是,4,0,项目成功结束后7天内,山西 太原,已经结束
艺术,158542,《I HAVE A DREAM》系列纯银项链,已成功,1000,1008,4,4,119.00,11,4,3,否,1,0,项目成功结束后12天内,广东 广州,已经结束
艺术,163600,南红归来之女士专场,已成功,1500,1504,4,6,240.00,7,5,4,否,0,1,项目成功结束后2天内,四川 凉山,已经结束
艺术,5039,【天下汇】寻特色民族配饰制作文玩作品,已成功,1000,1000,4,1,100.00,5,6,3,否,0,2,项目成功结束后7天内,北京,已经结束
艺术,155965,【米缘阁】新手文玩召集令《菩提根》,已成功,500,874,4,5,79.00,3,5,4,否,0,1,项目成功结束后立即发货,山西 太原,已经结束
艺术,305953,翩若惊“ 红” ——南红玛瑙,已成功,800,960,4,8,188.00,16,5,11,否,0,2,项目成功结束后15天内,陕西 宝鸡,已经结束
艺术,639030,书房用除毒气水源空调,众筹中,100000,4,4,6,1.00,11,0,0,否,0,NOTFOUND,项目成功结束后60天内,江苏 南京,7天
艺术,20945,唐卡——高超技艺下的藏族文化,已成功,100000,100000,3,4,0.00,8,3,5,否,0,0,项目成功结束后10天内,北京,已经结束
艺术,514498,全手工奶油杯、奶油斗笠杯,已成功,500,536,3,4,78.00,6,0,0,否,0,0,项目成功结束后20天内,江苏 无锡,已经结束
艺术,5021,民族风天然矿石首饰,已成功,2000,2640,3,1,880.00,13,3,6,否,0,3,项目成功结束后7天内,北京,已经结束
艺术,200200,日暮桦林地灯——给你最温暖的陪伴,已成功,1000,1559,3,3,480.00,14,6,7,否,0,2,项目成功结束后30天内,广东 深圳,已经结束
艺术,360301,文玩好礼——南红玛瑙,已成功,3000,3000,3,2,118.00,87,4,6,否,2,1,项目成功结束后5天内,广东 汕尾,已经结束
艺术,655119,画途项目 众筹方案,众筹中,10000,40,2,3,20.00,12,0,0,否,0,NOTFOUND,项目成功结束后60天内,NOTFOUND,11天
艺术,21902,传统艺术的完美展现：尼泊尔造像,已成功,100000,100000,2,3,0.00,7,3,2,否,0,0,项目成功结束后10天内,北京,已经结束
艺术,635133,私人订制！给你的大学留下美好的回忆！,众筹中,40000,110,2,7,100.00,10,0,0,否,1,NOTFOUND,项目成功结束后7天内,NOTFOUND,39天
艺术,662661,“断桥“笔记本，记载属于你我的断桥邂逅,众筹中,3000,20,2,4,10.00,12,0,0,否,0,NOTFOUND,项目成功结束后90天内,江苏 苏州,27天
艺术,22408,谱写中国画坛绝唱：《国之瑰宝-江山如此多娇》,已成功,55000,59400,2,1,0.00,15,3,2,否,0,1,项目成功结束后3天内,北京,已经结束
艺术,326119,大学生公益广告《霾》,已成功,1000,1008,2,6,5.00,5,8,8,否,1,0,项目成功结束后立即发货,北京,已经结束
艺术,651078,梦De画室   专注于成人美术培训,众筹中,30000,1,1,2,300.00,8,0,0,否,1,NOTFOUND,项目成功结束后立即发货,NOTFOUND,15天
艺术,656571,苏州水乡古镇标志设计,众筹中,16000,10,1,3,28.00,11,0,0,否,1,NOTFOUND,项目成功结束后30天内,江苏 苏州,26天
艺术,637089,红楼通灵宝玉云锦领带,众筹中,100000,1,1,4,1.00,11,0,0,否,0,NOTFOUND,项目成功结束后40天内,江苏 南京,4天
艺术,628824,艺圃园林——领走你的女戒,众筹中,1000,1,1,2,188.00,12,0,0,否,1,NOTFOUND,支持者付款后2天内,NOTFOUND,已经结束
艺术,650031,手工紫砂釉变盏,众筹中,1000,188,1,6,30.00,12,0,0,否,0,NOTFOUND,项目成功结束后30天内,江苏 无锡,2天
艺术,653502,如梭坊：传情答谢的“小福仙”,众筹中,20000,5,1,3,5.00,20,0,0,否,0,NOTFOUND,项目成功结束后90天内,江苏 苏州,30天
艺术,665676,设计师专为儿童设计的可爱挂钟,众筹中,13900,5,1,2,5.00,15,0,0,否,0,NOTFOUND,项目成功结束后18天内,天津,27天
艺术,639969,带你体验指间的艺术--引领国际美甲时尚潮流,众筹中,100000,0,0,5,55.00,12,7,1,否,0,NOTFOUND,项目成功结束后立即发货,NOTFOUND,21天
艺术,640659,1000°火的艺术,众筹中,10000,0,0,2,499.00,9,0,0,否,0,NOTFOUND,项目成功结束后30天内,NOTFOUND,21天
艺术,648204,手绘帆布包也有别样精彩,众筹中,800,0,0,2,30.00,7,0,0,否,0,NOTFOUND,项目成功结束后立即发货,NOTFOUND,25天
艺术,652005,总有一首诗住着你的姓名，姓名诗里藏着的，是一段故事,众筹中,50000,0,0,2,49.00,5,0,0,否,0,NOTFOUND,项目成功结束后30天内,NOTFOUND,25天
艺术,657270,七种巧木的有缘千里，简单中的不简单，智慧攒盘。,众筹中,50000,0,0,5,68.00,12,0,0,否,0,NOTFOUND,项目成功结束后30天内,江苏 苏州,26天
艺术,655344,最好的礼物！精美的蒲公英音乐盒。送爱人闺蜜好友,众筹中,5000,0,0,4,10.00,12,0,0,否,0,NOTFOUND,项目成功结束后立即发货,NOTFOUND,39天
艺术,656439,“剪”走偏锋  妙纸生花  ——记一位老人的剪纸情缘,众筹中,7500,0,0,9,1.00,11,1,0,是,0,NOTFOUND,项目成功结束后5天内,山西 阳泉,12天
艺术,666976,影中影--两代人童年的记忆,众筹中,18000,0,0,5,1.00,10,0,0,否,0,NOTFOUND,项目成功结束后180天内,江苏 苏州,32天
艺术,640419,“悠悠岁月，漫漫瓷路让陶瓷艺术结合现代生活,众筹中,500000,0,0,21,50.00,10,0,0,否,0,NOTFOUND,项目成功结束后20天内,NOTFOUND,12天
艺术,649638,带你领略江南手创的艺术美,众筹中,100000,0,0,2,50.00,8,0,0,否,0,NOTFOUND,项目成功结束后15天内,NOTFOUND,32天
艺术,651171,吐槽吐出你心声的网络视频,众筹中,50000,0,0,2,0.00,7,0,0,否,0,NOTFOUND,项目成功结束后7天内,NOTFOUND,4天
艺术,648483,吸毒还是品香,众筹中,5000,0,0,6,98.00,6,0,0,否,0,NOTFOUND,项目成功结束后立即发货,北京,21天
艺术,657459,以铜为底，以简为型铜简,众筹中,10000,0,0,1,200.00,7,0,0,否,0,NOTFOUND,项目成功结束后30天内,NOTFOUND,16天
艺术,659688,檀香木创意书签,众筹中,20000,0,0,6,6.00,2,0,0,否,0,NOTFOUND,项目成功结束后立即发货,江苏 苏州,25天
艺术,660036,让每一位书法绘画爱好者用到真正的好宣纸,众筹中,6000,0,0,5,2.00,1,0,0,是,0,NOTFOUND,项目成功结束后立即发货,安徽 宣城,48天
艺术,657276,致最爱的“泥”,众筹中,2000,0,0,4,218.00,9,0,0,否,0,NOTFOUND,项目成功结束后3天内,NOTFOUND,52天
艺术,666516,戏曲·耍花腔·传承工匠精神和文化命脉,众筹中,20000,0,0,2,6.00,7,0,0,否,0,NOTFOUND,项目成功结束后30天内,河南 郑州,32天
艺术,655158,聚焦大学生的心灵绝路 重邮大学生独立电影《阴天》,众筹中,9800,0,0,5,20.00,6,0,0,否,0,NOTFOUND,项目成功结束后10天内,NOTFOUND,41天
艺术,659280,传承古法手工艺品—宣纸画轴,众筹中,6000,0,0,2,1.00,6,0,0,否,0,NOTFOUND,项目成功结束后20天内,安徽 宣城,78天
艺术,666318,和合花开┃古老核雕手艺 庇佑烂漫爱情,众筹中,8000,0,0,5,1.00,22,0,0,否,0,NOTFOUND,项目成功结束后10天内,江苏 苏州,31天
艺术,616054,传承中国书法艺术精髓， 弘扬中华传统文化,众筹中,36000,0,0,5,30.00,24,0,1,否,0,NOTFOUND,项目成功结束后立即发货,广东 广州,7分钟
艺术,596050,《烟哥巴》——青春未及享受便已怀念,众筹中,5000,0,0,12,10.00,7,0,0,否,0,NOTFOUND,项目成功结束后立即发货,四川 绵阳,23天
艺术,637050,艺歆（北京）艺术培训,众筹中,200000,0,0,7,300.00,10,0,0,否,0,NOTFOUND,项目成功结束后1天内,NOTFOUND,25天
艺术,651642,智物架--任性放置无处收纳的小摆件,众筹中,20000,0,0,4,58.00,10,0,0,否,0,NOTFOUND,项目成功结束后20天内,NOTFOUND,6天
艺术,655956,虚实之间，没有界限,众筹中,20000,0,0,5,50.00,19,0,0,是,0,NOTFOUND,项目成功结束后立即发货,江苏 苏州,25天
艺术,653604,“情深”开瓶器 开启你的美好生活,众筹中,2000,0,0,2,5.00,8,0,0,否,0,NOTFOUND,项目成功结束后30天内,江苏 苏州,31天
艺术,133504,榉木儿童玩具小火车——我们共同关爱孩子的快乐健康成长。,众筹中,10000,0,0,4,96.00,26,0,0,否,0,NOTFOUND,项目成功结束后30天内,上海,23天
艺术,665862,手绘功夫茶具，爱茶人的选择,众筹中,100000,0,0,2,888.00,10,2,0,否,0,NOTFOUND,项目成功结束后立即发货,福建 厦门,16天
艺术,666886,用设计让你带回好物，留恋苏州,众筹中,10888,0,0,3,18.00,15,0,0,否,0,NOTFOUND,项目成功结束后30天内,江苏 苏州,32天
艺术,666902,苏州园林元素之办公室摆台,众筹中,80000,0,0,3,35.00,3,0,0,否,0,NOTFOUND,项目成功结束后立即发货,江苏 苏州,32天
