项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报总类,最低投资额,项目图片数量,项目更新数,评论数,是否制作视频,无私支持数,最低投资支持人数,预计回报发送时间,发起人所在地,项目结束时间
其他,9601,VOW智能耳机,已成功,50000,52507,47,3,20.00,5,3,179,是,0,17,项目成功结束后立即发货,北京,已经结束
其他,613912,一款让您过目不忘相见恨晚的蚊帐,已成功,5000,5058,47,5,498.00,12,4,2,否,42,5,项目成功结束后40天内,广东 广州,已经结束
其他,647646,"这一次, 让你的背包爱相随- 自带防晒&防雨衣的户",众筹中,50000,3670,47,5,1.00,12,3,2,否,6,NOTFOUND,项目成功结束后25天内,NOTFOUND,5天
其他,23012,方便鞋——低碳生活新主张,已成功,5000,5204,46,4,29.00,21,3,24,是,0,5,项目成功结束后20天内,江苏 苏州,已经结束
其他,112993,你的微信企业号管理平台：W-in office,已成功,500,842,46,2,1.00,8,5,3,否,1,41,项目成功结束后立即发货,北京,已经结束
其他,241588,道兰马桶字幕队NHK日文纪录片翻译项目,已成功,500,1309,46,3,1.00,8,4,11,是,17,4,项目成功结束后30天内,湖北 武汉,已经结束
其他,346927,湖商校园传媒 有观一周年众筹,已成功,500,1135,46,2,1.00,5,6,13,是,25,0,项目成功结束后3天内,湖南 长沙,已经结束
其他,375169,五孔带USB口插座 有线版/无线版,已成功,500,1021,46,4,1.00,1,6,15,否,0,6,项目成功结束后3天内,北京,已经结束
其他,296968,【吕梁生态养殖黑猪肉】触动您心里最深处的记忆——品味纯香、留住健康,已成功,5000,8854,46,6,2.00,19,4,24,否,2,30,项目成功结束后14天内,山西 吕梁,已经结束
其他,621790,TA的每一句随便都会照进你的梦想，彼此喜欢的美味随便咖啡,已成功,5000,7130,45,5,5.00,15,6,7,否,3,2,项目成功结束后1天内,陕西 西安,已经结束
其他,13403,【自然和家TO-N】原木创意家居雕琢者,已成功,6000,6045,45,8,55.00,33,3,21,否,0,8,项目成功结束后7天内,北京,已经结束
其他,187660,给我一份力量，带你“飞”遍校园——用无人机拍摄校园宣传片,已成功,500,695,45,5,2.00,4,4,5,否,1,10,项目成功结束后20天内,天津,已经结束
其他,619723,找你家谱文创之旅·网络修谱智慧寻根·会员众筹第一期,众筹中,500000,2751,45,5,10.00,8,8,3,是,15,NOTFOUND,项目成功结束后90天内,重庆,31天
其他,2661,众筹大学——全球首家众筹培训机构第二期,已成功,1000,2210,45,2,30.00,1,3,8,是,0,12,项目成功结束后30天内,北京,已经结束
其他,16283,朱江《第一众筹》全国签售会（南京站）9月13日不见不散,已成功,7800,8094,45,3,42.00,2,3,1,否,0,27,项目成功结束后立即发货,江苏 南京,已经结束
其他,388705,智能摄像运动户外眼镜 ———不一样的低调,已成功,3000,5350,45,4,5.00,18,9,23,否,6,1,项目成功结束后7天内,浙江 温州,已经结束
其他,351583,有我陪伴，您不孤单,已成功,18820,19030,45,5,20.00,5,4,4,否,14,1,项目成功结束后立即发货,北京,已经结束
其他,485674,趣味橡皮筋,已成功,1000,1175,45,0,35.00,5,4,8,否,28,17,项目成功结束后60天内,广东 广州,已经结束
其他,13524,玫瑰人生系列首饰 爱永无界限与止境-送给最爱的你和自己,已成功,4000,7496,45,11,58.00,8,3,74,否,0,9,项目成功结束后7天内,北京,已经结束
其他,20470,互联网金融创新总裁班 P2P风控专场10月25日即将在深圳举办,已成功,10000,12400,45,2,200.00,12,3,9,否,0,40,项目成功结束后1天内,广东 深圳,已经结束
其他,24037,“我希望”芊羽关爱自闭儿童圣诞画展,已成功,20000,29308,45,5,2.00,12,3,6,是,0,24,项目成功结束后20天内,北京,已经结束
其他,398995,到江南水乡的御书楼经历中国贤达雅士的书香生活,已成功,60000,61200,45,4,66.00,15,4,3,否,30,4,项目成功结束后30天内,上海,已经结束
其他,468,为了环青海湖的骑行梦想而努力奋斗,已成功,80000,83215,44,14,5.00,10,0,17,否,0,3,项目成功结束后5天内,青海 西宁,已经结束
其他,20950,众办中国最具影响力的互联网金融&新媒体行业盛会,已成功,50000,71000,44,2,100.00,22,3,16,否,0,20,项目成功结束后7天内,北京,已经结束
其他,95260,“创客●力学结构”——土木人一次非凡的参与,已成功,500,516,44,4,2.00,9,4,1,是,7,5,项目成功结束后立即发货,广东 广州,已经结束
其他,11624,一次瑜伽和艺术的公益治愈之旅  改变世界从内在开始,已成功,5000,6460,44,6,20.00,12,3,4,是,0,6,项目成功结束后7天内,北京,已经结束
其他,189088,带着它，触屏吧，冬日玩手机不怕冷拉！,已成功,5000,5302,44,4,29.00,10,5,15,是,3,23,项目成功结束后立即发货,广东 深圳,已经结束
其他,350647,让身体告诉你，心理微课,已成功,2000,2020,44,1,1.00,4,4,3,否,5,10,项目成功结束后立即发货,广东 深圳,已经结束
其他,11812,北欧风·浮雕陶瓷杯小鹿勺套装,已成功,3700,3816,44,2,39.00,10,3,93,是,0,2,项目成功结束后3天内,上海,已经结束束
其他,7698,华章书院《众筹》读书会：如何用社会化网络做众筹,已成功,6000,10670,43,4,30.00,15,3,20,是,0,14,项目成功结束后1天内,北京,已经结束
其他,322300,飞院定制：记事本+金属贴,已成功,6000,6136,43,9,1.00,8,16,6,否,8,0,项目成功结束后15天内,四川 德阳,已经结束
其他,162979,魔指—智能双触控钢化膜—给iPhone添加2个键,已成功,1000,1527,43,6,1.00,18,4,14,是,2,17,项目成功结束后10天内,广东 深圳,已经结束
其他,7702,赣昆《白蛇传》邀您体验非同一般的昆曲LIVE,已成功,20000,21167,43,4,9.00,9,3,5,否,0,11,项目成功结束后90天内,江苏 南京,已经结束
其他,19887,只需300元 将iPhone5/5s/5c换新（第二期）,已成功,3000,23400,43,4,300.00,5,3,388,否,0,20,项目成功结束后15天内,北京,已经结束
其他,66682,客厅一秒变影院——SoundBAR无线.蓝牙.家庭影院,已成功,5000,22152,43,3,429.00,2,3,121,否,0,5,项目成功结束后1天内,广东 深圳,已经结束
其他,244915,三峡大学创新创业文化节 ——暨宜昌首届众筹沙龙,已成功,1000,2998,43,3,8.00,7,5,21,否,2,26,项目成功结束后立即发货,湖北 宜昌,已经结束
其他,263317,“ 新生态彩虹网络同志平台” 【有你 Younes】 项目启动,已成功,10000,10016,43,6,1.00,19,5,13,否,4,6,项目成功结束后立即发货,陕西 西安,已经结束
其他,390199,【保护颈椎健康】天然乳胶枕，人体工学设计，科学保护颈椎，带给您健康舒适的睡眠！,已成功,1000,2397,43,2,1.00,17,6,16,否,0,25,项目成功结束后立即发货,广东 深圳,已经结束
其他,434965,来自瑞士巅峰之作智能手表,已成功,5000,5017,43,3,5.00,16,4,15,否,4,10,项目成功结束后立即发货,广东 深圳,已经结束
其他,109342,张国荣经典影片重映专场,已成功,41,52,42,0,1.00,1,4,12,否,4,38,项目成功结束后立即发货,北京,已经结束
其他,18274,车载无线充电器——充电就是这么简单,已成功,8000,19763,42,6,50.00,5,3,79,否,0,15,项目成功结束后7天内,广东 深圳,已经结束
其他,165487,去西藏，旅行的艺术是一份生活的探求,已成功,9999,10266,42,8,1.00,14,4,17,否,6,4,项目成功结束后立即发货,西藏 拉萨,已经结束
其他,327244,智能插座灯,已成功,1000,7367,42,3,150.00,12,5,11,否,1,32,项目成功结束后30天内,广东 深圳,已经结束
其他,604783,让爱“旦”生,已成功,600,666,42,2,10.00,4,0,7,否,30,11,项目成功结束后20天内,广东 揭阳,已经结束
其他,627075,菲戈坛装五年老酒茅台镇坤沙,已成功,10000,17001,42,5,79.00,12,6,6,否,3,5,项目成功结束后7天内,NOTFOUND,已经结束
其他,99181,1300平米“原始部落”联合办公社区专为创业者量身打造,已成功,1000000,1222780,42,5,299.00,5,3,46,否,3,14,项目成功结束后立即发货,河南 郑州,已经结束
其他,422179,夜光磁力橡皮泥 吞噬磁铁,已成功,1000,1547,41,2,5.00,16,4,6,否,8,16,项目成功结束后12天内,福建 莆田,已经结束
其他,609616,小身材，大奇迹，指尖上的无人机，炫酷根本停不下来,已成功,2000,5382,41,4,119.00,13,1,17,是,3,20,项目成功结束后10天内,北京,已经结束
其他,17572,都市里的田园梦想 郑州市里的文化餐厅众筹,已成功,4000,4759,41,3,1.00,5,3,18,否,0,27,项目成功结束后7天内,河南 郑州,已经结束
其他,285376,为梦想放一次风，栖山青年旅舍邀你相约成都,已成功,20000,20162,41,5,50.00,9,5,9,否,10,24,项目成功结束后15天内,四川 成都,已经结束
其他,4580,【田浅栈】小器·食之道,已成功,1000,1520,41,3,25.00,12,3,36,否,0,16,项目成功结束后7天内,江苏 苏州,已经结束
其他,119293,一路向西 在绝美大青海建青年旅舍 这是属于我们的征途,已成功,100000,100011,41,4,500.00,26,5,39,是,4,10,项目成功结束后15天内,青海 海西,已经结束
其他,273829,Joywatch儿童彩屏智能手表，第二期众筹开始了，儿童学习成长生活的好帮手,已成功,1000,1046,41,4,1.00,16,7,14,否,7,19,项目成功结束后5天内,广东 深圳,已经结束
其他,588361,是时候，来一场糖的革命了,众筹中,1000000,1780,41,4,1.00,7,0,4,是,14,NOTFOUND,项目成功结束后10天内,广西 桂林,34天
其他,12422,《不乱脚步，不荒流年》8月17日北京读者见面会,已成功,1000,1055,41,2,10.00,2,3,2,否,0,20,项目成功结束后10天内,北京,已经结束
其他,159514,90后创业者的环游中国梦,已成功,999,1269,41,3,1.00,48,5,12,否,0,21,项目成功结束后60天内,上海,已经结束
其他,17312,美食更需美器--食器＋（novofolk设计新品第二弹）,已成功,3000,3605,40,4,35.00,6,3,34,否,0,9,项目成功结束后10天内,上海,已经结束
其他,110668,众筹“家”年华 专属于众筹人的盛宴,已成功,5000,6013,40,3,99.00,18,6,8,否,2,22,项目成功结束后立即发货,江苏 苏州,已经结束
其他,10464,金融家计划暑期创业特训营 7天7夜high起来,已成功,20000,20000,40,0,500.00,5,3,10,否,0,40,项目成功结束后立即发货,浙江 温州,已经结束
其他,161212,全球首个家用绿色杀菌水制造器,已成功,5000,9274,39,4,1.00,31,4,2,是,0,34,项目成功结束后30天内,天津,已经结束
其他,193837,EASYNC 时码同步器,已成功,50000,57034,39,6,100.00,7,12,14,是,4,1,项目成功结束后40天内,北京,已经结束
其他,341362,鉴宝神器-新品首发中国风鉴宝强光手电,已成功,3000,3486,39,4,5.00,8,8,13,否,3,10,项目成功结束后30天内,广东 深圳,已经结束
其他,512989,我相信，一条手串真的可以改变一个人的一生,已成功,10000,12731,39,9,1.00,10,8,14,是,4,3,项目成功结束后1天内,山东 青岛,已经结束
其他,3599,【几何•一人食】餐具  一个人也要好好吃饭,已成功,1000,4867,39,7,25.00,15,3,58,否,0,4,项目成功结束后7天内,浙江 杭州,已经结束
其他,326656,小霸王经典红白机——80后的童年回【第二期】,已成功,500,791,39,3,1.00,34,6,22,是,0,0,项目成功结束后立即发货,广东 深圳,已经结束
其他,12326,南昌文森特——用心，做一个有灵魂的青旅,已成功,5000,5120,39,5,20.00,11,3,32,否,0,11,项目成功结束后30天内,江西 南昌,已经结束
其他,363817,带风道设计的灭蚊灯,已成功,5000,6287,39,2,138.00,19,6,28,否,2,11,项目成功结束后3天内,广东 佛山,已经结束
其他,651585,机械盛宴-打造属于我们的Mr.Robot,众筹中,10000,1993,39,4,10.00,10,0,7,是,12,NOTFOUND,项目成功结束后160天内,广东 珠海,55天
其他,58501,临界点节能锅超强节能50%  史上最低价388元！（第三期）,已成功,1000,15732,39,2,388.00,21,4,41,是,0,33,项目成功结束后立即发货,重庆,已经结束
其他,107452,3D漫像系统 - 颠覆性的3D照相新体验,已成功,12000,31968,39,4,20.00,18,7,77,否,6,20,项目成功结束后10天内,上海,已经结束
其他,329233,厂家投保 明星代言 欧意安全移动电源,已成功,1000,1564,38,5,29.00,19,7,57,否,0,18,项目成功结束后5天内,安徽 淮南,已经结束
其他,176548,悬浮音响,已成功,30000,40604,38,3,348.00,4,10,46,是,0,18,项目成功结束后20天内,广东 深圳,已经结束
其他,284149,双创在路上 ：“创业圈+创投圈”专属户外趴,已成功,3000,3639,38,2,10.00,18,6,15,否,2,5,项目成功结束后立即发货,湖北 武汉,已经结束
其他,13539,底托相依造就一杯子的优雅,已成功,5000,5547,38,6,65.00,8,3,45,否,0,3,项目成功结束后7天内,北京,已经结束
其他,113083,iball智能缩阴哑铃+APP智能私教模式——私处变紧致,已成功,5000,6355,38,6,10.00,33,14,58,是,1,14,项目成功结束后3天内,陕西 西安,已经结束
其他,122014,首发蓝牙、音乐、通话保温杯,已成功,1000,1226,38,3,1.00,9,4,6,否,0,32,项目成功结束后15天内,江苏 南京,已经结束
其他,418642,谁说鸭脖就是周某某，“传说有只鸭子”不服！,已成功,10000,10384,38,3,1.00,24,7,8,否,11,14,项目成功结束后15天内,河北 唐山,已经结束
其他,10520,【天外之石来袭】葡萄干经脉玛瑙,已成功,3000,24080,38,5,120.00,17,3,97,否,0,5,项目成功结束后7天内,上海,已经结束
其他,308479,雅秘书——您的家庭口腔私人医生，健康人生的首选,已成功,5000,9112,38,5,189.00,44,6,13,否,0,33,项目成功结束后30天内,山东 青岛,已经结束
其他,5921,中国互联网金融论坛暨《众筹服务行业白皮书2014》发布会,已成功,20000,21700,37,3,100.00,6,3,7,否,0,22,项目成功结束后20天内,北京,已经结束
其他,586207,心手并用的致朴甜点~只想与您分享这值得细品的味道,已成功,5000,5000,37,0,100.00,6,0,6,否,4,33,项目成功结束后7天内,北京,已经结束
其他,1264,Letemps——留下过去的旧时光,已成功,1500,1850,37,3,10.00,4,3,28,否,0,10,项目成功结束后10天内,安徽,已经结束
其他,13038,【造字＋出品】铸造中国本土潮牌梦,已成功,7000,7019,37,4,69.00,9,3,52,否,0,18,项目成功结束后7天内,北京,已经结束
其他,7511,2014火焰会 • 年中盛宴暨首届全球众筹峰会晚宴,已成功,5000,6050,37,2,99.00,15,3,12,是,0,10,项目成功结束后立即发货,北京,已经结束
其他,337189,比一比，比出中国好水质——优尼可RO纯水直饮机,已成功,20000,22425,37,4,5.00,5,6,14,否,1,8,项目成功结束后立即发货,湖北 武汉,已经结束
其他,4665,节能50% 普通家庭都能用上的神奇锅（第二期）,已成功,10000,14826,36,3,20.00,9,3,92,是,0,5,项目成功结束后10天内,重庆,已经结束
其他,327808,带个电动滑板车回家过年吧！,已成功,1000,2764,36,3,5.00,17,14,19,否,2,3,项目成功结束后30天内,广东 深圳,已经结束
其他,422386,智能时代家庭必备启蒙玩具系列：盘古识字多米诺骨牌。,已成功,1000,2327,36,3,1.00,10,21,56,否,2,14,项目成功结束后30天内,江西 宜春,已经结束
其他,2764,藏爱1314——众筹建造杭州治愈系青年旅舍,已成功,13014,13922,36,6,10.00,10,3,25,否,0,4,项目成功结束后30天内,浙江 杭州,已经结束
其他,9032,木郷·手中的父爱【木作DIY之燕尾穿榫】,已成功,3000,3544,36,6,1.00,11,3,47,否,0,9,项目成功结束后7天内,山东 济南,已经结束
其他,18964,车捷秀洗车充气一体机,已成功,10000,14245,36,4,239.00,6,3,26,是,0,5,项目成功结束后10天内,北京,已经结束
其他,239680,送礼送手链 只为送得开心 茄子先生给您带来的送礼好选择,已成功,3000,3496,36,4,19.00,28,7,20,否,2,18,项目成功结束后2天内,广东 汕尾,已经结束
其他,650496,LesGo-拉拉专属“社群+”泛社交APP,众筹中,150000,527,36,6,5.00,4,0,4,否,20,NOTFOUND,项目成功结束后30天内,NOTFOUND,41天
其他,220432,享受运动，轻松提升你的肺部功能,已成功,5000,5430,36,3,98.00,1,5,9,否,1,10,项目成功结束后5天内,北京,已经结束
其他,272488,最适合中国水质的超级净水器，您见过的最佳品质的净水器,已成功,20000,24470,36,0,699.00,16,7,77,否,2,34,项目成功结束后立即发货,上海,已经结束
其他,522895,汽车应急启动电源 12V车载移动充电宝 电瓶打火搭电启动器 多功能充电宝,已成功,500,606,36,2,2.00,17,0,1,否,0,2,项目成功结束后3天内,四川 遂宁,已经结束
其他,518197,有比这更暖心的咖啡馆吗？,已成功,50000,90464,36,7,15.00,11,0,6,否,7,17,项目成功结束后立即发货,广东 广州,已经结束
其他,15775,【动画论坛】《荒诞祭》,已成功,500,922,35,5,1.00,8,3,5,否,0,22,项目成功结束后20天内,北京,已经结束
其他,20270,知晨智能移动电源——触控超薄移动电源,已成功,8000,8494,35,5,59.00,11,3,79,否,0,6,项目成功结束后15天内,山东 枣庄,已经结束
其他,8383,以爱之名 帮助屌丝狗成就一场旷世逆袭,已成功,5000,5055,35,4,1.00,7,3,6,否,0,5,项目成功结束后20天内,河南 郑州,已经结束
其他,404668,F 互联网大学 —— 一所没有围墙，链接心灵的大学,已成功,5000,5025,35,4,10.00,6,8,13,否,20,6,项目成功结束后立即发货,河南 郑州,已经结束
其他,222127,极简铝制铅笔,已成功,1000,2028,35,2,29.00,12,5,26,否,0,22,项目成功结束后立即发货,北京,已经结束
其他,405307,在最文艺的昙华林拥有自己的会客厅（SPRING COFFEE品牌连锁众筹）,已成功,260000,310165,35,2,0.00,9,5,39,是,8,26,项目成功结束后立即发货,湖北 武汉,已经结束
其他,1395,资讯众筹——诗人在哪儿,已成功,5000,5030,34,5,10.00,0,3,0,否,0,3,项目成功结束后立即发货,北京,已经结束
其他,6529,绿屋纱窗——多功能隐形防霾利器,已成功,40000,40966,34,3,499.00,11,3,30,是,0,6,项目成功结束后30天内,浙江 杭州,已经结束
其他,156334,拉美美食梦 与我同行,已成功,15000,15010,34,6,10.00,13,10,13,否,5,9,项目成功结束后30天内,北京,已经结束
其他,64471,柠檬时代高校APP——寻找100名高校梦想合伙人,已成功,5000,5268,34,4,19.00,4,5,35,否,8,20,项目成功结束后5天内,江苏 无锡,已经结束
其他,641334,健康至上 轻奢之美,众筹中,30000,3356,34,3,1.00,10,6,2,否,3,NOTFOUND,项目成功结束后7天内,NOTFOUND,12天
其他,4964,美国Coolpeds9.9KG超轻电动滑板车——做城市的自由行者,已成功,50000,86216,34,4,99.00,8,3,208,是,0,0,项目成功结束后30天内,上海,已经结束
其他,7686,江苏省第一届众筹沙龙（南京）,已成功,1000,1184,34,2,1.00,1,3,6,否,0,14,项目成功结束后立即发货,江苏 南京,已经结束
其他,13307,湖南省首届众筹沙龙暨首场地方站火焰会8月3日隆重召开,已成功,1000,3056,34,4,9.00,13,3,5,是,0,14,项目成功结束后1天内,湖南 长沙,已经结束
其他,169789,好车伯乐：专业的车辆上门检测服务,已成功,5000,5387,33,3,1.00,1,4,4,是,0,10,项目成功结束后30天内,上海,已经结束
其他,628497,捶走你一身的疲劳,已成功,500,533,33,4,1.00,6,0,2,否,3,17,项目成功结束后15天内,NOTFOUND,已经结束
其他,251878,全新多功能360度无痕车载懒人手机支架,已成功,1000,1422,33,3,10.00,10,13,12,是,1,9,项目成功结束后立即发货,广东 深圳,已经结束
其他,331750,自拍3D视频摄像头——光一副3D眼镜还是不够的！！！,已成功,500,1552,33,3,1.00,32,12,13,否,1,10,项目成功结束后立即发货,广东 深圳,已经结束
其他,112867,6分钟突破项目路演 ,已成功,1000,1441,33,2,1.00,7,4,2,是,0,9,项目成功结束后立即发货,江苏 苏州,已经结束
其他,348145,简约不简单的净化器，小身材大智慧，健康从打开车门开始,已成功,1000,1333,33,3,9.00,10,6,25,否,0,4,项目成功结束后30天内,河北 石家庄,已经结束
其他,15771,【动画论坛】《球形锁》,已成功,500,526,33,5,1.00,6,3,1,否,0,26,项目成功结束后20天内,北京,已经结束
其他,7549,iSee mini私人影院——便携式WiFi投影仪,已成功,20000,41068,32,2,99.00,5,3,208,是,0,11,项目成功结束后3天内,山东 青岛,已经结束
其他,624025,年礼 · 沐一席春风得意,已成功,5000,5245,32,6,8.00,24,0,0,否,9,7,项目成功结束后立即发货,北京,已经结束
其他,16235,画猫猫，穿画衣，给孩子制作个印花冲锋衣,已成功,10000,10928,32,2,219.00,18,3,4,否,0,3,项目成功结束后30天内,广东 深圳,已经结束
其他,167,《在北京》交友app,已成功,50000,95130,32,7,10.00,11,3,14,否,0,11,项目成功结束后10天内,北京,已经结束
其他,360385,智能触控、声控“萌鸟”小夜灯【一碰即亮，有声音即亮】,已成功,800,1261,32,1,40.00,29,14,30,否,1,21,项目成功结束后7天内,广东 广州,已经结束
其他,221614,新年头号培训——国家农业扶持资金申报技巧培训班,已成功,10000,10174,32,5,38.00,23,7,11,否,2,4,项目成功结束后立即发货,北京,已经结束
其他,440506,毕业在即，完成高三的那个骑行梦，川藏线接青藏线连骑,已成功,2000,2251,31,2,29.00,8,5,2,否,17,4,项目成功结束后立即发货,四川 成都,已经结束
其他,308983,极简铝制铅笔,已成功,3000,3509,31,2,39.00,8,7,30,否,0,17,项目成功结束后立即发货,北京,已经结束
其他,21763,爱诺斯智能真空保鲜盒——超值家用户外“小冰箱”,已成功,5000,7826,31,3,168.00,10,3,62,否,0,22,项目成功结束后15天内,北京,已经结束
其他,27424,数据夹子一款非常灵活的木质U盘,已成功,3000,6068,31,7,69.00,14,3,58,否,0,10,项目成功结束后30天内,福建 泉州,已经结束
其他,92581,小面积航测无人机—makeflyeasy,已成功,5000,19328,31,4,50.00,8,7,32,是,13,16,项目成功结束后10天内,四川 绵阳,已经结束
其他,115429,声色HiFi蓝牙水晶透明音箱，手工锻造！奢华极品！,已成功,5000,12369,31,3,59.00,6,4,33,否,0,3,项目成功结束后20天内,广东 深圳,已经结束
其他,86515,韵舞瑜伽  一个90后的大四男生开设的专业瑜伽馆,已成功,5000,7949,31,4,19.00,4,4,4,否,6,3,项目成功结束后立即发货,湖北 恩施,已经结束
其他,170245,等往北的火车，圆美丽乡村梦,已成功,1900,1932,31,5,10.00,5,4,11,否,11,12,项目成功结束后15天内,北京,已经结束
其他,4690,让音乐随行——“SEASHELL-海贝”户外蓝牙音箱,已成功,20000,21562,30,4,46.00,9,3,31,是,0,1,项目成功结束后20天内,广东 深圳,已经结束
其他,8902,众筹大学第四期：众筹+SNS 价值百亿的互联网金融新玩法,已成功,1000,1284,30,3,1.00,6,3,9,是,0,9,项目成功结束后1天内,北京,已经结束
其他,528634,一款风靡全球令人惊叹的户外神奇睡袋,已成功,2000,2733,30,5,109.00,14,0,22,是,10,15,项目成功结束后10天内,北京,已经结束
其他,18238,全球首款安卓云净化器众筹首发——净化效果看得见,已成功,20000,24180,30,2,10.00,38,3,39,否,0,26,项目成功结束后30天内,北京,已经结束
其他,6388,纸上电影【我爱你】 爱是可以看得到的幸福,已成功,9999,11214,30,5,38.00,14,3,27,否,0,17,项目成功结束后12天内,北京,已经结束
其他,6427,跟众筹君一起参展GMIC全球移动互联网大会！,已成功,5000,6028,30,2,1.00,9,3,14,是,0,28,项目成功结束后立即发货,北京,已经结束
其他,17984,众筹时代·火星会·第三期  湖北首个农业众筹项目路演会,已成功,2000,3856,30,7,1.00,22,3,7,是,0,6,项目成功结束后1天内,湖北 武汉,已经结束
其他,5098,【如鱼得水】 遇水变色两用伞,已成功,2500,3400,30,2,69.00,11,3,30,是,0,17,项目成功结束后7天内,广东 广州,已经结束
其他,291649,就愿意这样，在草木染色里虚度余生……,已成功,5000,6814,30,3,58.00,22,8,6,否,11,9,项目成功结束后15天内,山西 晋中,已经结束
其他,10747,河南省第二届众筹沙龙（郑州）——众筹对创业者的价值创新,已成功,1000,1444,30,3,8.00,2,3,3,否,0,10,项目成功结束后立即发货,河南 郑州,已经结束
其他,11608,“父女作文PK赛”100场全国家庭教育公益讲座,已成功,3000,3550,30,2,50.00,8,3,3,否,0,9,项目成功结束后100天内,浙江 杭州,已经结束
其他,23725,【茶曰工坊】 将私人订制带入生活（第二期）,已成功,3000,20300,30,5,200.00,24,3,16,否,0,5,项目成功结束后40天内,北京,已经结束
其他,136120,〖境自在书店〗共享幽静书香，等你自在同行。,已成功,9999,11450,30,4,19.00,13,7,28,是,6,9,项目成功结束后30天内,湖北 武汉,已经结束
其他,168,【够格儿】APP,已成功,30000,30025,29,7,10.00,3,3,13,否,0,11,项目成功结束后3天内,北京,已经结束
其他,10052,《积极达成》体验课+读书会——先处理情绪，再处理问题,已成功,5000,5442,29,5,29.00,4,3,1,是,0,9,项目成功结束后3天内,北京,已经结束
其他,10137,“科技新浪潮“——2014首届科技众筹峰会暨第七期火焰会,已成功,500,1190,29,2,30.00,13,3,2,否,0,14,项目成功结束后立即发货,北京,已经结束
其他,328468,青岛「 最美院子」花舍客栈——单身寻爱之旅，面朝大海，春暖花开，等你来,已成功,10000,10192,29,5,20.00,4,2,9,否,2,10,项目成功结束后30天内,山东 青岛,已经结束
其他,2034,创意雅塑——纯手工打造荷花家居艺术品,已成功,5000,5190,29,2,50.00,7,3,6,否,0,6,项目成功结束后15天内,辽宁 大连,已经结束
其他,10901,柠檬时代“一大”召开——教你如何玩转2014年9月开学季,已成功,3000,10770,29,3,10.00,5,3,16,否,0,7,项目成功结束后7天内,上海,已经结束
其他,101425,听众筹网铁杆粉丝讲众筹,已成功,3000,3104,29,4,1.00,4,3,8,否,3,2,项目成功结束后立即发货,河南 郑州,已经结束
其他,7915,潮WiFi——最懂营销的智能路由器,已成功,20000,21840,28,1,600.00,16,3,121,否,0,10,项目成功结束后7天内,浙江 杭州,已经结束
其他,7951,成都方言系列T恤 狂拽酷炫地雄起！,已成功,5000,6112,28,5,64.00,19,3,20,否,0,12,项目成功结束后7天内,四川 成都,已经结束
其他,94279,首架太阳能飞机环球行中国站——新浪约你同看“节能飞机”,已成功,1000,4636,28,9,50.00,3,3,30,否,7,0,项目成功结束后7天内,江苏 南京,已经结束
其他,107434,【慢蜗牛咖啡馆】之蜗牛成长增资计划书,已成功,50000,50941,28,6,19.00,11,3,22,是,2,4,项目成功结束后立即发货,河南 郑州,已经结束
其他,117181,一款可以变身的三合一蓝牙耳机,已成功,3000,3692,28,4,129.00,41,9,22,否,0,25,项目成功结束后10天内,广东 深圳,已经结束
其他,422602,每天10分钟，享受你的私人移动咖啡吧,已成功,3000,3310,28,6,5.00,22,7,2,是,0,2,项目成功结束后立即发货,河南 郑州,已经结束
其他,116962,懂你的智能按摩棒——么么哒,已成功,10000,11972,28,3,199.00,2,4,2,是,0,12,项目成功结束后30天内,浙江 杭州,已经结束
其他,204994,身边的糖尿病专家—博唐平糖化血红蛋白自测仪,已成功,10000,10419,28,2,1.00,3,4,3,是,1,18,项目成功结束后15天内,江苏 无锡,已经结束
其他,623923,时光印迹照片书,众筹中,20000,1813,28,2,1.00,4,0,5,是,1,NOTFOUND,项目成功结束后30天内,北京,9天
其他,8074,河南省首届众筹沙龙（郑州）,已成功,1000,1485,28,2,1.00,1,3,12,否,0,9,项目成功结束后立即发货,河南 郑州,已经结束
其他,10870,【手游】游戏《小鸟战争：最后的防线》IOS移植，需资金支援,已成功,5000,5040,28,5,5.00,11,3,15,是,0,2,项目成功结束后10天内,广东 广州,已经结束
其他,521677,360度无线手机电脑远程监控摄像机，无需布线 联网即可  一机在手  安全我有,已成功,500,2145,28,4,5.00,17,0,2,否,0,1,项目成功结束后立即发货,四川 遂宁,已经结束
其他,47632,摩根华尔玩转众筹沙龙12月20日在重庆举行,已成功,1500,2270,28,3,18.00,2,3,3,否,0,15,项目成功结束后立即发货,重庆,已经结束
其他,169174,【微信版】——空调一秒变智能,已成功,20000,201830,28,6,99.00,7,4,13,否,0,21,项目成功结束后3天内,北京,已经结束
其他,398353,汕头特色美食——脆爽多汁的『手工牛肉丸』,已成功,800,1036,27,4,2.00,15,16,6,否,8,6,项目成功结束后8天内,广东 汕头,已经结束
其他,421897,美丽甘南——我们的旅行众筹梦,已成功,5000,5023,27,2,20.00,6,8,6,否,12,10,项目成功结束后30天内,甘肃 甘南,已经结束
其他,1612,结合与再创造——重返传统材料工艺,已成功,3000,4994,27,2,130.00,6,3,43,否,0,11,项目成功结束后7天内,浙江 杭州,已经结束
其他,4285,独立摄影集《少女梦》-每个人心中都住着一个少女,已成功,2000,3100,27,3,10.00,13,3,14,否,0,3,项目成功结束后30天内,福建 厦门,已经结束
