项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报总类,最低投资额,项目图片数量,项目更新数,评论数,是否制作视频,无私支持数,最低投资支持人数,预计回报发送时间,发起人所在地,项目结束时间
娱乐,829,2013快乐男声主题电影,已成功,5000000,5074780,39561,5,40.00,0,3,757,否,0,19,项目成功结束后180天内,北京,已经结束
娱乐,160363,《花千骨》同人明信片众筹,已成功,80000,105843,6321,1,1.00,0,4,17,否,0,1083,项目成功结束后30天内,湖北 武汉,已经结束
娱乐,159406,“车模展”邀万人支持,已成功,10000,10001,5199,1,1.00,7,4,13,否,0,5101,项目成功结束后立即发货,北京,已经结束
娱乐,120421,谭维维“维所欲为”北京演唱会门票&福利众筹,已成功,100000,101148,3172,6,1.00,2,4,27,否,5,2868,项目成功结束后20天内,北京,已经结束
娱乐,1129,刘思涵《拥抱你》Live巡回音乐会 上海站,已成功,280000,281485,1041,9,20.00,0,3,64,否,0,246,项目成功结束后立即发货,上海,已经结束
娱乐,47305,张赫宣翻唱专辑《点赞》限量众筹！,已成功,30000,60383,1032,4,58.00,3,3,67,否,4,1000,项目成功结束后7天内,北京,已经结束
娱乐,257569,广东广播电视台音乐之声25周年台庆巨献—音乐剧《声梦情缘》,已成功,100000,108809,879,4,50.00,28,10,66,是,39,432,项目成功结束后立即发货,广东 广州,已经结束
娱乐,17039,Girls’Generation 七周年联合应援（深圳站）,已成功,1000000,1032431,802,3,1.00,12,3,14,否,0,21,项目成功结束后10天内,广东 深圳,已经结束
娱乐,27787,拍遍北京城,已成功,200000,312416,694,10,50.00,16,3,12,否,0,325,项目成功结束后20天内,北京,已经结束
娱乐,1412,快男2014新年首场演唱会•南京站,已成功,500000,500880,635,8,180.00,4,3,80,否,0,148,项目成功结束后100天内,湖南 长沙,已经结束
娱乐,301810,《女王驾到》主题曲MV众筹：一起唱出魅力智慧独立女性的心声，精彩生活，快快加入！,已成功,120000,121524,538,2,100.00,30,10,70,否,13,278,项目成功结束后5天内,河南 郑州,已经结束
娱乐,153946,伍佰&China Blue「无尽闪亮的摇滚全经典」巡回演唱会—北京站,已成功,30000,116291,534,6,1.00,3,4,10,否,0,331,项目成功结束后立即发货,北京,已经结束
娱乐,94873,全国首部惊悚爆笑音乐剧《如果有来生》紧急众筹&招商,已成功,90000,100000,501,5,50.00,4,5,3,否,0,195,项目成功结束后立即发货,北京,已经结束
娱乐,158614,全国首部惊悚爆笑音乐剧《如果有来生》营口巡演,已成功,100000,150000,496,2,150.00,4,4,2,否,1,200,项目成功结束后立即发货,辽宁 营口,已经结束
娱乐,588253,短片《优雅的小米》经费筹集,已成功,45000,45159,469,9,1.00,10,1,57,否,100,227,项目成功结束后立即发货,北京,已经结束
娱乐,640230,酷炫智能CS- 唤醒心中封存已久的英雄梦,已成功,30000,30201,453,1,10.00,9,6,20,是,166,236,项目成功结束后立即发货,广东 汕头,已经结束
娱乐,147184,新媒体微电影——《色夜》,已成功,50000,50413,447,6,5.00,10,4,35,是,20,279,项目成功结束后立即发货,北京,已经结束
娱乐,46531,电视访谈系列片《创业美国》—— 让创业灵感引爆中国力量！,已成功,10000,53190,445,5,1.00,5,6,75,是,1,323,项目成功结束后立即发货,北京,已经结束
娱乐,155056,《悟空传》北京首演,已成功,180000,189160,422,5,180.00,13,4,5,否,2,96,项目成功结束后立即发货,北京,已经结束
娱乐,173635,G.I.F.T芦苇28岁演唱会众筹，为梦想加油,已成功,62888,62889,399,2,28.00,5,4,74,否,27,72,项目成功结束后立即发货,浙江 宁波,已经结束
娱乐,526993,股市风暴的背后，谁在操控这看似天意的阴谋？,已成功,100000,103742,387,6,1.00,40,18,56,否,45,300,项目成功结束后60天内,上海,已经结束
娱乐,153997,用黑色幽默诠释狂喜剧《醉生梦死》营口巡演,已成功,100000,150000,382,4,1.00,7,4,4,否,1,0,项目成功结束后立即发货,辽宁 营口,已经结束
娱乐,205423,海之声新年演出季——高颜值团队力作，《碾玉观音》上演人鬼恋传奇大戏,已成功,80000,80073,363,10,1.00,5,6,16,是,2,50,项目成功结束后立即发货,北京,已经结束
娱乐,82732,湖北工业大学微电影《寻光》众筹——谁梦想喧嚣，我独自寻光,已成功,100000,100860,361,6,1.00,22,4,32,否,60,244,项目成功结束后90天内,湖北 武汉,已经结束
娱乐,53989,多味砂糖-佐藤健生日应援,已成功,90000,175650,357,5,50.00,8,3,19,否,14,53,项目成功结束后45天内,北京,已经结束
娱乐,173278,西藏原创舞蹈微电影《香巴拉》,已成功,100000,130845,353,9,1.00,6,6,107,是,20,222,项目成功结束后90天内,北京,已经结束
娱乐,360226,导演大飞18天拍摄完成一部出征国际电影节大奖的电影《旧人》,已成功,50000,53135,348,12,2.00,28,11,45,否,41,17,项目成功结束后50天内,山西 忻州,已经结束
娱乐,608191,《断匙》最柔软的刀也可以杀死人，最善良的恶也可以吞噬人,已成功,21000,21002,345,6,10.00,6,3,43,否,163,71,项目成功结束后立即发货,广东 汕头,已经结束
娱乐,275086,北京大学学生电影工作室-我要做到不只是乘船102天环游世界,已成功,60000,64417,331,7,19.00,13,10,94,是,11,138,项目成功结束后200天内,北京,已经结束
娱乐,189703,带你去看人生第一场昆曲,已成功,30000,137512,312,5,30.00,16,5,79,是,30,27,项目成功结束后立即发货,北京,已经结束
娱乐,315061,《电影病》毕设微电影拍摄经费众筹,已成功,12000,12314,312,6,10.00,7,37,133,否,42,184,项目成功结束后120天内,广东 广州,已经结束
娱乐,4947,1元钱，乐视帮你签C罗——C罗带你去巴西,已成功,10000,10018,311,4,1.00,1,3,54,否,0,193,项目成功结束后5天内,北京,已经结束
娱乐,49885,来自海这边的祝福-朴信惠生日应援,已成功,60000,70200,309,3,100.00,5,3,12,否,1,145,项目成功结束后30天内,北京,已经结束
娱乐,89818,中国光大银行员工自创微电影,已成功,30000,73405,302,5,1.00,3,7,16,否,54,85,项目成功结束后90天内,北京,已经结束
娱乐,241453,王珮瑜京剧清音会-2016南京站,已成功,80000,85038,302,4,100.00,8,11,76,是,29,50,项目成功结束后15天内,江苏 南京,已经结束
娱乐,175840,汉服微电影《忠良》-北京电影学院学生&汉服北京控弦司联合制作,已成功,20000,22760,300,6,10.00,15,4,100,否,13,85,项目成功结束后立即发货,北京,已经结束
娱乐,49825,《M album》紧急众筹,已成功,80000,109850,293,2,300.00,10,3,15,否,0,134,项目成功结束后30天内,北京,已经结束
娱乐,3917,HITFM LIVE•糖果揭幕首演—Bang Gang北京,已成功,90000,91800,292,3,180.00,4,3,60,是,0,208,项目成功结束后立即发货,北京,已经结束
娱乐,40015,神谷浩史39岁生日应援,已成功,50000,181600,289,7,100.00,7,3,47,否,0,160,项目成功结束后2天内,北京,已经结束
娱乐,14532,杨坤“今夜20岁”2014北京演唱会,已成功,1000000,1002900,269,7,350.00,5,3,31,否,0,44,项目成功结束后10天内,北京,已经结束
娱乐,336019,原创微电影----《水镯》暨Foheart小组毕业设计作品众筹项目,已成功,15000,23529,263,7,9.00,7,10,29,否,76,85,项目成功结束后立即发货,广东 深圳,已经结束
娱乐,344020,学生独立短片《傻子大东》—— 献给所有仍怀抱梦想和童真的人,已成功,25000,25135,262,7,25.00,6,8,54,是,72,49,项目成功结束后立即发货,广东 深圳,已经结束
娱乐,570538,一次走向告別的寻找，一场斗尽心机的冒险——毕业电影《道别》制作经费筹备中,已成功,41000,42383,261,5,10.00,6,7,44,是,97,60,项目成功结束后5天内,广东 汕头,已经结束
娱乐,45424,KAT-TUN第23张单曲《Dead or Alive》预售,已成功,30000,39500,256,3,80.00,4,3,5,否,0,97,项目成功结束后60天内,北京,已经结束
娱乐,112654,纪念属于我们的大学时光微话剧众筹,已成功,1000,2550,255,0,10.00,3,5,21,否,0,255,项目成功结束后立即发货,北京,已经结束
娱乐,293425,吕良伟艺术指导 朋友圈最火爱情故事《玩命爱一个姑娘》改编话剧（北京站）,已成功,100000,100063,254,6,10.00,10,8,63,是,13,61,项目成功结束后7天内,北京,已经结束
娱乐,164914,【苦乐年华与爱情有关】倾听来自丽江的声音,已成功,30000,30904,252,3,1.00,29,5,78,是,39,107,项目成功结束后30天内,云南 丽江,已经结束束
娱乐,125119,"青春从未逝去,只需音乐,便能唤醒年轻的灵魂,所以我来了！",已成功,100000,102765,247,10,1.00,5,3,12,否,26,69,项目成功结束后立即发货,北京,已经结束
娱乐,197413,偷窥、跟踪、介入别人的故事——全息戏剧《7》,已成功,40000,46006,247,1,1.00,7,5,74,是,45,149,项目成功结束后立即发货,北京,已经结束
娱乐,629652,这个世界上最爱你的人——北京电影学院导演系毕业作品《冬海》,已成功,50000,50270,245,6,99.00,6,7,52,否,197,21,项目成功结束后立即发货,山东 青岛,已经结束
娱乐,448150,【最后的净土】雪佛兰SUV最美中国行我心愿之旅 求支持！,已成功,500,542,239,0,10.00,3,6,9,否,220,19,项目成功结束后30天内,广东 广州,已经结束
娱乐,504322,教授被杀，学生被捕，凶手难道是他？,已成功,21896,22000,236,5,10.00,9,3,48,是,81,63,项目成功结束后立即发货,北京,已经结束
娱乐,42445,电影《怨灵人偶》户外大屏幕宣传资金众筹,已成功,20000,21250,235,4,10.00,4,3,16,否,17,73,项目成功结束后7天内,北京,已经结束
娱乐,22654,2015打工春晚,已成功,50000,59160,233,3,10.00,12,3,43,是,6,86,项目成功结束后30天内,北京,已经结束
娱乐,5890,今年，你众筹草莓音乐节了吗？【2014北京草莓音乐节】众筹启动！,已成功,50000,60240,233,3,180.00,13,3,33,是,0,78,项目成功结束后7天内,北京,已经结束
娱乐,24043,李准基 TOGETHER演唱会 武汉站 福利追加,已成功,80000,294400,230,0,0.00,18,3,316,是,0,230,项目成功结束后5天内,湖北 武汉,已经结束
娱乐,547996,寒冬揭幕，往昔亦然。,已成功,40000,40420,226,6,10.00,18,0,61,是,68,45,项目成功结束后立即发货,北京,已经结束
娱乐,138283,守护童年   一路有“杰”---王杰2015北京演唱会爱心筹款,已成功,50000,50858,219,4,580.00,12,9,16,否,199,2,项目成功结束后立即发货,北京,已经结束
娱乐,8371,李盾原创音乐剧 《爱上邓丽君》 携手众筹 再创经典,已成功,100000,117360,210,15,50.00,22,3,38,否,0,43,项目成功结束后1天内,北京,已经结束
娱乐,319933,青蜜｜《家宴》——一席跨越海峡的团圆饭，一部关于老兵的乡愁书,已成功,35000,35033,200,8,9.00,15,10,69,否,31,94,项目成功结束后90天内,北京,已经结束
娱乐,401176,东北师范大学毕业联合创作短片——《时光信箱》制作经费众筹,已成功,15000,15565,199,6,10.00,1,7,44,否,24,111,项目成功结束后30天内,吉林 长春,已经结束
娱乐,127303,King of Peking,已成功,70000,87808,196,9,1.00,10,6,22,是,5,52,项目成功结束后90天内,北京,已经结束
娱乐,493096,剧情片《林同故事》——日本武藏野美术大学，中央美术学院联合作品,已成功,40000,40249,196,7,99.00,17,7,35,否,114,41,项目成功结束后30天内,北京,已经结束
娱乐,466261,年轻不折腾，还算什么青春,已成功,50000,51490,196,4,10.00,16,18,49,是,45,36,项目成功结束后60天内,北京,已经结束
娱乐,316975,王芳全新唱片《送你一抹芬芳》签名珍藏版 紧急众筹,已成功,18800,19358,194,4,58.00,5,7,52,是,8,141,项目成功结束后立即发货,北京,已经结束
娱乐,154843,《鬼吹灯》I 精绝古城,已成功,100000,100000,193,3,380.00,3,2,4,否,1,73,项目成功结束后立即发货,辽宁 营口,已经结束
娱乐,6547,大型舞台秀《太极图》上海站，奇幻太极之旅！,已成功,398000,761840,193,1,0.00,18,3,16,是,0,45,项目成功结束后7天内,上海,已经结束
娱乐,24376,德语音乐剧「伊丽莎白」：女王上海行，由你来决定！,已成功,80000,91213,190,6,1.00,2,3,30,是,0,3,项目成功结束后15天内,上海,已经结束
娱乐,6474,【4•28】HITFM LIVE糖果·同桌的你主题音乐派对,已成功,8870,29863.70,189,3,88.70,4,3,56,否,0,75,项目成功结束后立即发货,北京,已经结束
娱乐,4491,郑粤宠爱张国荣11周年音乐会郑州站,已成功,10000,11929.60,183,6,4.10,6,3,28,是,0,6,项目成功结束后2天内,河南 郑州,已经结束
娱乐,138745,《温暖的路》 烟台首部公路暖心微电影,已成功,25000,30395,183,4,10.00,11,5,33,否,47,91,项目成功结束后100天内,山东 烟台,已经结束
娱乐,244879,海之声新年演出季—纽约哈莱姆合唱团创团20周年 亚洲巡演北京音乐会,已成功,50000,50430,183,5,80.00,8,5,2,是,3,0,项目成功结束后3天内,北京,已经结束
娱乐,287635,2016年刘昊南信大毕业专场演唱会,已成功,20000,20197,181,2,19.00,7,10,72,是,43,110,项目成功结束后立即发货,江苏 南京,已经结束
娱乐,83404,大学生独立微电影——讲述同志面对爱人与家人的两难选择,已成功,6000,11214,180,6,1.00,8,4,12,否,5,75,项目成功结束后立即发货,广东 深圳,已经结束
娱乐,163654,中国人民大学 404乐队 首张EP 《Plasma Ball》,已成功,6000,11064,178,4,1.00,9,8,48,是,10,95,项目成功结束后30天内,北京,已经结束
娱乐,162766,“一年之白”-A journey about death and rebirth,已成功,61000,61105,176,5,29.00,5,14,34,否,43,98,项目成功结束后60天内,四川 成都,已经结束
娱乐,151891,中央戏剧学院学生原创作品《最后一次》众筹,已成功,30000,30272,174,6,10.00,23,5,147,否,15,77,项目成功结束后立即发货,北京,已经结束
娱乐,413506,《牛蛙、枕头、骨头》——实验片,已成功,13900,17117,173,7,28.00,6,5,29,否,33,75,项目成功结束后31天内,北京,已经结束
娱乐,255544,私人定制lasertag，首创激光镭战真人射击上门服务。,已成功,50000,50018,172,8,10.00,8,8,13,否,19,91,项目成功结束后立即发货,重庆,已经结束
娱乐,243499,生长吧！梦想！,已成功,5000,5135,171,5,1.00,5,5,36,否,36,118,项目成功结束后立即发货,北京,已经结束
娱乐,89356,独立短片——关注二胎新政，因真实而美丽,已成功,20000,21931,170,7,10.00,13,4,5,是,8,65,项目成功结束后30天内,广东 深圳,已经结束
娱乐,18201,用声音来记录美好生活的女孩玮玮的私人专辑,已成功,6000,6290,168,1,30.00,6,3,203,否,0,118,项目成功结束后99天内,四川 成都,已经结束
娱乐,519661,纽约电影学院硕士毕设原创作品《密谋/传闻》拍摄经费筹备中,已成功,35000,35081,163,6,10.00,5,5,15,否,6,1,项目成功结束后90天内,北京,已经结束
娱乐,455815,我是冯参，我正在发起我的《创业者》微电影众筹！请支持我！,已成功,7200,7562,162,3,10.00,12,5,7,否,100,43,项目成功结束后立即发货,山东 济南,已经结束
娱乐,413191,保定市梦迪童声合唱团专场音乐会,已成功,10000,10010,160,4,10.00,23,13,15,是,48,50,项目成功结束后立即发货,河北 保定,已经结束
娱乐,463459,我是顾世友，我正在发起我的《创业者》微电影众筹！请支持我！,已成功,10000,12350,160,3,10.00,12,2,14,否,82,43,项目成功结束后立即发货,山东 济南,已经结束
娱乐,71269,电影《八座城池》发行,已成功,100000,102304,159,10,10.00,6,5,27,否,30,47,项目成功结束后立即发货,上海,已经结束
娱乐,310261,海之声新年演出季—新编跨界大戏《北国佳人》，专为年轻人定制的戏曲艺术新浪潮,已成功,40000,40050,159,7,1.00,5,6,9,否,2,1,项目成功结束后立即发货,北京,已经结束
娱乐,452980,我是程建军，我正在发起我的《创业者》微电影众筹！请支持我！,已成功,10000,11303,158,3,10.00,10,5,13,否,78,68,项目成功结束后立即发货,山东 济南,已经结束
娱乐,355021,深圳大学传播学院毕业设计微电影《劫》众筹项目,已成功,15000,19378,157,7,18.00,9,9,52,是,15,73,项目成功结束后立即发货,广东 深圳,已经结束
娱乐,135082,ZERO TO HERO ——浴火乐队（李政军）答谢演唱会,已成功,27580,27594,157,7,1.00,4,4,3,是,13,61,项目成功结束后立即发货,山东 济南,已经结束
娱乐,119410,中央戏剧学院学生团队原创短片《假面》众筹——三角关系下的双面人生,已成功,8000,15432,154,7,10.00,22,8,12,否,3,83,项目成功结束后100天内,北京,已经结束
娱乐,578395,西南大学学生毕业作品微电影《雾茫茫》,已成功,4000,6550,152,5,29.00,9,3,34,是,120,13,项目成功结束后10天内,重庆,已经结束
娱乐,15760,中国首部3D户外电影《七十七天》约你进入藏北羌塘无人区,已成功,200000,200634,152,6,30.00,22,3,74,是,0,108,项目成功结束后20天内,北京,已经结束
娱乐,68842,拍摄离天最近、最美的青海星空延时摄影风光片,已成功,20000,20107,151,7,5.00,9,4,22,是,17,46,项目成功结束后15天内,青海 西宁,已经结束
娱乐,59362,《不下雪的北方一夜》 海外制作团队独立电影,已成功,75800,75950,150,8,1.00,14,3,7,是,2,10,项目成功结束后90天内,北京,已经结束
娱乐,165289,法国PBP 1230公里90小时单车毅行,已成功,5000,12248,150,2,10.00,25,13,43,否,16,31,项目成功结束后3天内,广东 深圳,已经结束
娱乐,326272,"“Oh, My God!”大学生公益会展：不止于乐，为爱施展",已成功,5000,5072,149,6,10.00,12,12,30,是,86,11,项目成功结束后10天内,上海,已经结束
娱乐,20283,青春微电影《小情人》,已成功,8000,11040,148,7,10.00,28,10,41,是,0,95,项目成功结束后100天内,北京,已经结束
娱乐,395332,【南京航空航天大学】第一届舞蹈专场#DanceWithLove#,已成功,4000,4096,142,0,88.00,3,8,14,否,120,NOTFOUND,NOTFOUND,江苏 南京,已经结束
娱乐,8627,【6.20】HITFM Live·糖果 Tamas Wells北京首演,已成功,3000,57840,141,4,280.00,11,3,53,是,0,72,项目成功结束后1天内,北京,已经结束
娱乐,350452,"悬疑惊悚短片 - 探索人性阴暗《Hello, Erick》好莱坞团队制作",已成功,60000,60351,141,13,1.00,38,9,36,否,30,45,项目成功结束后30天内,黑龙江 七台河,已经结束
娱乐,141304,独立黑暗邪典系列漫画《拾音器》第一部·限量发行 绝不再版,已成功,20000,25208,140,5,1.00,18,7,30,是,10,44,项目成功结束后90天内,北京,已经结束
娱乐,317509,车间女人：夹缝中的悲喜人生,已成功,15000,17777,140,5,20.00,8,11,38,是,50,44,项目成功结束后20天内,广东 深圳,已经结束
娱乐,159970,The Stink Mouth乐队演出众筹，2015宽窄巷子音乐消夏季,已成功,5000,5000,140,2,10.00,5,2,1,否,0,25,项目成功结束后立即发货,四川 成都,已经结束
娱乐,158965,Lu1乐队演出众筹，2015宽窄巷子音乐消夏季,已成功,5000,5000,140,2,10.00,4,2,2,否,0,25,项目成功结束后立即发货,四川 成都,已经结束
娱乐,167086,《郑州爱情故事》——首个都市爱情主题沙画MV众筹,已成功,20000,26668,139,6,5.00,12,7,38,是,3,15,项目成功结束后10天内,河南 郑州,已经结束
娱乐,637566,拯救数百万流浪动物，公益短片《流浪的救恩》项目众筹,众筹中,20000,10760,138,2,100.00,6,0,13,否,121,2,项目成功结束后30天内,NOTFOUND,3天
娱乐,4879,HITFM LIVE•糖果 美国田园民谣Peter Bradley Adams 2014中国巡演,已成功,8870,19633.80,131,4,88.70,7,3,25,是,0,46,项目成功结束后立即发货,北京,已经结束
娱乐,143086,瓯游食记：一封送给家乡美食的情书,已成功,15000,16442,129,6,9.00,7,5,15,否,15,54,项目成功结束后90天内,浙江 温州,已经结束
娱乐,163180,戏曲交流活动之程派新戏《李瓶儿》—北师大专场,已成功,30000,30001,129,7,10.00,13,4,24,否,16,41,项目成功结束后立即发货,北京,已经结束
娱乐,366589,【上海交通大学】第五届绿洲音乐节#BeStrong别装专场,已成功,5000,10803,127,7,20.00,5,8,34,是,3,7,项目成功结束后立即发货,上海,已经结束
娱乐,444649,纪录片《Laoga》—英国伦敦艺术大学纪录片专业硕士海外项目,已成功,30000,30550,127,4,100.00,4,8,37,是,47,50,项目成功结束后立即发货,湖南 常德,已经结束
娱乐,631128,《投机分子》，职业打假人的生活仅仅是坐收其成么？,已成功,10000,16479,124,7,10.00,8,9,38,是,26,23,项目成功结束后90天内,北京,已经结束
娱乐,158698,绿色草原行，激情彩泥跑,已成功,33220,35725,124,5,1.00,12,7,11,否,6,26,项目成功结束后7天内,内蒙古 锡林郭勒盟,已经结束
娱乐,187234,『尴卵尬』粤语网络电台-听众见面会,已成功,10000,12186,124,4,30.00,11,10,27,否,15,5,项目成功结束后立即发货,广东 广州,已经结束
娱乐,166228,该为我们爱的文化做点什么了，西奥&津国MV众筹计划,已成功,50000,51740,124,8,20.00,6,4,29,是,5,35,项目成功结束后90天内,北京,已经结束
娱乐,400264,西南大学法学院2012级毕业微电影《退格见》暨10周年院庆活动资金,已成功,10000,10854,124,2,19.00,3,15,85,是,14,73,项目成功结束后30天内,重庆,已经结束
娱乐,5947,【众筹网-声演坊】Tamas Wells 2014年中国巡演·上海站,已成功,1000,15938,123,4,100.00,6,3,11,是,0,20,项目成功结束后5天内,上海,已经结束
娱乐,389593,东岸VS西岸——中西对战之爵士主题定制音乐会,已成功,15000,17511,123,4,9.00,21,10,26,否,44,16,项目成功结束后立即发货,北京,已经结束
娱乐,445567,一起来开一家设计师主题咖啡馆@安的咖啡,已成功,400000,453370,122,7,19.00,16,5,33,否,7,39,项目成功结束后10天内,北京,已经结束
娱乐,387724,约吗？一起去新清华学堂看男神，感受现代功夫视觉震撼！,已成功,7000,23885,122,10,128.00,9,8,18,是,3,31,项目成功结束后立即发货,北京,已经结束
娱乐,168703,“IN客时代”系列话剧《我爸是传奇》,已成功,50000,80000,121,5,180.00,7,4,5,否,8,21,项目成功结束后立即发货,北京,已经结束
娱乐,5923,今年，你众筹草莓音乐节了吗？【2014上海草莓音乐节】众筹启动！,已成功,30000,32880,121,3,180.00,13,3,11,是,0,14,项目成功结束后7天内,上海,已经结束
娱乐,173953,独立微电影《美图马良》,已成功,8000,8910,120,5,10.00,5,4,35,否,10,32,项目成功结束后30天内,江苏 扬州,已经结束
娱乐,401407,去他的“平凡的生活”，我要玩得漂亮,已成功,3000,3115,120,3,1.00,10,7,40,是,5,46,项目成功结束后15天内,广东 广州,已经结束
娱乐,85822,留住宜兴老文化老故事老民俗，【嚼嚼宜兴】拍摄众筹计划,已成功,50000,57013,120,4,99.00,6,4,294,是,28,50,项目成功结束后立即发货,江苏 无锡,已经结束
娱乐,131338,纪念属于我们的大学时光微话剧众筹(加场),已成功,5000,79050,118,3,30.00,3,4,12,否,2,90,项目成功结束后立即发货,北京,已经结束
娱乐,79630,【盛景】野莓计划—《溟河旅店》，关爱女性，让爱传递......,已成功,30000,32500,117,7,10.00,17,8,25,否,16,45,项目成功结束后60天内,广东 深圳,已经结束
娱乐,9153,OH迈GOD！——纪念迈克尔•杰克逊离开我们五周年音乐剧,已成功,25000,30750,117,6,10.00,17,3,30,是,0,10,项目成功结束后7天内,北京,已经结束
娱乐,180202,与梦想相遇——北京大学汇丰商学院2015级MBA微电影,已成功,9999,17358,117,4,49.00,19,4,16,否,2,13,项目成功结束后7天内,广东 深圳,已经结束
娱乐,12378,音乐纪录片《渡》:“藏漂”，世上另一个你，我,已成功,30000,31540,116,8,30.00,12,3,75,是,0,26,项目成功结束后60天内,北京,已经结束
娱乐,632769,超级舞台剧《画江湖之不良人》北京站首演场诚邀您！,已成功,10000,10311,115,10,85.00,12,4,14,是,74,22,项目成功结束后50天内,NOTFOUND,已经结束
娱乐,458785,我是赵永臣，我正在发起我的《创业者》微电影众筹！请支持我！,已成功,10000,11397,114,3,20.00,12,6,6,否,69,20,项目成功结束后立即发货,山东 济南,已经结束
娱乐,405190,中国传媒大学制片专业学生微电影《来电》,已成功,6000,8582,113,6,18.00,7,8,59,否,28,46,项目成功结束后30天内,北京,已经结束
娱乐,459154,我是贾明，我正在发起我的《创业者》微电影众筹！请支持我！,已成功,7200,7326,112,3,10.00,10,4,5,否,76,26,项目成功结束后立即发货,山东 济南,已经结束
娱乐,137017,古剑手绘同人周边众筹啦啦啦,已成功,5000,21005,109,3,55.00,6,3,18,否,1,20,项目成功结束后15天内,湖北 武汉,已经结束
娱乐,146515,纪录片《美国奇葩故事》——这可能并不仅仅是一次寻常的美国探索之行,已成功,36000,36893,107,9,50.00,23,7,22,否,12,43,项目成功结束后60天内,北京,已经结束
娱乐,246574,【最后的净土】自驾稻城亚丁，活出自己想要的模样,已成功,500,2630,107,2,5.00,9,4,11,否,34,23,项目成功结束后立即发货,北京,已经结束
娱乐,132508,《Brookesville》 海外制作团队微电影,已成功,100000,100000,107,10,30.00,28,2,9,是,28,15,项目成功结束后90天内,湖南 长沙,已经结束
娱乐,11848,我们不再独行  厦门猫剧团原创话剧《美人计》,已成功,18850,20535,105,5,35.00,21,3,55,否,0,21,项目成功结束后1天内,福建 厦门,已经结束
娱乐,214465,柏文《待.渡》新专辑众筹为公益,已成功,16000,16726,103,2,80.00,1,6,8,否,1,4,项目成功结束后10天内,北京,已经结束
娱乐,150745,CBA职业男篮热血MTV《一起闹他》,已成功,30000,30647,102,7,1.00,9,7,91,是,10,23,项目成功结束后立即发货,山西 太原,已经结束
娱乐,460033,我是丁天宇，我正在发起我的《创业者》微电影众筹！请支持我！,已成功,20000,20020,101,7,10.00,12,4,5,否,85,10,项目成功结束后立即发货,山东 青岛,已经结束
娱乐,125131,中央戏剧学院学生联合作业《展厅杀人事件》,已成功,20000,20001,101,8,10.00,49,3,9,是,13,49,项目成功结束后立即发货,北京,已经结束
娱乐,48721,歌舞欢乐颂 – 2015“爱在中国”音乐会,已成功,600000,966940,100,5,180.00,4,3,7,否,0,30,项目成功结束后3天内,四川 成都,已经结束
娱乐,124372,《奔跑吧！兄弟》微电影众筹,已成功,10000,31963,99,5,10.00,4,4,4,否,10,19,项目成功结束后立即发货,广东,已经结束
娱乐,144916,2015校园爆笑癫狂神剧《文艺编导班》第一季筹拍，等待您的加入,已成功,30000,32009,99,7,1.00,20,6,64,否,14,28,项目成功结束后5天内,上海,已经结束
娱乐,134143,烟台兄弟乐队首部原创歌曲MV：梦想有多远，我们不放弃,已成功,10000,10183,98,3,9.00,5,4,17,是,19,57,项目成功结束后15天内,山东 烟台,已经结束
娱乐,361255,深圳大学学生毕设微电影《向阳》，致---即将逝去的大学时光,已成功,15000,16388,98,8,19.00,5,7,26,否,37,38,项目成功结束后30天内,广东 深圳,已经结束
娱乐,401602,《创业维艰》微电影众筹,已成功,5000,6838,97,6,10.00,2,11,12,否,23,25,项目成功结束后120天内,湖南 长沙,已经结束
娱乐,122296,忆光华峥嵘，醉柳林故事,已成功,38000,39469,97,5,200.00,24,5,9,否,12,62,项目成功结束后立即发货,广东 深圳,已经结束
娱乐,119866,更新空间海洋球计划,已成功,5000,5350,96,4,20.00,13,3,18,否,4,17,项目成功结束后立即发货,北京,已经结束
娱乐,112921,小剧场话剧《致 爱》,已成功,1000,1201,93,1,10.00,8,3,4,否,2,85,项目成功结束后立即发货,北京,已经结束
娱乐,460651,我是董玉国，我正在发起我的《创业者》微电影众筹！请支持我！,已成功,10000,10228,93,3,10.00,12,4,13,否,59,9,项目成功结束后立即发货,山东 济南,已经结束
娱乐,461134,希望有一天，我也能通过我的镜头，把我想说的故事说给全世界听,已成功,50000,53180,93,7,50.00,2,9,45,是,30,16,项目成功结束后30天内,云南 昆明,已经结束
娱乐,110644,萌系美少女的美食旅游计划,已成功,500,500,92,2,1.00,3,1,0,否,2,86,项目成功结束后3天内,湖南 长沙,已经结束
娱乐,560458,穿越清朝遇见“狸”，只为呵护内心那个依然相信童话的自己,已成功,50000,51781,92,5,59.00,8,0,12,否,17,7,项目成功结束后立即发货,北京,已经结束
娱乐,262747,环环相扣，生生不息。,已成功,1000,1000,91,0,10.00,5,6,9,否,45,46,项目成功结束后7天内,广东 广州,已经结束
娱乐,5262,【5▪30】HITFM LIVE•糖果 Childs 2014北京首演,已成功,8870,18410,91,4,150.00,4,3,542,否,0,55,项目成功结束后1天内,北京,已经结束
娱乐,175498,留美大学生毕业作品 / 好莱坞团队打造独立电影《当年情》,已成功,15000,18190,91,8,20.00,6,4,41,否,5,31,项目成功结束后立即发货,湖北 武汉,已经结束
