项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报种类,最低投资额,项目图片数量,项目进展数,喜欢数,项目结束时间,是否制作视频,最低投资支持人数,预计回报发送时间,"发起人是淘宝还是天猫店铺(描述,服务,物流评价)"
设计,20048276,【非遗木雕】西游英雄再现生活中，双11提前献礼啦！,制作中,50000.00,118424.00,3336,3,19.00,9,0,1979,2016/11/12,否,1888,3,"淘宝-5.0,5.0,5.0"
设计,20049927,滴滴纯露，留守花农的希望，没有杂质，更无虚伪！,项目成功,50000.00,66571.60,1093,5,22.80,9,0,2553,2016/11/14,否,63,7,"-4.8,4.8,4.8"
设计,20048783,爱上新潮布艺老虎椅 绽放年轻的态度,项目成功,200000.00,204876.00,144,4,199.00,33,5,1368,2016/11/21,否,4,30,"淘宝-4.9,4.9,5.0"
设计,20049442,国家专利砭石按摩鞋垫，更健康，随时随地做足疗！,项目成功,50000.00,1146927.10,16946,7,29.90,17,0,4074,2016/11/20,是,68,30,"淘宝-4.9,4.9,4.9"
设计,20049200,和田玉生肖守护神八大护身佛,项目成功,50000.00,78694.00,68,5,268.00,28,0,1303,2016/11/25,否,9,30,"-,5.0,5.0"
设计,20049080,天然琥珀——大自然赐予人类的珍贵宝物！（假一赔十）,制作中,50000.00,109404.00,283,9,138.00,14,0,2954,2016/11/23,否,12,7,"淘宝-,,"
设计,20047983,【LIN+BLUE出品】指引者：流体工程学概念手表,制作中,100000.00,1030800.00,1770,12,59.00,21,3,5776,2016/12/22,是,200,40,"-4.8,4.8,4.9"
设计,20049180,极简美学设计 不凡细腻触感——深情不倒杯,项目成功,50000.00,93986.00,698,4,59.00,11,0,225,2016/11/19,否,380,7,"淘宝-4.9,4.9,4.9"
设计,37677,【腕间精灵】幸福吉祥缠绕腕间 让爱与众不同,项目成功,100000.00,109550.00,993,3,10.00,13,0,680,2016/11/19,否,500,30,"淘宝-,,"
设计,20049210,传世孤品 绝版限量 -- 最后的千年绝唱 荥经黑砂,项目成功,100.00,295436.00,563,6,56.00,9,0,2472,2016/10/24,是,133,60,"淘宝-4.8,4.8,4.8"
设计,20045363,韩美林弟子—工艺美术大师的十二生肖,项目成功,50000.00,60180.00,48,7,10.00,6,0,294,2016/12/05,否,6,7,"淘宝-5.0,5.0,5.0"
设计,20049110,极刃——超纯氧化锆极致锋利陶瓷刀,项目成功,50000.00,168989.00,661,4,89.00,14,0,539,2016/11/24,否,126,7,"淘宝-,,"
设计,20049064,一款专门为洗碗而设计的洗涤皂—开启天然环保清洁时代,项目成功,50000.00,57033.00,605,3,39.00,28,4,281,2016/12/20,否,590,15,"淘宝-4.9,4.9,4.9"
设计,20049342,断世珍品，现在无人能产，1970年左右产的福州漆器,项目成功,5000.00,41586.00,47,5,298.00,14,0,1724,2016/11/21,否,35,7,"-,,"
设计,20048831,吾心安处是故乡【子 随笔】,项目成功,50000.00,109408.00,130,7,39.00,8,0,815,2016/11/24,否,20,20,"-4.8,4.8,4.8"
设计,20048238,方形超便携三用数据线,项目成功,50000.00,59807.00,523,3,29.00,23,0,1519,2016/12/02,否,487,30,"淘宝-4.8,4.8,4.8"
设计,20047175,百年手艺传承--纯手工原矿宜兴紫砂壶【枯木逢春】,项目成功,50000.00,56568.00,32,4,1599.00,27,0,1659,2016/11/18,是,0,120,"淘宝-,,"
设计,20048329,Kakanono小彩别闹 健康多踩家居鞋,制作中,100000.00,144546.00,622,7,68.00,14,0,595,2016/11/28,否,10,15,"淘宝-,,"
设计,20049078,米仔 纯天然玉米儿童餐具-美国进口 可以吃的餐具,项目成功,100000.00,514784.00,6771,7,28.00,18,0,7808,2016/11/17,是,1336,30,"淘宝-5.0,5.0,5.0"
设计,20048200,麦霸K8 嗨唱神器 伴随快乐,项目成功,100000.00,166098.90,796,0,0.00,27,0,737,2016/11/16,否,NOTFOUND,NOTFOUND,"淘宝-,,"
设计,20047576,同样是梳子不同是文化，只有您订的“字”才是私人订制,项目成功,50000.00,54671.00,79,8,79.00,12,0,10400,2016/11/20,否,24,30,"淘宝-,,"
设计,20045540,细腻到超乎想象的抗菌内裤，会讲卫生的女性内裤,项目成功,50000.00,95709.00,50336,5,1.28,17,0,5312,2016/11/16,否,34,25,"淘宝-5.0,5.0,5.0"
设计,20048209,【大圣悟道】磁悬浮科技 倒流香,项目成功,50000.00,1111762.70,7752,0,0.00,11,1,9617,2016/11/25,是,NOTFOUND,NOTFOUND,"淘宝-,,"
设计,20049564,印度紫檀无棕眼金星、天然养生平口星月菩提籽,项目成功,100000.00,346311.00,489,10,299.00,24,0,3856,2016/11/26,否,187,30,"-5.0,5.0,5.0"
设计,20049049,随时随地喝到矿物质水  益石器——矿物质水杯,项目成功,50000.00,343020.00,3122,6,69.00,30,0,6667,2016/11/19,否,498,10,"淘宝-4.8,4.8,4.7"
设计,10055340,【用简单的方式，做不简单的咖啡】手压式咖啡机,项目成功,100000.00,518888.00,1126,8,198.00,12,3,6463,2016/11/15,是,200,30,"淘宝-4.9,4.9,4.9"
设计,20047021,【扁西施紫砂壶的柴烧窑变】天工赏赐的偶然之美,项目成功,100000.00,106478.00,172,5,69.00,26,1,1329,2016/11/30,否,24,3,"淘宝-4.8,4.8,4.9"
设计,20048918,【铜茶荷】濒临失传的白族传统技艺,项目成功,50000.00,52678.00,232,4,49.00,17,2,416,2016/12/12,否,20,30,"-,4.9,4.9"
设计,20048972,日本珍珠之旅—浑然天成，不止致美,项目成功,100000.00,119171.00,289,6,299.00,26,0,2129,2016/11/22,否,112,30,"淘宝-5.0,5.0,5.0"
设计,20048214,十人九痔？远离痔疮靠马哥！一场关乎你家马桶的革命！,项目成功,100000.00,213219.00,4261,3,9.00,21,0,3741,2016/12/17,否,10,20,"淘宝-,,"
设计,20045388,【保护濒危动物】之原创设计手工-纯足银虎牙吊坠,项目成功,50000.00,67050.00,225,1,298.00,8,1,1096,2016/11/16,否,225,15,"淘宝-4.9,4.9,4.9"
设计,20047518,提取蒙古大朵鹅绒，采用上等新疆长绒棉，奢华鹅绒被,项目成功,100000.00,186005.00,237,6,280.00,36,3,2344,2016/11/08,否,21,20,"淘宝-,,"
设计,20048556,凡舍【西湖韵】带有浓厚地域风情的原创茶具,项目成功,50000.00,50632.00,133,4,98.00,17,1,136,2016/11/15,否,64,20,"淘宝-5.0,5.0,5.0"
设计,20048089,【刺绣装饰画】苏州绣娘手工刺绣 国家非物质文化遗产,项目成功,10000.00,25200.00,13,8,1460.00,68,0,149,2016/11/09,否,0,180,"淘宝-5.0,5.0,5.0"
设计,20048452,MARtbe胖宠暖手宝 可充电又可以暖手的萌物,项目成功,50000.00,339312.00,1593,2,128.00,5,0,2579,2016/11/02,否,1574,15,"淘宝-4.9,4.9,4.9"
设计,20048786,全新出行体验 Rainwalker防水鞋履秋冬新品,项目成功,50000.00,61749.00,131,5,399.00,23,0,1822,2016/11/10,否,30,30,"淘宝-4.8,4.8,4.9"
设计,20048485,关怀被至—远红外杀菌防螨保暖被,项目成功,100000.00,1648724.30,15500,7,19.90,35,0,16690,2016/11/12,否,12047,30,"淘宝-4.9,4.9,4.9"
设计,20047528,派生| 嘉因系列DNA元素原创首饰,制作中,50000.00,51300.00,180,7,8.00,16,0,199,2016/11/17,否,18,10,"-5.0,5.0,5.0"
设计,20046319,多功能扳手 小尺寸 大智慧 助你轻松生活,项目成功,50000.00,54960.00,148,3,287.00,0,0,622,2016/11/13,否,101,20,"天猫-4.8,4.8,4.9"
设计,20047073,和田玉吊坠镂空香囊 收藏送礼最佳——中华千年传承,项目成功,100000.00,105567.00,235,6,69.00,13,0,1093,2016/11/09,是,12,31,"淘宝-4.6,4.6,4.7"
设计,20048625,福州寿山石，中国魂宝，不可再生的宝贵资源！,项目成功,50000.00,86366.00,207,10,138.00,24,0,2552,2016/11/09,否,62,7,"淘宝-,,"
设计,20046904,《转身手机壳》让你的iPhone妙趣横生与众不同,项目成功,100000.00,100708.00,678,12,10.00,10,0,215,2016/11/05,否,5,10,"淘宝-4.5,4.5,4.5"
设计,20047807,【国礼归来】大宋钧瓷传承人年末钜献：【猴盖福禄壶】,项目成功,50000.00,55473.00,125,4,79.00,9,0,208,2016/11/11,否,1,3,"淘宝-5.0,5.0,5.0"
设计,20048201,【定制】限量版手工皮具收纳架,项目成功,50000.00,51070.00,110,3,428.00,17,0,248,2016/11/05,否,37,20,"淘宝-,,"
设计,20048207,健康是一生的福路——智慧福璐手钏,项目成功,100000.00,104412.00,67,9,588.00,24,0,176,2016/11/05,否,21,20,"淘宝-5.0,5.0,5.0"
设计,20048199,盯逗！随身记录仪，总有奇趣在身边,项目成功,50000.00,131534.00,411,9,25.00,32,0,3672,2016/11/07,是,7,30,"淘宝-,,"
设计,20048204,【五行·禅定】2007年制收藏级旧瓷茶盏,项目成功,50000.00,2565369.00,9721,11,59.00,16,0,3521,2016/11/14,否,370,7,"淘宝-4.8,4.8,4.8"
设计,20048324,"随梦想,去《羽.行》系列银饰",项目成功,50000.00,53670.00,83,7,268.00,11,0,422,2016/11/17,否,13,15,"-,4.9,4.9"
设计,20048540,aiyabrsh 图案款实力派声波牙刷,项目成功,100000.00,4543149.50,47386,12,9.90,41,0,24050,2016/11/07,否,10904,30,"淘宝-4.9,4.9,4.9"
设计,20045441,全新一代铝合金显示器支架,项目成功,60000.00,228135.00,986,5,145.00,9,0,1329,2016/11/04,否,437,30,"淘宝-4.3,4.3,4.3"
设计,20047319,沈广隆 呕心力作《辟邪剑》全手工 纯银雕刻未开刃,项目成功,50000.00,1171620.00,893,4,366.00,27,0,9674,2016/12/06,是,100,60,"-5.0,5.0,5.0"
设计,10092265,高端时尚好玩的WALLFACERS智能多用旅行箱,项目成功,50000.00,279899.00,651,4,169.00,25,0,11896,2016/11/04,否,35,10,"淘宝-4.9,4.9,4.9"
设计,20046764,会亲吻的魔戒|磁力戒指|有一种爱叫吸引力——么么戒,项目成功,50000.00,51528.00,95,6,138.00,10,4,510,2016/11/05,否,10,20,"淘宝-5.0,5.0,5.0"
设计,20047272,涞水麻核桃——国家地理标志产品,项目成功,50000.00,66408.40,255,12,36.60,20,0,878,2016/10/22,否,4,5,"淘宝-5.0,5.0,5.0"
设计,20048168,【天外来客】陨石，来自星星的你！,项目成功,50000.00,120978.00,156,7,298.00,9,0,4958,2016/11/06,否,107,7,"-5.0,5.0,5.0"
设计,20043983,B·clock闹钟帮您达到有效起床！,制作中,100000.00,100778.00,465,7,188.00,10,4,572,2016/11/04,否,48,30,"淘宝-5.0,5.0,5.0"
设计,10092096,【手绘装饰画】百年吴门画派 传承苏州唐伯虎画风,项目成功,50000.00,74960.00,46,4,680.00,44,0,278,2016/11/19,否,7,60,"-,,"
设计,20048047,【丝罗兰家纺】可以裸奔的蚕丝被,项目成功,100000.00,178131.00,469,10,99.00,28,0,1469,2016/11/05,是,235,10,"淘宝-5.0,5.0,5.0"
设计,20045124,爱范希像素积木-用方块创造你的世界,项目成功,100000.00,118200.00,11515,6,58.00,31,1,1987,2016/11/03,是,7,30,"淘宝-5.0,5.0,5.0"
设计,20047558,不一样的茶具，不一样的茶生活-先知紫砂壶,项目成功,50000.00,53456.00,172,4,68.00,4,0,356,2016/11/14,否,19,35,"-5.0,5.0,5.0"
设计,20047789,缅甸天然A货翡翠，国家非物质文化遗产技艺！,项目成功,50000.00,76438.00,261,5,188.00,20,0,2713,2016/10/30,否,39,7,"淘宝-,,"
设计,20043693,〖健康儿童碗〗呵护宝宝每一餐， 让妈妈彻底放心的碗,项目成功,50000.00,57819.00,751,8,69.00,30,0,4429,2016/11/04,否,233,7,"淘宝-,,"
设计,20048002,卖艺求生！道口锡器的绝唱,制作中,50000.00,119251.00,667,4,99.00,21,4,845,2016/11/28,是,629,15,"淘宝-5.0,5.0,5.0"
设计,20047172,URBAN FOREST时尚花卷U型旅行颈枕,项目成功,100000.00,119232.00,371,5,158.00,23,0,829,2016/10/28,是,50,20,"淘宝-4.9,4.9,4.9"
设计,20048208,蓝印花布｜一块纯天然最适合盛装食物的手工布,制作中,5000.00,14645.00,271,12,35.00,22,0,417,2016/11/05,是,51,30,"-,,"
设计,20046330,【初见一双不会脏的帆布鞋】防水抗污颠覆你的想象！,项目成功,50000.00,708096.17,213994,6,1.28,38,1,14018,2016/11/02,是,87648,28,"淘宝-,,"
设计,20046768,超级喵远红外碳纤维发热芯暖手宝,项目成功,100000.00,263933.00,2371,3,89.00,10,3,4201,2016/11/03,否,1000,30,"-4.8,4.8,4.8"
设计,20046855,锁·香器,项目成功,50000.00,50072.00,213,6,99.00,18,0,1366,2016/10/31,否,82,30,"淘宝-4.8,4.8,4.8"
设计,20047797,咘噜智能轻口罩---随时随地呼吸新鲜空气,项目成功,100000.00,2014808.00,8622,7,49.00,14,0,1655,2016/11/06,否,14,7,"淘宝-4.9,4.9,4.9"
设计,20047545,【小精灵】衣帽架，一款可以360°旋转的衣帽架,项目成功,100000.00,509687.00,1115,9,289.00,15,2,5424,2016/11/25,否,99,30,"-,,"
设计,20048100,【时光倒流，回到过去】月光宝盒纯银项链,项目成功,50000.00,51500.00,157,7,100.00,5,1,287,2016/11/13,否,5,15,"-4.6,4.6,4.6"
设计,20045797,【相拾幸运星】手工艺术饰品系列,项目成功,50000.00,51354.00,298,6,85.00,17,0,362,2016/10/30,否,100,15,"-4.7,4.7,4.8"
设计,20045874,Madove机械鸟-DIY组装套装,项目成功,50000.00,52799.00,1079,8,20.00,12,7,1699,2016/10/27,是,955,20,"淘宝-,,"
设计,20047336,“老步”祛除脚气 呼吸功能鞋众筹内测,项目成功,50000.00,223906.00,457,3,398.00,11,0,582,2016/10/26,否,133,30,"淘宝-5.0,5.0,5.0"
设计,20046630,【木叶天目捣蒜器】源自古陶村的厨房美学,项目成功,100000.00,116483.00,206,6,79.00,18,0,3183,2016/10/26,否,31,3,"淘宝-4.9,4.9,4.9"
设计,20047206,比翼鸟青瓷杯 赠给你的或者爱你的那个他/她,项目成功,50000.00,51127.00,331,4,79.00,12,0,362,2016/10/26,否,270,30,"淘宝-5.0,5.0,5.0"
设计,20047322,中国传统纺织工艺——鲁锦老粗布,项目成功,50000.00,50139.00,69,7,28.00,25,0,604,2016/11/01,是,11,15,"淘宝-,,"
设计,20045645,潮汐去/大漆首饰也可以很时尚,项目成功,50000.00,51956.00,134,3,245.00,15,0,481,2016/10/22,否,49,30,"淘宝-4.9,4.9,4.9"
设计,20046945,暴风衣——新型科技面料，100%抗风防雨,项目成功,50000.00,744353.60,20533,8,9.90,20,0,6799,2016/11/01,否,18514,45,"淘宝-5.0,5.0,5.0"
设计,20047714,何止是轻，悬浮在水面上的羊奶皂。,项目成功,50000.00,106584.00,538,2,168.00,4,0,353,2016/10/26,否,430,1,"淘宝-4.7,4.7,4.7"
设计,20047730,八宝太赫兹穴位按摩胸垫——让胸型更美丽，乳房更健康,项目成功,50000.00,91188.00,306,5,298.00,19,0,3810,2016/10/26,否,306,30,"淘宝-5.0,5.0,5.0"
设计,20045024,原创，小叶紫檀镶嵌足银吊坠，是禅意，也是生活,项目成功,100000.00,106692.00,262,6,188.00,11,0,1642,2016/10/27,否,70,30,"天猫-4.8,4.8,4.8"
设计,20046963,创意金属拼装齐天大圣美猴王炫酷来袭,项目成功,50000.00,54597.00,477,4,92.00,18,2,795,2016/10/06,是,241,5,"天猫-4.9,4.9,4.8"
设计,20046111,【奶爸福利】仿母乳智能分体奶瓶2代,项目成功,50000.00,866266.70,38139,6,9.90,21,0,5144,2016/10/26,否,15203,30,"-,5.0,5.0"
设计,20047149,萌版北京娟人——非物质文化遗产手工制作！,项目成功,50000.00,54852.00,389,6,98.00,6,0,1211,2016/10/13,否,101,15,"-5.0,5.0,5.0"
设计,20045336,时间机器 文青／冰淇淋 多彩饰物表 时尚个性新体验,项目成功,50000.00,659752.00,2238,9,189.00,36,2,8197,2016/10/21,是,100,30,"-4.8,4.8,4.8"
设计,20047747,用小钻承载大爱，以设计诠释情怀，片刻品牌首推系列！,项目成功,50000.00,63980.00,64,8,265.00,4,1,987,2016/10/22,否,12,20,"-5.0,5.0,5.0"
设计,20045722,【经典天鹅项链】 银镀Pt铂金锁骨链 会跳舞的项链,项目成功,50000.00,54706.00,231,5,78.00,20,0,1522,2016/10/26,是,3,8,"淘宝-5.0,5.0,5.0"
设计,20046990,牙刷太空舱-牙洁宝远红外杀菌消毒盒,项目成功,100000.00,1892580.90,46454,0,0.00,34,0,4363,2016/10/20,否,NOTFOUND,NOTFOUND,"淘宝-,,"
设计,10091132,筷来，筷来，筷到碗里来——岁岁日影,项目成功,50000.00,71946.00,496,8,9.00,7,0,851,2016/11/05,是,27,6,"-4.7,4.7,4.8"
设计,20046757,悦味原石系列多功能创意砂锅,项目成功,100000.00,228044.00,416,5,19.00,23,0,1071,2016/10/20,否,23,45,"淘宝-,,"
设计,20045558,一款幸福寓意银饰——《天使之翼》,项目成功,50000.00,51430.00,260,3,188.00,6,0,2269,2016/10/20,否,156,15,"淘宝-4.9,4.9,4.9"
设计,20046485,一念之间,项目成功,50000.00,54386.00,191,4,98.00,10,0,750,2016/10/22,是,161,20,"-,4.9,4.9"
设计,20046641,即将流失的技艺——纯手工捏制陶瓷花！,项目成功,50000.00,66710.00,234,8,58.00,24,0,1834,2016/10/20,否,40,15,"天猫-4.9,4.9,4.9"
设计,20046397,新一代护理坐垫——美臀、健康跑不了,项目成功,50000.00,51510.00,370,3,99.00,22,0,705,2016/11/03,否,214,7,"淘宝-5.0,5.0,5.0"
设计,10081220,雾霾日益严重  城市（呼吸）需要一份清新空气,制作中,100000.00,160115.00,113410,8,68.00,35,0,1788,2016/10/29,否,33,20,"淘宝-5.0,5.0,5.0"
设计,20047135,【断世珍品】福州漆器，手绘山水画老货，非遗技艺！,项目成功,50000.00,59247.00,86,7,298.00,14,0,2275,2016/10/03,否,36,7,"淘宝-,,"
设计,20046680,【爷爷的铁匠铺】一把有历史温度的锻打菜刀,项目成功,50000.00,78515.00,472,7,88.00,19,0,1561,2016/10/30,是,10,20,"淘宝-4.8,4.8,4.8"
设计,20046709,十二生肖万向轮脚蹬车,项目成功,50000.00,51404.00,97,3,268.00,18,0,381,2016/10/17,是,5,20,"淘宝-4.8,4.8,4.7"
设计,20046936,《老人与海》系列银饰,项目成功,50000.00,54138.00,173,6,168.00,30,0,951,2016/10/16,否,9,7,"淘宝-4.9,4.9,4.9"
设计,20046896,南红玛瑙，已经和田玉、翡翠形成三足鼎立之势。,项目成功,50000.00,73547.00,401,8,49.90,21,1,728,2016/10/05,否,158,3,"-,,"
设计,20047332,龚琳娜独家声乐秘籍，霍尊佟丽娅实力推荐！,项目成功,50000.00,85360.00,570,2,148.00,6,0,769,2016/09/25,否,468,15,"淘宝-4.9,4.9,4.9"
设计,20045491,新西兰SPEL抗菌防臭银极袜,项目成功,100000.00,1013112.00,11822,18,29.00,14,0,5968,2016/10/15,是,500,7,"淘宝-4.9,4.9,4.9"
设计,20044702,和田玉白玉平安无事牌吊坠——平安一生,项目成功,50000.00,94249.00,51,6,999.00,10,0,241,2016/10/20,否,28,30,"-4.8,4.8,4.8"
设计,20045648,小麦秸秆儿童餐具，守护宝贝健康，为环保助力,项目成功,101000.00,101174.60,1828,3,29.80,10,0,416,2016/11/03,否,1056,25,"淘宝-4.8,4.8,4.8"
设计,20044291,coolmbrella黑豹男士伞——百年方可传世,项目成功,50000.00,561584.00,2262,10,189.00,28,0,5944,2016/10/24,否,10,15,"淘宝-,,"
设计,20045690,摩旅/骑行的全芯装备【超纤钢铠手套】,项目成功,100000.00,110726.00,2043,5,2.00,18,0,737,2016/10/14,否,297,10,"天猫-4.8,4.8,4.7"
设计,20046893,一述原创 手工陶艺 新作【关羽】,项目成功,50000.00,50772.00,306,8,35.00,28,0,283,2016/10/23,否,188,30,"-,,"
设计,20044425,坚客人体工学椅，预防近视驼背,项目成功,50000.00,69718.00,141,5,488.00,16,4,4836,2016/10/16,是,30,10,"淘宝-4.9,4.9,4.9"
设计,10088088,德化白瓷传统与现代的完美结合,项目成功,50000.00,83048.00,116,10,42.00,27,2,295,2016/10/21,否,21,30,"-4.8,4.8,4.8"
设计,20046875,大闸蟹原产地协会背书 知名画家徐丹－为1%正宗众筹,项目成功,50000.00,873066.00,334946,16,2.00,27,1,5740,2016/10/20,否,39342,15,"-4.5,4.5,4.5"
设计,20046720,JONAS&VERUS少女色时装表【活出少女心】,项目成功,100000.00,434378.00,486,7,69.00,19,0,2212,2016/10/17,否,33,30,"-4.9,4.9,4.8"
设计,20043745,传承非物质文化遗产《真水晶·雕刻家》,项目成功,50000.00,51184.00,162,7,198.00,7,0,2418,2016/11/13,否,84,30,"淘宝-5.0,5.0,5.0"
设计,20045089,滴滴测 缓控释温 儿童降温宝,项目成功,100000.00,121497.00,2036,8,39.00,16,3,3634,2016/10/13,否,130,7,"-4.5,4.5,4.5"
设计,20046376,智能感应，极简全能——喜马拉雅智能灯,项目成功,100000.00,2844626.00,6111,11,298.00,11,0,7205,2016/10/13,否,777,30,"淘宝-4.8,4.8,5.0"
设计,20046314,天然琥珀——大自然赐予人类珍贵的宝物！,项目成功,50000.00,186722.00,349,7,288.00,20,0,3276,2016/10/13,否,100,7,"淘宝-,,"
设计,20046937,为千万滴滴车主众筹车主节,项目成功,5000.00,8520.00,3198,0,0.00,1,0,449,2016/09/20,否,NOTFOUND,NOTFOUND,"淘宝-,,"
设计,20043969,用心制作的一把茶刀,项目成功,50000.00,51904.00,94,4,236.00,11,7,456,2016/10/14,否,0,20,"淘宝-4.8,4.8,4.9"
设计,20045980,《爱的印记》,项目成功,50000.00,51192.00,239,3,168.00,13,0,135,2016/10/19,否,74,15,"淘宝-5.0,5.0,5.0"
设计,10091765,一把快乐的椅子 —— 点点椅,项目成功,100000.00,126649.00,514,7,20.00,30,0,498,2016/11/13,是,13,30,"淘宝-5.0,5.0,4.9"
设计,10092143,七种巧木的有缘千里，简单中的不简单，智慧攒盘。,项目成功,30000.00,32328.00,41,5,68.00,26,0,419,2016/10/11,否,3,30,"淘宝-4.8,4.8,4.8"
设计,20046510,工艺师原创作品--宜兴原矿全手工石瓢紫砂壶功夫茶壶,项目成功,100000.00,117208.00,392,1,299.00,13,0,714,2016/10/24,否,391,7,"天猫-4.9,4.9,4.9"
设计,20045397,现代厨房新贵-------不一样的纯天然橡胶砧板,项目成功,50000.00,160727.04,680,11,1.18,19,6,10907,2016/10/08,是,128,30,"淘宝-4.8,4.8,5.0"
设计,20046555,汀堂《蜂巢》温酒器套装---来自景德镇的中秋礼物,项目成功,50000.00,57661.00,219,6,68.00,24,0,92,2016/10/09,否,170,30,"淘宝-5.0,5.0,5.0"
设计,20043887,一款让你电源不断，2U带你飞世界！,项目成功,50000.00,66792.00,796,5,26.00,4,0,915,2016/10/03,否,367,7,"淘宝-4.6,4.6,4.6"
设计,20044690,Taza-0615复古机器人咖啡杯,项目成功,50000.00,50928.00,142,7,29.00,7,0,141,2016/10/14,否,3,30,"-4.8,4.8,4.9"
设计,20045878,橄榄核雕——苏工名家姜昆老师制作，传承文化艺术,项目成功,100000.00,101371.00,129,9,499.00,14,0,1847,2016/10/12,否,2,30,"淘宝-,,"
设计,20044363,私人定制 专属你的智能防丢防盗旅行箱,项目成功,50000.00,244549.40,13166,7,6.90,23,0,5840,2016/10/07,是,12726,7,"淘宝-5.0,5.0,5.0"
设计,20045644,微波炉加热新一代暖手宝，更安全。长达8小时贴心陪伴,项目成功,50000.00,370314.72,45487,13,2.88,32,1,4173,2016/10/11,否,10610,15,"淘宝-4.8,4.8,4.8"
设计,20045950,“缘聚丹霞，情系红豆” 韶关非物质文化遗产红豆饰品,项目成功,50000.00,51856.00,432,6,58.00,25,0,539,2016/10/23,是,146,30,"淘宝-4.5,4.5,4.7"
设计,20043792,苏氏手绘折扇 国家非物质文化遗产,项目成功,10000.00,30259.00,41,7,499.00,60,0,291,2016/10/05,否,18,90,"淘宝-,,"
设计,20045573,【国石】福州寿山石，石中之王，中华魂宝！【魂宝】,项目成功,50000.00,200142.00,319,14,138.00,17,0,2877,2016/10/05,否,87,7,"淘宝-,,"
设计,10085389,床品收纳小工具(被单固定器)(床单固定器),项目成功,5000.00,17040.00,710,5,16.80,6,3,810,2016/11/09,是,185,90,"天猫-4.9,4.9,4.8"
设计,20046930,空间构件——框住生活的美好,项目成功,50000.00,58184.00,76,5,139.00,29,1,224,2016/10/10,否,10,30,"淘宝-,,"
设计,20045238,全手工打造，典藏级德化白玉飞雪壶,项目成功,100000.00,113740.00,600,0,0.00,19,0,1318,2016/09/28,否,NOTFOUND,NOTFOUND,"淘宝-,,"
设计,20045356,【先定一个小目标！比如：9.9包邮】城市阳台新宠！,项目成功,50000.00,51804.50,2825,4,9.90,15,0,931,2016/10/07,否,1000,10,"-4.9,4.9,4.9"
设计,20043936,【亲密创意礼】让你秒变嫦娥与玉兔的趣味颈枕,项目成功,50000.00,51139.50,344,4,59.90,7,0,601,2016/10/05,否,111,3,"淘宝-4.9,4.9,4.9"
设计,20044947,“木石金”原创手工饰品，一种不可复制的自然美,项目成功,50000.00,51284.00,343,5,98.00,12,0,426,2016/10/07,否,10,20,"淘宝-5.0,5.0,5.0"
设计,20043940,一把2岁孩子为自己“设计”的餐椅,项目成功,100000.00,200808.00,290,5,599.00,17,0,487,2016/10/07,是,100,15,"淘宝-,,"
设计,20043874,WeekTee 艺术T恤限量版 享受与众不同的生活,项目成功,50000.00,54747.00,261,6,199.00,33,0,1228,2016/10/02,是,138,15,"淘宝-5.0,5.0,5.0"
设计,10072600,【三分钟速热】澳尔康自加热户外运动水杯,制作中,50000.00,50356.00,440,4,5.00,20,1,13240,2016/10/01,是,21,7,"淘宝-4.7,4.7,4.7"
设计,20045403,"NONOO潮我看荧光杯,年轻就要自带光芒",项目成功,100000.00,1336842.40,32448,9,8.80,25,0,8894,2016/10/03,是,21147,30,"-4.9,4.9,4.8"
设计,20044493,十二生肖手工紫砂茶壶-源自台湾,项目成功,50000.00,430514.00,1022,9,49.00,0,0,12476,2016/10/02,否,200,30,"淘宝-4.9,4.9,5.0"
设计,20045253,DRESSUP-新一代反光懒人鞋带-时尚、安全出行,项目成功,50000.00,147517.00,32403,6,2.00,15,0,3766,2016/10/01,是,30000,30,"淘宝-4.7,4.7,4.7"
设计,20045853,源自禅宗故事的养生壶——红点奖设计师跨界新作,项目成功,50000.00,159916.00,284,5,129.00,10,1,267,2016/10/23,否,40,30,"-,,"
设计,10039699,宜兴紫砂壶手工锤目纹，勇于颠覆从不将就,项目成功,50000.00,50145.00,55,0,0.00,17,0,2156,2016/09/30,否,NOTFOUND,NOTFOUND,"淘宝-,,"
设计,10086966,【中国古老医学瑰宝】中华麦饭石，把健康装进壶里！,项目成功,100000.00,236701.00,6443,8,12.00,25,0,2963,2016/10/16,是,6000,30,"-,,"
设计,10089726,群雄逐鹿纯手工雕刻鹿角茶具,项目成功,100000.00,102200.00,37,3,1200.00,16,1,142,2016/10/02,否,8,30,"淘宝-,,"
设计,20043700,中国筷子,项目成功,50000.00,77825.00,675,5,35.00,16,0,557,2016/09/30,否,565,15,"淘宝-4.9,4.9,4.9"
设计,20044275,轻飘飘，能当安全帽的书包！不一样的学生书包！,项目成功,50000.00,147742.00,442,0,0.00,30,0,2278,2016/09/29,否,NOTFOUND,NOTFOUND,"淘宝-,,"
设计,10088838,踏客Hi-1儿童滑步车平衡车一辆锻炼宝贝大脑的车,项目成功,100000.00,102888.00,144,5,279.00,10,2,379,2016/10/14,是,100,30,"-,4.4,4.4"
设计,20045086,【全球首发】美国Skraep吊坠 设计界奥斯卡金奖,项目成功,50000.00,103360.00,68,4,1520.00,23,2,338,2016/09/28,是,22,20,"淘宝-,,"
