项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报种类,最低投资额,项目图片数量,项目进展数,喜欢数,项目结束时间,是否制作视频,最低投资支持人数,预计回报发送时间,"发起人是淘宝还是天猫店铺(描述,服务,物流评价)"
农业,20049126,【麻城福白菊】金秋醉菊花香，大别山独有特级胎菊,项目成功,30000.00,31408.40,943,4,9.80,10,0,82,2016/11/15,否,10,7,"淘宝-,,"
农业,20049383,华航31号生态大米，科研成果+扶贫产地,项目成功,5000.00,12241.00,69,3,168.00,13,0,1629,2016/11/30,是,50,30,"-,,"
农业,20049650,邀你品鉴古六茶山之一倚邦之味丙申猴年思缘众筹,项目成功,50000.00,62176.00,610,5,45.00,21,0,2152,2016/11/21,否,116,5,"-,,"
农业,20049000,众筹一份山楂制品套餐--山楂木 山楂球 山楂汉堡,项目成功,10000.00,11948.50,402,5,5.00,13,0,203,2016/11/11,否,10,7,"-,,"
农业,20048809,纯正的蒙古奶酪   让您感受浓浓的草原情,项目成功,10000.00,11752.60,328,7,16.80,5,0,265,2016/11/20,否,100,3,"-,,"
农业,20049252,正宗松花蛋  源自微山湖,项目成功,10000.00,32067.30,914,4,9.90,22,0,232,2016/11/13,否,19,20,"淘宝-,,"
农业,20049357,勐库冰岛古树普洱茶，众筹一片普洱情,项目成功,50000.00,56292.00,429,3,88.00,13,0,2167,2016/11/19,否,334,3,"淘宝-,,"
农业,20048626,云南2004米高原原始森林原始树洞蜂蜜,项目成功,50000.00,52443.00,513,3,99.00,19,0,1116,2016/11/19,是,497,7,"淘宝-,,"
农业,20049270,舌尖上的中国名菜之浏阳蒸菜系列产品,项目成功,50000.00,51325.90,741,4,29.90,7,0,204,2016/11/18,是,2,15,"淘宝-,,"
农业,20049217,原始《竹桶/树洞野生土蜂蜜》 百花药材蜜/黄金蜜！,项目成功,40000.00,58978.00,868,5,48.00,24,0,789,2016/11/13,是,701,7,"淘宝-,,"
农业,20049294,十八道工序炼造真”金“,项目成功,50000.00,52019.00,686,7,59.00,20,0,214,2016/11/10,否,351,10,"-,,"
农业,20049245,现磨北海纯天然珍珠粉，可内服，可DIY面膜,项目成功,50000.00,86874.00,60584,4,0.50,5,0,1235,2016/11/18,否,0,30,"淘宝-,,"
农业,20048990,【健康食品】用陈年阿胶熬制的阿胶糕,项目成功,50000.00,54256.00,591,4,89.00,10,0,157,2016/12/02,否,575,30,"淘宝-,,"
农业,20049259,【古法阿胶糕】回归食物的简单淳朴，遵循千年古法熬制,项目成功,50000.00,73245.00,617,6,58.00,12,0,1216,2016/11/13,否,200,10,"淘宝-,,"
农业,20049054,关于冬季滋补，大连海参莫属,项目成功,50000.00,54350.00,167,0,0.00,2,0,90,2016/11/02,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,20048638,天津三绝狗不理蟹黄包子来了,项目成功,30000.00,30656.00,285,6,49.00,4,3,738,2016/11/16,否,99,15,"淘宝-,,"
农业,20048650,用做上好陈皮的柑果，做一款非同一般的柑普,项目成功,50000.00,475725.00,2342,5,19.00,35,7,896,2016/11/15,否,712,30,"淘宝-,,"
农业,20049281,"你品茶我赠画，品茶赠画见真情,云南普洱茶叶。",项目成功,50000.00,52518.00,343,6,58.00,17,0,6172,2016/11/03,否,116,2,"淘宝-,,"
农业,20049190,【宝岛台湾古法传承】嗓子都爱柚子参,项目成功,50000.00,52821.00,673,7,35.00,9,0,438,2016/11/08,否,148,5,"淘宝-,,"
农业,20049297,【黑蒜牛肉酱】引领黑蒜新吃法 好吃不上火,项目成功,50000.00,50717.60,2352,5,12.80,11,0,145,2016/11/18,否,1000,10,"淘宝-,,"
农业,20049007,东航产地直达法国5Xin高端博若莱新酒,项目成功,10000.00,135556.00,171,0,0.00,19,1,144,2016/11/10,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,20048660,稻花香二号2016年有机新米稻花香米  健康看得见,项目成功,100000.00,100145.60,4337,3,19.90,20,0,415,2016/11/14,否,4181,30,"淘宝-,,"
农业,20048996,关于寻味让大家吃上原始的味道...手工牡丹饼,项目成功,50000.00,57490.10,1599,3,19.90,12,0,248,2016/12/05,否,71,30,"淘宝-,,"
农业,20048415,寻找舌尖美味，果园采摘直供，四川蒲江黄心猕猴桃。,制作中,50000.00,51732.00,1089,4,28.00,11,0,1554,2016/11/05,否,168,5,"淘宝-,,"
农业,20049236,正宗微山湖【散养麻鸭蛋】循古法腌制,项目成功,50000.00,59047.50,1038,7,25.00,17,0,266,2016/12/03,否,37,30,"-,,"
农业,20047006,【私房回味】记忆深处的沪上本帮白切羊肉,项目成功,20000.00,24603.00,317,0,0.00,11,0,398,2016/11/03,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10067358,【纯正台湾南枣核桃糕】没品尝过这款，请不要说吃过！,项目成功,30000.00,41609.00,603,4,38.00,11,1,1179,2016/11/23,是,300,12,"淘宝-,,"
农业,20049149,【海八珍之瑶柱】一一冬季滋补，来自大海的馈赠,项目成功,50000.00,56068.80,1742,5,16.90,16,1,130,2016/11/18,否,1000,10,"淘宝-,,"
农业,20047249,什锦核桃枣，上好食材，纯手工制作,项目成功,50000.00,71124.00,1336,4,28.00,27,0,1509,2016/10/10,否,499,5,"淘宝-,,"
农业,20047919,2016年东北舒兰市生态新米,项目成功,10000.00,25525.50,194,8,12.90,22,0,147,2016/11/08,否,27,15,"淘宝-,,"
农业,20045932,贵州茅台镇3年洞藏酱香型老酒,项目成功,50000.00,67180.00,320,3,159.00,14,0,569,2016/10/17,否,310,15,"淘宝-,,"
农业,20046910,【百花老巢蜜】三年以上的酝酿，原生态的才放心,项目成功,50000.00,68964.00,1226,5,39.00,13,0,430,2016/10/21,否,876,7,"淘宝-,,"
农业,20046991,【零添加】 匠心独运 蜂蜜蓝莓果酱,项目成功,1000.00,19427.00,125,0,0.00,19,0,271,2016/10/17,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,20048589,金秋第一镰！五常当地农户结社，为正宗稻花香大米正名,项目成功,50000.00,55697.00,10381,5,3.00,33,0,2257,2016/11/04,否,27,15,"淘宝-,,"
农业,20048308,VC之王—安岳特级柠檬干，果中珍品,项目成功,50000.00,59475.00,891,3,45.00,17,0,1248,2016/10/25,否,532,5,"-,,"
农业,20046604,正宗远安深山野生纯天然土蜂蜜，直接农户采收,项目成功,50000.00,54656.00,570,3,88.00,17,2,1313,2016/10/15,是,527,5,"淘宝-,,"
