项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报种类,最低投资额,项目图片数量,项目进展数,喜欢数,项目结束时间,是否制作视频,最低投资支持人数,预计回报发送时间,"发起人是淘宝还是天猫店铺(描述,服务,物流评价)"
科技,10057613,新视听移动门铃一款采用汽车仪表屏的多功能跨界门铃,项目成功,100000.00,105270.00,490,6,199.00,13,2,2104,2016/02/16,是,268,30,"淘宝-,,"
科技,10058945,颠覆传统名片——魔幻智能社交名片,制作中,100000.00,103018.00,28754,0,0.00,32,0,1976,2016/01/27,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10058032,Mini疆 口袋里的航拍神器 微型四轴航拍无人机,项目成功,100000.00,1202092.00,5740,9,168.00,14,0,15194,2016/02/26,是,30,40,"-,,"
科技,10058867,温度魔术师mini C——81种温度，暖暖的旅行,项目成功,100000.00,1113806.00,3711,0,0.00,26,1,5397,2016/02/05,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10058788,《铠甲勇士捕将》智能游戏玩具 让你的玩具“活”起来,项目成功,100000.00,139660.00,560,9,149.00,21,0,424,2016/02/24,是,121,30,"淘宝-,,"
科技,10060046,哈帝智能汽车服务机器人，一台生意百万创业良机,制作中,100000.00,556124.00,33,3,2999.00,9,0,4956,2016/02/05,否,12,102,"-,,"
科技,10057900,勇士运动摄像机，颠覆不仅只为运动,项目成功,100000.00,24228646.00,25023,15,499.00,29,1,17699,2016/02/27,是,500,30,"淘宝-,,"
科技,10057559,小鸡手柄G3豪华版，IOS/安卓/PC海量游戏支持,制作中,100000.00,361183.00,1790,0,0.00,22,3,3732,2016/01/22,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10058918,德佣万能烹调养生机  小小的德国厨房,项目成功,100000.00,1101059.00,203,5,1699.00,27,0,4520,2016/01/27,是,32,20,"-,,"
科技,10057519,Skyline 智能 Key——手机的智能钥匙,项目成功,100000.00,307010.50,12975,0,0.00,19,0,10693,2016/01/22,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10057795,Amazfit月霜手环珠宝设计师配饰系列,项目成功,100000.00,162867.00,233,8,499.00,22,2,2959,2016/02/20,否,36,30,"淘宝-,,4.8"
科技,10057556,安居侠红外智能气体监测器,项目成功,300000.00,432459.00,181,9,59.00,34,0,2325,2016/01/30,是,19,30,"淘宝-5.0,5.0,5.0"
科技,10056346,名器 波多野结衣倒模电臀+VR眼镜智能互动飞机杯,项目成功,100000.00,1035095.00,1245,0,0.00,42,0,8239,2016/02/14,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10058925,WDX021智能声控蓝牙 拒绝分心操作 为安全保驾,项目成功,100000.00,102204.00,273,4,182.00,5,1,482,2016/01/26,否,222,7,"淘宝-,,"
科技,10054846,舒宁App.智能声波电动牙刷,项目成功,100000.00,512295.00,3026,4,99.00,33,0,6098,2016/02/19,否,100,30,"淘宝-4.8,4.8,4.8"
科技,10054620,3D智能情趣女用健慰器  仿真3D小鲜肉+VR眼镜,项目成功,100000.00,1077602.00,5024,5,129.00,22,0,5433,2016/02/15,否,1944,40,"淘宝-,,"
科技,10055575,无耗材WIFI控制PM2.5数值显示智能空气净化器,项目成功,100000.00,582795.00,306,6,1799.00,28,2,2775,2016/01/25,否,50,3,"淘宝-1.0,1.0,4.0"
科技,10058518,百变智拍蜻蜓无人机Pro  让旅行大不一样,项目成功,500000.00,1458813.00,2287,7,99.00,19,0,5957,2016/03/04,是,953,30,"淘宝-4.8,4.8,4.7"
科技,10058068,【专注父母健康管理】——喜果瑞士机芯智能手表,项目成功,100000.00,1157355.00,1815,0,0.00,13,2,54944,2016/01/29,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10056770,诺伊曼-智能零压力床垫，唤醒睡眠记忆,项目成功,100000.00,112827.00,73,7,999.00,8,0,1360,2016/01/29,是,12,30,"淘宝-4.8,4.8,4.8"
科技,10058983,舒味智能烹饪棒 科技缔造美食 可移动的米其林餐厅,项目成功,100000.00,182591.00,113,4,799.00,4,2,1192,2016/02/16,是,96,30,"-,,"
科技,10057631,一刻TYPE-C全金属移动电源 30分钟极速快充,项目成功,100000.00,114676.00,594,0,0.00,19,0,4949,2016/01/22,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10057807,Dragon巨龍1号、背包里的自平衡车、岂止于小！,项目成功,100000.00,2726006.00,5456,0,0.00,19,1,13852,2016/01/22,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10057974,【让充电不受限】iPhone三合一无线充电套装,项目成功,100000.00,104858.00,652,8,40.00,9,0,1907,2016/01/27,否,65,10,"淘宝-,,"
科技,10056980,im小贝创意Hi-Fi蓝牙音响 超震撼音质,项目成功,50000.00,138295.00,293,8,299.00,25,0,1010,2016/01/16,否,50,25,"天猫-4.8,4.8,4.8"
科技,10057824,MUAH heartbeat心动蓝牙音箱 追爱神器,项目成功,100000.00,338853.00,566,0,0.00,23,0,5459,2016/01/26,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10058024,春节送礼送健康 心云智能健康脂肪秤,项目成功,100000.00,214253.00,752,6,199.00,20,0,1412,2016/01/28,否,334,28,"-5.0,5.0,5.0"
科技,10053933,E看通行车记录仪,项目成功,100000.00,187305.00,402,5,299.00,10,1,3133,2016/02/20,否,239,30,"-,,"
科技,10057776,【给家人一份安全保障】小U定位器,项目成功,100000.00,250523.00,777,6,269.00,10,1,3365,2016/01/26,否,200,3,"淘宝-4.8,4.8,4.9"
科技,10053838,微时代：Meegopad光棍一号迷你电脑主机,项目成功,100000.00,146977.00,263,4,529.00,30,9,3435,2016/01/26,是,200,20,"淘宝-4.9,4.9,4.9"
科技,10056547,吸尘器新物种·清除地表PM2.5 捍卫家人健康,项目成功,100000.00,123178.00,342,4,319.00,25,3,1665,2016/01/18,是,300,30,"天猫-4.8,4.8,4.8"
科技,10055548,赛鲸手机支架灯 能夹手机的护眼灯,项目成功,100000.00,217671.00,1404,7,49.00,7,1,3569,2016/01/14,否,100,15,"天猫-4.9,4.9,4.8"
科技,10049432,"脑超频,基于tDCS的精神修炼神器,超频你的大脑.",项目成功,80000.00,138720.00,124,4,880.00,4,6,2833,2016/02/03,是,10,30,"淘宝-4.9,4.9,4.9"
科技,10057569,小K智能：懂你生活的立体拓展排插，9.9感恩包邮,项目成功,100000.00,797843.40,36915,5,9.90,20,0,17565,2016/02/29,否,32975,30,"天猫-4.8,4.8,4.8"
科技,10056427,极萃·SWE本草精华萃取仪——让食材养生变得更简单,项目成功,100000.00,112330.00,74,1,1299.00,21,1,1326,2016/01/25,是,NOTFOUND,5,"淘宝-5.0,5.0,5.0"
科技,10057981,苹果小香皂专属移动电源,项目成功,100000.00,109744.00,83,5,199.00,35,1,1234,2016/01/21,否,50,7,"-5.0,5.0,5.0"
科技,10047421,让手机声音更好 - 第二代手机声卡LYRE2,项目成功,100000.00,101443.00,153,6,149.00,25,1,3496,2016/01/26,否,29,30,"淘宝-4.7,4.7,4.8"
科技,10054917,DZAT纯木质耳机69元众筹首发，为木质耳机正名,项目成功,100000.00,403690.00,3135,0,0.00,35,2,14170,2016/01/24,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10056062,既是教具又是玩具—3D智能互动识字卡,项目成功,100000.00,150558.00,1975,0,0.00,28,0,4453,2016/01/23,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10055908,触动色彩 节日氛围 MIPOW/麦泡幻彩球形灯,项目成功,100000.00,129691.00,684,7,159.00,32,4,6422,2016/01/24,是,50,7,"淘宝-4.7,4.7,4.7"
科技,10057466,智温宝，重新定义温度计,项目成功,100000.00,232124.00,1563,6,99.00,25,0,1755,2016/01/18,是,100,30,"淘宝-5.0,5.0,5.0"
科技,10056208,第一款集独立播放音乐，运动管理于一体的智能运动耳机,制作中,100000.00,157785.00,585,7,249.00,10,1,5761,2016/01/22,是,387,30,"淘宝-4.9,4.9,4.9"
科技,10054492,好菜智能厨房——为了温暖而来的帅“锅”,项目成功,100000.00,737324.00,2006,0,0.00,24,1,12459,2016/01/23,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10054741,超级智能锁、防盗门专用指纹锁——智能家居的重新构想,项目成功,1000000.00,1244754.00,545,6,999.00,18,0,14658,2016/01/25,是,481,60,"淘宝-5.0,5.0,5.0"
科技,10056568,【送给植物小生命的礼物】--花小白 远程植物保姆,项目成功,100000.00,162910.00,377,6,199.00,10,6,4019,2016/01/26,是,0,20,"-,,"
科技,10055899,泰澄 侣澄系列 旅行便携电热杯 限量定制保温杯,项目成功,100000.00,209893.50,811,6,29.90,21,1,2244,2016/01/14,否,145,30,"淘宝-4.8,4.8,4.9"
科技,10053473,智能运动手表！一款具备智能手表的多功能运动型手表,项目成功,100000.00,425019.00,446,4,888.00,34,1,1440,2016/01/23,否,114,30,"淘宝-4.7,4.7,4.7"
科技,10054257,Atsmart智能家居套装 科技带来美好生活,项目成功,100000.00,510984.00,596,7,539.00,26,4,2272,2016/01/24,否,300,15,"淘宝-4.7,4.7,4.7"
科技,10056402,【im幻响】360度多功能 安全车载手机支架,项目成功,20000.00,213496.10,3803,12,25.90,17,0,1919,2016/01/17,否,100,30,"淘宝-4.7,4.7,4.7"
科技,10054876,AYSING喝水管家灭菌杀毒识别液体-关爱智能水杯,项目成功,200000.00,242035.00,20899,10,18.00,29,0,6953,2016/02/07,是,245,1,"天猫-4.8,4.8,4.8"
科技,10055719,Xcarer·小总管——最靠谱的智能安防套装,项目成功,100000.00,336616.00,984,4,299.00,16,0,2335,2016/01/27,否,718,7,"淘宝-,,"
科技,10057366,wifi智慧云-专注于智能家庭可远程定时的充电排插,项目成功,100000.00,683200.00,13051,8,39.00,31,1,7709,2016/02/14,否,8199,40,"-4.8,4.8,4.8"
科技,10054422,Geeklink双向安防套装智能家居全面升级,项目成功,100000.00,1008152.00,1213,17,63.00,15,9,2906,2016/01/12,是,80,30,"淘宝-5.0,5.0,5.0"
科技,10053701,快速瘦身减肥 腹肌锻炼新科技 智能肌肉健身训练仪,制作中,100000.00,1805709.00,7241,11,49.00,30,0,12178,2016/01/22,是,332,10,"天猫-4.8,4.8,4.8"
科技,10057057,升级版车载三合一：fencer智能氧吧蓝牙耳机车充,项目成功,100000.00,1472586.00,5914,1,249.00,24,0,3612,2016/01/23,否,5914,30,"淘宝-4.7,4.7,4.7"
科技,10056825,暴风魔眼，720度全景摄像机，发现更大的世界,项目成功,100000.00,175238.00,1609,7,399.00,27,8,1636,2016/01/22,是,2,7,"淘宝-4.7,4.7,4.9"
科技,10057024,负离子空气净化随手杯 健康喝水 随手除霾,项目成功,100000.00,106908.00,453,0,0.00,19,0,1729,2016/01/21,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10055579,小猫智能管家-插座上的智能世界,项目成功,200000.00,311934.00,2272,8,79.00,22,7,4787,2016/02/05,否,200,45,"淘宝-4.8,4.8,4.9"
科技,10056350,摩飞过滤式电水壶，将过滤与烧水合二为一,项目成功,50000.00,95669.00,291,6,49.00,15,0,666,2016/01/11,否,48,7,"淘宝-5.0,5.0,5.0"
科技,10057065,pls我的随身云盘——给iPhone无线扩容,项目成功,100000.00,115924.00,238,6,199.00,9,3,1464,2016/01/12,是,39,7,"-5.0,5.0,4.9"
科技,10045792,一把回家的钥匙——Backey平安云智能定位器,项目成功,500000.00,566398.00,964,5,288.00,32,0,3966,2016/01/21,是,100,30,"淘宝-4.8,4.8,4.8"
科技,10056557,御途 高清夜视隐藏式WIFI智能行车记录仪,项目成功,150000.00,163919.00,170,6,479.00,29,0,2334,2016/01/24,是,100,15,"-4.8,4.8,4.8"
科技,10056291,aiyabrsh   你的第一支实力派声波牙刷,项目成功,100000.00,3014499.00,9501,3,249.00,31,1,8736,2016/01/21,是,4052,30,"淘宝-4.7,4.7,4.7"
科技,10056495,解放者(低音轰炸机”)发光耳挂一款会跳舞运动的耳机,项目成功,100000.00,217493.00,1551,4,139.00,6,0,1268,2016/01/21,否,745,30,"-4.9,4.9,4.9"
科技,10054180,春节送好礼，给父母带回一份特别的“艾”,项目成功,100000.00,1168514.00,1478,5,499.00,26,3,3326,2016/01/19,否,50,15,"淘宝-4.8,4.8,4.8"
科技,10037009,私人定制图案 声波防撞 WIFI控制智能扫地机器人,项目成功,100000.00,125659.00,49,5,1099.00,34,0,5659,2016/01/22,否,37,30,"天猫-4.8,4.8,4.8"
科技,10056782,Ideashow净化台灯--呵护全家人的健康,项目成功,100000.00,307128.00,3091,0,0.00,22,0,3195,2016/01/19,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10054130,天麟水暖床垫-隔绝寒冬，冰天雪地的夜晚再也冻不到！,项目成功,100000.00,128560.00,70,5,1188.00,12,2,2544,2016/01/20,是,5,7,"淘宝-5.0,5.0,5.0"
科技,10053972,【电信版/移动版】儿童智能云定位电话手表！全网首发,项目成功,100000.00,344012.00,1094,3,298.00,21,0,6270,2016/01/19,否,494,3,"淘宝-4.5,4.5,4.7"
科技,10056526,EasyGo时光i-Lit智能创意音箱氛围灯,项目成功,100000.00,110673.00,430,5,199.00,37,0,507,2016/01/22,否,100,15,"-4.2,4.2,4.2"
科技,10054599,卡西欧EX-FR100专业户外分离式相机众筹,项目成功,100000.00,132159.00,39,5,2999.00,13,0,1677,2016/01/03,是,23,5,"天猫-4.8,4.8,4.8"
科技,10056430,方舟--支持苹果接口的高容量移动电源,项目成功,100000.00,265352.00,2218,0,0.00,27,0,3145,2016/01/19,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10056363,LampAir专利研发成果，让你的家置身大自然。,项目成功,100000.00,271621.00,179,9,699.00,28,0,890,2016/01/20,否,100,15,"淘宝-5.0,5.0,5.0"
科技,10055902,NS隐藏式电子云狗行车记录仪—不只是行车记录仪,项目成功,500000.00,614408.00,618,3,598.00,17,0,7451,2016/01/21,是,596,30,"-4.7,4.7,4.7"
科技,10054272,人机合一的智能运动手表—— EXE WATCH,项目成功,1000000.00,1124987.00,4321,0,0.00,37,9,16312,2016/01/23,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10055362,无线充电器 PUBLIC 让你怦然心动,项目成功,100000.00,139103.00,803,0,0.00,13,0,3567,2016/01/18,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10055587,给私人空间一个增氧清新空气—车载多功能净化器一体机,项目成功,100000.00,247378.00,808,0,0.00,21,0,3444,2016/01/17,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10055345,无线多用吸尘器，低处不弯腰 高处不留尘,项目成功,100000.00,216963.00,477,9,399.00,8,0,1819,2016/01/12,否,93,30,"天猫-,4.9,4.8"
科技,10054687,空气复原机，全面复原空气的健康清新，除甲醛及雾霾,项目成功,100000.00,100790.00,99,0,0.00,30,0,3694,2016/01/16,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10054358,T1智能探鱼手表！蓝牙通话 心率睡眠监测 抬手亮屏,项目成功,100000.00,103453.00,97,6,769.00,17,0,1786,2016/01/16,否,5,3,"淘宝-5.0,5.0,5.0"
科技,10055499,无线充电离子消毒净化器,项目成功,100000.00,201095.00,1416,5,99.00,19,10,985,2016/01/15,否,199,30,"淘宝-,,"
科技,10050141,智尚M365 -- 全新免触控式智能商务腕表,项目成功,100000.00,436373.00,1141,6,339.00,60,3,4753,2016/01/15,是,889,30,"淘宝-,,"
科技,10053018,时间不同，世界不同——羽麒麟，轻携智能电动折叠车,项目成功,500000.00,3104961.00,1545,0,0.00,35,3,10840,2016/01/30,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10053687,V脸运动-ShapePls美容健身贴,项目成功,150000.00,165558.00,322,0,0.00,26,1,2480,2016/02/14,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10048014,7微米超细水雾直入毛孔的云雾级保湿喷雾器,项目成功,100000.00,116814.00,750,4,89.00,7,1,2401,2016/01/16,是,50,15,"淘宝-4.7,4.7,4.7"
科技,10055001,爱牵挂 K1 专业级儿童定位手表,项目成功,100000.00,103932.00,134,4,298.00,21,0,1464,2016/01/10,否,30,5,"淘宝-4.9,4.9,5.0"
科技,10054861,智能变伏+负离子净化=明明车载全能充电站,项目成功,100000.00,139556.00,884,2,149.00,19,0,1388,2016/01/09,否,98,30,"淘宝-,,"
科技,10054566,同鹿3G随身路由轻松玩赚流量假期必备神器,项目成功,100000.00,121367.00,490,7,39.00,4,1,3251,2016/01/21,否,12,30,"-,,"
科技,10053711,科沃斯纤纤：全新超薄静音 真正扫拖一体机器人,项目成功,100000.00,1310832.00,1253,16,999.00,18,4,5597,2016/01/08,是,298,3,"淘宝-,,"
科技,10055296,耐尔金隐士多功能无线充电器——简而不减，隐而不凡！,项目成功,100000.00,1013238.00,3756,7,99.00,39,1,3000,2016/01/14,是,20,3,"-,,"
科技,10055447,【阿里&DOSS】智能云音箱Clod Fox 2,项目成功,100000.00,691611.00,1073,6,269.00,24,4,3721,2016/01/11,否,1000,30,"淘宝-,,"
科技,10054694,CARZOR C1车载智能空气净化器,项目成功,100000.00,106549.00,137,5,229.00,7,0,1951,2016/01/13,否,50,30,"淘宝-,,"
科技,10054896,喜马拉雅随车听青春版-车载娱乐新体验,制作中,100000.00,7310611.00,62174,20,99.00,4,0,24444,2016/01/14,否,1722,7,"淘宝-,,"
科技,10054524,这个冬天不再冷 维特拉按摩暖脚神器,项目成功,100000.00,306724.00,1798,5,98.00,4,0,3267,2016/01/16,否,50,10,"淘宝-,,"
科技,10055314,Iphone至薄至清润眼康宁钢化膜给予双眸极致守护,项目成功,100000.00,124388.00,1589,1,39.00,34,2,1860,2016/01/12,否,519,15,"淘宝-,,"
科技,10055415,公牛防过充USB插座,项目成功,1000000.00,1165102.00,9943,5,59.00,5,3,8911,2016/01/15,否,999,30,"淘宝-,,"
科技,10045187,SW28智能手表 改变生活先改变生活方式,项目成功,100000.00,136610.00,326,0,0.00,10,0,3444,2016/01/09,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10054870,凯叔西游记·随手听（1、2）专门讲给孩子的西游记,项目成功,200000.00,708730.00,5555,8,68.00,9,1,3218,2016/01/14,是,999,15,"-,,"
科技,10055671,HornetS大黄蜂，竞速超跑——我的第一台无人机,制作中,1000000.00,29214122.00,147089,20,9.90,33,0,40555,2016/03/13,是,30000,30,"-,,"
科技,10055312,bong 2s 多彩心率智能手环,制作中,500000.00,1051266.00,9245,10,99.00,19,9,7563,2016/01/15,是,250,30,"淘宝-,,"
科技,10052834,萌亿/Mengii-全面创新的智能体脂秤,项目成功,100000.00,124800.00,191,8,149.00,17,0,542,2016/01/22,是,41,30,"淘宝-,,"
科技,10053525,和耳朵一起一醉方休-发烧级智能音乐器,项目成功,100000.00,102687.00,643,0,0.00,36,0,1450,2016/01/15,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10052643,SKG 智能声波电动牙刷,项目成功,100000.00,372528.00,1772,3,199.00,8,0,3577,2015/12/26,否,1557,15,"淘宝-,,"
科技,10053410,艾普臣-第二代智能感应垃圾桶 我们，不玩虚的！,项目成功,100000.00,158057.00,932,5,99.00,29,1,2724,2016/01/06,是,466,30,"-,,"
科技,10054654,可能是您见过最萌的Power Piggy移动电源,项目成功,100000.00,137704.00,1384,9,9.90,28,0,4789,2016/01/13,是,20,30,"-,,"
科技,10054880,首欣4号无人机,项目成功,300000.00,309458.00,42,0,0.00,0,0,3294,2016/02/14,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10054109,爱上小盒，让你的普通音响开启智能模式,项目成功,100000.00,650791.00,1126,11,25.00,24,0,6985,2016/01/05,是,20,7,"淘宝-,,"
科技,10054590,你走路你荣耀，不一样的手环——imo+公益手环,项目成功,100000.00,109592.00,645,6,119.00,23,0,1262,2016/01/26,否,349,7,"淘宝-,,"
科技,10055187,魅动MDA1阿里智能WIFI音箱，要的就是性价比！,项目成功,100000.00,246723.00,1177,8,179.00,22,0,5299,2016/01/10,否,99,30,"-,,"
科技,10053669,Archer 轻情趣大师 第一款可变型的的情趣玩具,项目成功,100000.00,166771.00,1021,6,139.00,23,0,4779,2016/01/14,否,366,30,"淘宝-,,"
科技,10054036,紫霄智能  无线充电车载空气净化器,项目成功,100000.00,100695.00,130,11,99.00,27,0,970,2016/01/09,否,56,15,"淘宝-,,"
科技,10054908,【便携与电量兼得】ATX可分解式移动电源,项目成功,100000.00,213102.80,1898,13,1.90,11,1,3066,2016/01/09,是,10,5,"淘宝-,,"
科技,10054319,米萌智热鞋垫，这个冬天不再寒冷,项目成功,100000.00,157914.00,643,6,168.00,10,3,2971,2016/01/10,否,308,10,"淘宝-,,"
科技,10052835,睡美人，尽情释放爱美的天性,项目成功,200000.00,1471208.00,1192,0,0.00,14,0,4047,2016/01/08,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10051369,蝶变丝滑白皙女神——全球3大家用脱毛美容仪,项目成功,100000.00,1413520.00,1878,7,690.00,27,0,4991,2016/01/23,是,1526,45,"-,,"
科技,10053947,一把有山茶花精油和负离子的电吹梳 塑髪护髪一步到位,项目成功,50000.00,130248.00,314,14,219.00,21,1,1128,2016/01/07,否,5,15,"淘宝-,,"
科技,10054642,秒变纯水杯，一边过滤一边饮用,项目成功,100000.00,1338171.00,7786,11,89.00,26,0,8923,2016/01/21,否,953,30,"淘宝-,,"
科技,10052009,ACTON新一代火箭鞋R5——极速操控新体验,项目成功,100000.00,1025879.00,99,6,1999.00,15,4,4480,2015/12/26,是,50,30,"-,,"
科技,10054187,ERQU声波按摩保健耳机,项目成功,100000.00,1065262.00,11624,5,79.00,8,1,14004,2016/01/06,否,4991,30,"淘宝-,,"
科技,10054864,NanoHg暖心蛋，便携易用的血压健康管理助手,项目成功,200000.00,402931.00,969,8,199.00,6,0,4572,2016/01/19,否,10,10,"-,,"
科技,10052438,朵拉魔盒：智能管家 O2O服务 语音呼叫 智能花盆,项目成功,100000.00,2740116.40,5574,16,9.90,27,1,7747,2016/01/22,是,86,30,"淘宝-,,"
科技,10053303,伸缩收纳数据线 二合一 苹果安卓通用,项目成功,100000.00,288023.00,5718,6,19.00,33,0,4439,2016/01/04,是,200,7,"淘宝-,,"
科技,10053565,P-Wolf Glass 智能眼镜,项目成功,100000.00,312408.00,317,9,799.00,8,2,17200,2016/01/03,是,30,30,"淘宝-,,"
科技,10052898,双水箱仿人工真湿拖智能扫地机器人,项目成功,100000.00,714239.00,794,11,799.00,7,1,4112,2016/01/04,否,13,30,"淘宝-,,"
科技,10045850,兰桂跌倒呼救器,项目成功,100000.00,340902.00,1311,0,0.00,4,0,2263,2016/01/02,是,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10053088,智能护宫暖宫护腰带,项目成功,100000.00,121559.00,251,9,268.00,6,0,1737,2016/01/01,是,63,30,"淘宝-,,"
科技,10054186,乐慕品蕊七世智能震动棒,项目成功,100000.00,219337.00,163,0,0.00,8,1,2137,2015/12/27,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10054480,vivo X6全网通高配版急速闪充指纹识别智能手机,项目成功,100000.00,328466.00,122,3,2668.00,20,0,4026,2015/12/21,否,110,7,"-,,"
科技,10047465,颠覆驾驶体验—小镜智能后视镜导航行车记录仪,项目成功,100000.00,322416.00,209,6,1488.00,29,0,2281,2016/01/09,是,20,30,"-,,"
科技,10047653,一本有书卷味的文艺移动电源,项目成功,100000.00,101466.00,224,6,99.00,9,0,1930,2016/01/06,否,10,30,"淘宝-,,"
科技,10052499,菲星mini红外线记录仪,项目成功,100000.00,178907.00,555,6,299.00,7,1,3510,2016/01/05,是,145,30,"淘宝-,,"
科技,10049482,金螳螂机械键盘——你的游戏超级装备,项目成功,100000.00,347414.00,600,3,459.00,22,2,1916,2016/01/09,否,200,7,"淘宝-,,"
科技,10053481,锆石立体声耳机：纯净音质，叫醒你的耳朵,项目成功,100000.00,106828.00,380,6,69.00,6,3,1933,2016/01/04,否,50,30,"淘宝-,,"
科技,10049491,超级宝宝智能体温计-全天候24小时宝宝健康监护仪,项目成功,50000.00,83491.00,483,7,89.00,8,1,1655,2015/12/29,是,242,3,"淘宝-,,"
科技,10053513,阿里智能A+ 1200M双频千兆路由器,项目成功,100000.00,233896.00,1336,7,58.00,23,0,4006,2015/12/24,是,50,30,"淘宝-,,"
科技,10052517,职场女性的时尚轻情趣 小红,项目成功,50000.00,50140.00,660,4,59.00,20,0,870,2016/01/01,否,100,15,"淘宝-,,"
科技,10053313,乐典未来电子琴，一款能接app的智能电子琴！,制作中,150000.00,619636.00,1899,7,278.00,32,0,3545,2016/01/01,是,200,10,"淘宝-,,"
科技,10047974,滚蛋吧，雾霾君！豪捷纯牛皮空气净化器家车2用,项目成功,100000.00,275078.00,1271,4,208.00,22,0,8428,2015/12/29,是,100,7,"淘宝-,,"
科技,10052054,motln摩天轮口罩能防PM1不惧PM2.5,项目成功,100000.00,119411.00,1599,6,49.00,9,0,2212,2015/12/28,是,100,30,"淘宝-,,"
科技,10053974,小元Mini超声洗衣器，省时省力懒人必备,项目成功,100000.00,5935273.00,31049,16,169.00,7,0,36579,2016/01/16,否,500,30,"-,,"
科技,10053698,暴风魔镜4代全网震撼发售，重新定义虚拟现实眼镜,制作中,200000.00,2096924.00,10338,7,149.00,23,3,9087,2015/12/17,是,397,7,"淘宝-4.7,4.7,4.9"
科技,10052634,美国OWE一秒折叠智能电动车一畅享骑行乐趣！,项目成功,100000.00,137957.00,25,8,2999.00,13,0,4370,2015/12/18,是,10,15,"淘宝-,,"
科技,10053175,爱侣情趣聚能环，助时长展雄威，提高性福质量！,项目成功,20000.00,1011649.00,23796,5,14.00,19,4,9271,2016/01/01,否,13268,3,"淘宝-,,"
科技,10052890,10多种功能于一身，智能语音控制 智能羽绒服,项目成功,100000.00,2022306.00,2559,6,599.00,38,0,17307,2016/01/05,是,383,30,"淘宝-,,"
科技,10052773,春节送礼送健康，真爱就要用“心”表达,项目成功,100000.00,1622103.00,4696,10,199.00,11,0,5307,2015/12/26,是,1419,30,"淘宝-,,"
科技,10054202,电动滑板－正弦波单驱遥控电动滑板,项目成功,100000.00,109636.00,46,5,1699.00,20,0,876,2015/12/17,是,10,7,"淘宝-,,"
科技,10054145,怎么甩都不会掉的运动防水蓝牙耳机,项目成功,100000.00,314766.00,1916,13,99.00,28,2,6932,2016/01/05,否,100,30,"-,,"
科技,10052770,【伴棉】智能恒温可移动地暖——温暖整个冬天,项目成功,100000.00,410876.00,555,12,649.00,15,0,4265,2016/01/08,否,37,30,"淘宝-,,"
科技,10053194,OraCleen S 智能牙刷—180秒的智能体验,项目成功,100000.00,595085.00,3550,8,99.00,12,0,4443,2016/01/10,否,100,30,"淘宝-,,"
科技,10053331,好看又好玩的萌宠创意蓝牙音箱,项目成功,100000.00,187906.00,934,6,59.00,5,2,1558,2016/01/01,否,891,30,"-,,"
科技,10050304,【厨房小方】-厨房里的美味魔方,项目成功,200000.00,232545.00,151,4,999.00,16,0,1694,2016/01/06,是,15,7,"淘宝-,,"
科技,10052685,VV-BOX智能语音药盒 送给父母的健康礼物,项目成功,100000.00,1411063.00,2497,5,199.00,14,2,5911,2016/01/10,是,35,30,"-,,"
科技,10051912,为你守护珍爱之物  Sher-Lock云智能柜锁,项目成功,100000.00,2135988.00,17163,9,89.00,17,0,21023,2016/01/10,是,1198,30,"-,,"
科技,10051786,迅雷赚钱宝Pro 让你的路由器能赚钱,项目成功,100000.00,4674500.00,29630,0,0.00,8,0,52605,2015/12/17,否,NOTFOUND,NOTFOUND,"淘宝-,,"
科技,10049655,36度5云智能儿童体温计,项目成功,100000.00,133061.00,897,6,99.00,3,0,1005,2015/12/26,否,298,15,"淘宝-,,"
